<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19921201,9.9957,10.4141,9.9957,10.2747,1552960
AFC,19921201,41,41,40.5,41,33800
AHC,19921201,24.2875,24.2875,24.2875,24.2875,965
AJ,19921201,3.85,3.9,3.85,3.9,120000
ALUCON,19921201,136,139,136,139,4000
AMARIN,19921201,9.9574,10.0681,9.9021,10.0681,146420
AP,19921201,11.2679,11.3685,11.1673,11.3685,63614
ASP,19921201,6.08,6.129,5.982,6.08,4570000
AYUD,19921201,224,224,222,222,24700
BANPU,19921201,36.53,37.71,36.53,37.71,44300
BAY,19921201,45.3756,46.1512,44.9878,46.1512,319189
BBL,19921201,92,92,91,91.5,696420
BDMS,19921201,6.1218,6.1218,6.1218,6.1218,27805
BFIT,19921201,118.413,118.413,118.413,118.413,292
BH,19921201,16.2836,16.2836,16.2836,16.2836,24318
BIG,19921201,69.5,69.5,64,64,11500
BJC,19921201,6.6667,6.6667,6.6667,6.6667,450
BKI,19921201,219.163,219.163,219.163,219.163,4920
BLAND,19921201,10.1,10.1,9.85,9.95,2498000
BTS,19921201,78.1705,78.1705,75.816,76.2869,154065
BUI,19921201,68.3606,68.3606,68.3606,68.3606,244
CEN,19921201,4.5137,4.7057,4.5137,4.6097,129110
CENTEL,19921201,2.8476,2.8841,2.8111,2.8841,601200
CIMBT,19921201,23.3496,23.3496,23.3496,23.3496,3699
CNS,19921201,50.9459,51.2387,50.6532,50.9459,35859
CPF,19921201,6.2882,6.3414,6.2349,6.2349,2493926
CPH,19921201,62.634,63.3112,60.9412,61.2798,576258
CTW,19921201,31.0936,31.0936,30.2103,30.2103,30562
CWT,19921201,25.25,27.75,24.375,27.75,2441300
DCC,19921201,3.7,3.9,3.7,3.875,26000
DTCI,19921201,76.5,77,75.5,76,4600
EE,19921201,7,7.2,6.8,6.8,198000
ERW,19921201,9.9914,10.0694,9.6011,9.6791,4465942
FE,19921201,220,228,212,212,5300
GEL,19921201,14.3601,14.3601,13.9006,13.9006,50922
GFPT,19921201,2.875,2.9549,2.859,2.891,5054080
GYT,19921201,408,420,408,420,460
HTC,19921201,7.6865,7.6865,7.6438,7.6865,214272
ICC,19921201,464,464,464,464,358
IEC,19921201,0.9454,0.9661,0.9454,0.9661,8433900
IFEC,19921201,3.472,3.5408,3.472,3.5408,15990
INTUCH,19921201,7.7197,7.8875,7.6637,7.8315,4036487
JCT,19921201,35.7101,37.1304,35.7101,36.9275,31173
JUTHA,19921201,42.9423,42.9423,42.5129,42.5129,3723
KBANK,19921201,44.4387,44.9677,44.4387,44.9677,2916616
KCE,19921201,7.1025,7.1025,6.7165,6.8709,1344530
KDH,19921201,37,37,37,37,500
KGI,19921201,13.3685,13.3685,13.1476,13.3685,3365200
KKC,19921201,4.7456,4.8133,4.6439,4.6439,126853
KKP,19921201,95.4286,97.7143,95.4286,95.4286,96250
KTB,19921201,27.4454,27.6373,27.2535,27.2535,2815648
LEE,19921201,3.6333,3.7,3.6333,3.7,3357000
LH,19921201,13.1736,13.1736,12.9297,13.1736,1194641
LTX,19921201,39.75,39.75,39.5,39.5,1000
MALEE,19921201,110.549,112.76,109.996,110.549,28764
MANRIN,19921201,56.5,58,56.5,57.5,26800
MDX,19921201,124,124,120,122,100600
METCO,19921201,97.5,97.5,95.5,95.5,12200
MFC,19921201,28.4,28.4,27.8,28,34000
MINT,19921201,1.4016,1.4241,1.3337,1.3563,2417000
MK,19921201,10.4106,10.4106,10.3142,10.4106,101665
MODERN,19921201,103.409,103.409,102.879,102.879,1508
NEP,19921201,2.55,2.575,2.45,2.45,5613000
NMG,19921201,88.8398,89.9503,86.6188,89.395,14766
NPK,19921201,50,50.5,46,48.5,17100
OCC,19921201,71,71,71,71,100
OHTL,19921201,200,206,200,206,1850
PAF,19921201,7.5585,7.5585,7.4259,7.4259,921156
PDI,19921201,49.7767,50.69,48.8633,48.8633,360875
PE,19921201,63.1851,64.6211,63.1851,64.2621,21307
PG,19921201,3.7028,3.7028,3.7028,3.7028,5794
PK,19921201,9.6,9.6,9.55,9.6,11000
POLAR,19921201,8.9318,9.1179,8.9318,9.0248,92160
PRANDA,19921201,23.8,25.8,23.8,25.8,1500
QH,19921201,6.4556,6.4556,6.3542,6.3542,109467
RAM,19921201,67,67,66.5,66.5,12000
RCI,19921201,6.994,6.994,6.945,6.945,101000
RCL,19921201,7.1212,7.1212,7.0521,7.1212,752110
ROBINS,19921201,50.77,52.96,49.68,49.68,47100
ROH,19921201,26.5,27.25,26.5,27,14100
S&J,19921201,59.1928,59.1928,58.7575,58.7575,3446
