<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20101020,4.91,4.96,4.91,4.96,531800
TDEX,20101020,6.84,6.87,6.82,6.86,418400
2S,20101020,3.24,3.3,3.18,3.18,18000
A,20101020,3.76,3.78,3.76,3.78,32000
ACC,20101020,2.3,2.42,2.3,2.36,1076000
ADAM,20101020,0.96,0.97,0.95,0.97,133000
ADVANC,20101020,93.25,93.5,93,93.5,3316900
AEC,20101020,2.6,2.6,2.6,2.6,200
AEONTS,20101020,30.75,31.5,30.75,31,368800
AFC,20101020,6.9,6.9,6.9,6.9,200
AGE,20101020,8.2,8.55,8.2,8.45,1220800
AH,20101020,15.7,16.3,15.7,15.7,8822800
AHC,20101020,64.75,65,64,65,2200
AI,20101020,4.18,4.28,4.16,4.18,7071700
AIT,20101020,43,44.25,43,44.25,130200
AJ,20101020,16,16.7,15.9,16.4,10922700
AKR,20101020,1.11,1.12,1.1,1.1,6083900
AMANAH,20101020,1.03,1.03,1.01,1.01,3588200
AMARIN,20101020,12.7,12.8,12.7,12.7,23600
AMATA,20101020,15,15.2,14.9,15.2,10932800
AMC,20101020,2.14,2.14,2.14,2.14,5000
AOT,20101020,39.5,40.25,39.25,40,2977800
AP,20101020,7.2,7.25,7.15,7.2,10515900
APURE,20101020,0.85,0.87,0.85,0.85,5226000
AQ,20101020,0.58,0.59,0.58,0.58,696100
AQUA,20101020,0.51,0.51,0.5,0.5,697300
AS,20101020,10.7,11,10.7,10.7,109500
ASIA,20101020,34,34,34,34,200
ASIAN,20101020,3.8,3.88,3.8,3.86,391200
ASIMAR,20101020,0.77,0.77,0.76,0.76,21700
ASK,20101020,7.9,7.95,7.9,7.9,23600
ASP,20101020,3.06,3.14,3.06,3.12,19408300
AYUD,20101020,17.3,17.4,17.3,17.4,1600
BAFS,20101020,10.1,10.2,10.1,10.1,96300
BANPU,20101020,736,750,736,746,2374450
BAT-3K,20101020,57.5,57.75,57.5,57.5,3500
BAY,20101020,24.6,24.9,24.5,24.7,7255200
BBL,20101020,155,155.5,153.5,155,4274900
BCH,20101020,6.1,6.1,6.05,6.05,2027100
BCP,20101020,15.9,16.2,15.8,16.2,11113600
BDMS,20101020,36.75,37.25,36.5,37,910400
BEC,20101020,34,34.25,33.75,34,2996300
BFIT,20101020,4.68,4.72,4.68,4.68,112000
BGT,20101020,1.72,1.72,1.71,1.72,100300
BH,20101020,34.25,34.75,34,34.75,278400
BIGC,20101020,65,65,63,64.25,361100
BJC,20101020,18.1,18.2,18,18.1,438900
BKI,20101020,267,267,263,265,20500
BLA,20101020,30,30.25,29.75,29.75,14254600
