<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20061130,4,4,4,4,84000
ACAP,20061130,6,6,6,6,1000
ACC,20061130,2.04,2.08,2,2,3391800
ADAM,20061130,2.8423,2.8423,2.7577,2.7915,993129
ADVANC,20061130,84,84.5,81.5,82.5,6950702
AEC,20061130,6.65,6.65,6.65,6.65,300
AEONTS,20061130,47,47,47,47,2000
AFC,20061130,5.9,5.95,5.9,5.95,2400
AH,20061130,19.7,19.9,19.7,19.8,508800
AHC,20061130,90,90,90,90,1400
AI,20061130,8.95,8.95,8.9,8.9,88500
AIT,20061130,15.2667,15.2667,15.0667,15.0667,328500
AJ,20061130,3.32,3.32,3.3,3.32,32900
AKR,20061130,2.88,2.88,2.82,2.84,11733500
AMANAH,20061130,0.81,0.84,0.8,0.83,21894900
AMARIN,20061130,12.2,12.2,12.2,12.2,6110
AMATA,20061130,14.1,14.2,14,14.2,2353000
AMC,20061130,3.4224,3.4422,3.4026,3.4224,772901
AOT,20061130,68,68,64.5,65,7788528
AP,20061130,4.78,4.9,4.72,4.82,22308168
APURE,20061130,2.5956,2.6489,2.56,2.56,11330550
AQ,20061130,1.7,1.71,1.69,1.69,3792119
ASIAN,20061130,3.04,3.04,3,3,291100
ASIMAR,20061130,1,1,0.99,0.99,471500
ASK,20061130,5.65,5.65,5.6,5.65,14400
ASP,20061130,4.22,4.26,4.18,4.22,23872900
AYUD,20061130,16,16,16,16,200
BAFS,20061130,9.4134,9.4134,9.3301,9.3301,415632
BANPU,20061130,169,178,169,176,4414600
BAT-3K,20061130,49,49.25,49,49.25,3300
BAY,20061130,20.4,21.2,20.3,20.9,14763256
BBL,20061130,125,125,123,123,3780532
BCH,20061130,4.4286,4.4571,4.4,4.4286,585700
BCP,20061130,9.45,9.5,9.4,9.4,359000
BDMS,20061130,32.25,32.75,31.5,31.5,2855911
BEC,20061130,20,20.1,19.7,20,10881582
BFIT,20061130,9.8,9.8,9.2,9.25,1274200
BH,20061130,36.75,36.75,36.5,36.5,263167
BIG,20061130,7.45,7.6,7.45,7.6,3000
BIGC,20061130,47,47,45.5,46,99900
BJC,20061130,4.3,4.3,4.3,4.3,1600
BKI,20061130,148,148,148,148,1350
BKKCP,20061130,8.8,8.8,8.8,8.8,100
BLAND,20061130,0.92,1.01,0.91,0.99,308771712
BLISS,20061130,0.8386,0.8443,0.8215,0.8272,260100
BOL,20061130,0.63,0.635,0.625,0.625,30100
BROCK,20061130,1.25,1.37,1.25,1.26,240083040
BROOK,20061130,1.19,1.2,1.17,1.17,5446800
BSBM,20061130,1.31,1.34,1.3,1.32,2619600
BTC,20061130,1.45,1.45,1.43,1.43,274530
BTNC,20061130,12.4,12.4,12.4,12.4,200
CCET,20061130,4.32,4.42,4.32,4.36,3864900
CCP,20061130,1.68,1.68,1.61,1.61,1112500
CEN,20061130,1.4,1.43,1.39,1.39,6703000
CENTEL,20061130,7,7,6.95,6.95,194900
CFRESH,20061130,2.36,2.4,2.36,2.38,117700
CGD,20061130,1.88,1.9986,1.88,1.9139,16583992
CHARAN,20061130,53,53,53,53,900
CHUO,20061130,12.8,12.8,12.6,12.8,13500
CI,20061130,4.82,4.86,4.82,4.82,129100
CIG,20061130,1.31,1.35,1.3,1.31,71602
CIMBT,20061130,2.6809,2.7025,2.6376,2.6376,1605936
CITY,20061130,2.62,2.62,2.58,2.6,4849200
CK,20061130,11.2,11.3,10.8,11.1,10514100
CM,20061130,2.9438,2.9801,2.9256,2.9801,701540
CMO,20061130,2.76,2.76,2.66,2.68,2024300
CMR,20061130,18.748,19.35,18.06,18.06,25813
CNS,20061130,41,43,40.75,43,92200
CNT,20061130,3.3,3.3,3.22,3.22,7667971
CPALL,20061130,6.75,6.8,6.65,6.65,3392414
CPF,20061130,5.25,5.35,5.2,5.3,21308800
CPH,20061130,9.1,9.1,9.1,9.1,100
CPI,20061130,3.6806,3.6999,3.6806,3.6806,25605
CPL,20061130,16.1,16.1,16.1,16.1,1000
CPN,20061130,23.6,23.7,23.5,23.5,3144500
CPNRF,20061130,10.3,10.5,10.1,10.5,814659
CPR,20061130,1.75,1.76,1.72,1.72,73600
CSC,20061130,12.3,12.3,12.1,12.1,11700
CSL,20061130,3.82,3.82,3.76,3.82,188900
CSP,20061130,6.3,6.4,6.25,6.25,1078400
CTW,20061130,9.3,9.35,9.15,9.15,85400
CWT,20061130,4.06,4.1,4.06,4.06,9000
DCC,20061130,14.9,14.9,14.8,14.8,80000
DCON,20061130,3.06,3.1,3.06,3.1,500
DELTA,20061130,17.8,17.8,17.6,17.6,1635100
DRACO,20061130,1.65,1.65,1.65,1.65,100
DRT,20061130,1.86,1.86,1.84,1.84,3999000
DSGT,20061130,5.1,5.15,4.88,4.94,1917000
DTC,20061130,48.5,48.5,48.5,48.5,20000
DTCI,20061130,7.45,7.45,7.2,7.3,7700
EASON,20061130,3.44,3.44,3.44,3.44,19600
EASTW,20061130,5.65,5.65,5.6,5.6,542400
