<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20050603,5.25,5.3,5.25,5.3,1149200
ACC,20050603,3.5,3.52,3.5,3.5,162800
ADAM,20050603,1.3958,1.4127,1.3958,1.4042,2535252
ADVANC,20050603,94.5,96,94.5,95,6531300
AEC,20050603,7,7.05,6.9,6.9,23100
AFC,20050603,7.25,7.25,7.25,7.25,100
AH,20050603,34,34.25,34,34,875000
AIT,20050603,10.4,10.7333,10.4,10.5333,103803
AJ,20050603,4.72,4.74,4.72,4.74,22600
ALUCON,20050603,96,96,95.5,96,3600
AMANAH,20050603,1.29,1.3,1.28,1.29,862800
AMARIN,20050603,10,10.1,10,10.1,22900
AMATA,20050603,11.4,11.4,11.2,11.2,720600
AMC,20050603,4.2928,4.3522,4.2928,4.3324,932435
AOT,20050603,45,45.5,44.75,45,876900
AP,20050603,3.78,3.88,3.78,3.82,8112300
APURE,20050603,4.0711,4.0711,3.9644,4.0178,1407487
AQ,20050603,3.7816,3.9876,3.7629,3.9501,13817530
ASIMAR,20050603,1.32,1.4,1.32,1.4,2244000
ASP,20050603,5.9,6,5.85,5.95,7833200
AYUD,20050603,16,16,16,16,25000
BAFS,20050603,7.7057,7.7473,7.7057,7.7057,38534
BANPU,20050603,151,152,151,152,1393400
BAT-3K,20050603,57.5,57.5,57,57,2500
BAY,20050603,13,13,12.8,13,5221209
BBL,20050603,105,106,104,105,1231306
BCH,20050603,1.6457,1.68,1.6457,1.6571,1654900
BCP,20050603,14,14,13.7,13.8,1944200
BDMS,20050603,16.7,16.7,16.4,16.4,316064
BEC,20050603,12.5,12.5,12.4,12.5,1740000
BFIT,20050603,17.375,17.625,17.375,17.5,5033000
BH,20050603,19.4,19.5,19.2,19.4,1123111
BIG,20050603,15.5,15.5,15.5,15.5,400
BIGC,20050603,23,25.25,23,24.5,937100
BJC,20050603,5.65,5.65,5.65,5.65,100
BKI,20050603,152,153.333,152,153.333,6750
BKKCP,20050603,9,9,8.7,8.7,2200
BLAND,20050603,0.48,0.48,0.45,0.46,83803904
BLISS,20050603,2.5243,2.6242,2.5101,2.6242,4127800
BROOK,20050603,0.8,0.8,0.8,0.8,10900
BTC,20050603,2.22,2.24,2.2,2.2,610400
CCET,20050603,3.48,3.48,3.42,3.42,482800
CCP,20050603,5.6,5.6,5.5,5.55,970800
CEN,20050603,5.7,5.7,5.2,5.2,15792500
CENTEL,20050603,3.4171,3.4318,3.3879,3.4025,349200
CFRESH,20050603,3.14,3.14,3.08,3.12,458200
CI,20050603,5.15,5.25,4.76,4.78,1628700
CIMBT,20050603,3.0268,3.07,3.0268,3.0484,6096672
CK,20050603,11.3,11.6,11.3,11.5,9488100
CM,20050603,2.4168,2.4168,2.3805,2.3986,288144
CNS,20050603,52.5,53,52,52.5,72900
CNT,20050603,5.3,5.4,5.25,5.3,6119874
CPALL,20050603,5.5,5.75,5.35,5.6,17617000
CPF,20050603,4.22,4.26,4.18,4.2,24099500
CPI,20050603,4.6104,4.6685,4.6104,4.6685,107374
CPN,20050603,8.8,8.9,8.7,8.9,2013800
CSC,20050603,12.6,12.8,12.6,12.8,16800
CSL,20050603,4.8,4.88,4.8,4.82,5128300
CTW,20050603,8.1,8.1,8.1,8.1,114000
CWT,20050603,10.6,10.8,10.6,10.7,661700
DCC,20050603,16.5,16.6,16.3,16.3,780400
DELTA,20050603,15.1,15.5,14.9,15,831916
DRACO,20050603,1.58,1.58,1.58,1.58,4000
DTCI,20050603,5.05,5.25,5,5.15,303600
EARTH,20050603,0.86,0.87,0.85,0.86,551600
EASTW,20050603,3.76,3.78,3.74,3.78,252628
ECL,20050603,1.25,1.25,1.24,1.24,6560000
EGCO,20050603,76.5,77.5,76.5,77,1510823
EIC,20050603,1.92,1.94,1.91,1.93,316500
EMC,20050603,4.6,4.62,4.44,4.48,1401970
ERW,20050603,1.91,1.92,1.9,1.9,1413800
ESTAR,20050603,0.58,0.6,0.57,0.57,46063300
FANCY,20050603,5.2,5.25,5.2,5.25,24503
FC,20050603,1.5671,1.5671,1.5524,1.5524,498300
FE,20050603,70,70,70,70,9400
FER,20050603,3.08,3.14,3.06,3.12,2072100
FNS,20050603,20.1,21.3,20.1,21.1,573100
GEL,20050603,1.27,1.34,1.26,1.34,12365600
GENCO,20050603,0.84,0.84,0.83,0.84,3381100
GFPT,20050603,1.51,1.51,1.5,1.5,1230000
GJS,20050603,1.28,1.29,1.27,1.28,40728200
GLAND,20050603,6.1,6.5,6.05,6.5,289100
GLOW,20050603,23,23.3,23,23,2957300
GOLD,20050603,6.6,6.6,6.55,6.6,30100
GRAMMY,20050603,12.6,12.6,12.5,12.6,1124900
GRAND,20050603,1.8815,1.8988,1.8815,1.8988,29776
HANA,20050603,19.7,20.2,19.7,19.9,715600
HFT,20050603,1.36,1.38,1.36,1.38,3400
HMPRO,20050603,1.8218,1.8364,1.8218,1.8218,339394
HTC,20050603,3.7,3.7,3.7,3.7,20000
ICC,20050603,41.25,42,41.25,42,2200
IEC,20050603,0.113,0.114,0.111,0.111,101126000
ILINK,20050603,3.652,3.652,3.5972,3.6155,119168
INET,20050603,3.82,3.9,3.82,3.82,531700
INOX,20050603,1.24,1.24,1.23,1.24,10563000
INTUCH,20050603,36.75,37.5,36.75,37.25,5995070
IRC,20050603,9.2,9.2,9.1,9.15,139000
IRCP,20050603,11.3,12,11,12,241600
IRPC,20050603,6.8393,6.8393,6.6938,6.6938,139429552
IT,20050603,3.78,3.82,3.74,3.82,460200
ITD,20050603,9.55,9.85,9.55,9.8,22547900
JAS,20050603,0.52,0.54,0.52,0.54,53139700
JCT,20050603,22.2,22.2,22.2,22.2,2900
JUTHA,20050603,8.5,8.6,8.5,8.55,16000
KAMART,20050603,2.3044,2.3214,2.2875,2.2875,37770
KBANK,20050603,57,57,56.5,56.5,1104132
KCE,20050603,3.3847,3.4158,3.3692,3.4158,313661
KGI,20050603,2.58,2.64,2.56,2.6,9603200
KKP,20050603,29.25,30.25,29.25,30.25,1572700
KSL,20050603,4.84,4.88,4.82,4.84,2113800
KTB,20050603,9.3,9.35,9.25,9.3,4696843
KTC,20050603,23,23,22.9,22.9,99000
KWG,20050603,3.48,3.6,3.48,3.6,400
KYE,20050603,65.5,66.5,65.5,66.5,5300
LALIN,20050603,5.45,5.6,5.4,5.55,445400
LANNA,20050603,9.05,9.3,9,9.15,3745700
LEE,20050603,3.04,3.06,3.04,3.04,99000
LH,20050603,7.4,7.5,7.35,7.45,15333500
LOXLEY,20050603,2.86,2.86,2.8,2.84,6290800
LPN,20050603,3.24,3.3,3.22,3.24,3976300
LST,20050603,1.82,1.82,1.8,1.8,78100
LTX,20050603,40.5,40.75,40.25,40.75,6200
LVT,20050603,2.7793,2.7793,2.7369,2.7511,217607
M-CHAI,20050603,19.3,19.3,19.3,19.3,1900
MACO,20050603,7.05,7.05,7,7.05,42000
MAJOR,20050603,12,12,11.9,12,191200
MAKRO,20050603,59,59,58,58,38300
MALEE,20050603,5.7,5.9,5.45,5.45,354000
MATCH,20050603,3.9,3.9,3.66,3.68,81700
MATI,20050603,8,8,8,8,1000
MBK,20050603,48.5,49.25,48.5,49.25,16900
MBKET,20050603,25.75,26.75,25.75,26.5,2183000
MCOT,20050603,20.8,21,20.8,20.9,70600
METCO,20050603,224,224,222,222,4900
MFC,20050603,21,21,20.8,20.9,19100
MFEC,20050603,5.75,5.85,5.7,5.7,220500
MIDA,20050603,6.545,6.5931,6.545,6.5931,660155
MINT,20050603,3.653,3.7976,3.653,3.6892,14319100
MK,20050603,2.44,2.46,2.42,2.42,2649501
MODERN,20050603,36,36,35.5,36,15400
MPG,20050603,4.1513,4.2087,4.0748,4.113,1682500
MPIC,20050603,0.7654,0.7774,0.7613,0.7613,13538800
NCH,20050603,2.22,2.28,2.22,2.24,1480000
NEP,20050603,0.38,0.388,0.38,0.382,1116000
NKI,20050603,47,47,47,47,3200
NMG,20050603,12.4,12.5,12.2,12.5,73000
NOBLE,20050603,4.5,4.5,4.46,4.46,50000
NTV,20050603,58,58,58,58,1100
NWR,20050603,2.549,2.5971,2.549,2.5731,3706396
OHTL,20050603,316,316,310,310,500
OISHI,20050603,33.75,34,33.5,34,201100
PAF,20050603,4.18,4.3,4.18,4.3,82619
PDI,20050603,13,13.2,13,13.2,53600
PF,20050603,6.8,6.8,6.7,6.8,54500
PK,20050603,2.26,2.26,2.26,2.26,15500
PL,20050603,4.02,4.06,3.98,4,42600
PLE,20050603,8.6836,8.6836,8.55,8.5945,248814
PRANDA,20050603,6.15,6.15,6.15,6.15,119400
PSL,20050603,22.25,22.25,21.625,21.875,4123380
PTL,20050603,6.4,6.65,6.3,6.5,18085300
PTT,20050603,202,206,202,206,4382468
PTTEP,20050603,68.4,68.4,67.6,68,3513000
Q-CON,20050603,5.7,5.7,5.6,5.65,403200
QH,20050603,1.18,1.19,1.18,1.19,2576400
RAM,20050603,260,260,260,260,100
RATCH,20050603,39.25,39.5,39.25,39.5,1147495
RCI,20050603,2.55,2.55,2.525,2.525,81000
RCL,20050603,31.25,31.75,31,31.75,6247000
RML,20050603,0.97,1,0.97,1,3099131
ROBINS,20050603,4.78,4.8,4.74,4.78,1015500
ROJNA,20050603,7.1,7.15,7,7.1,1270900
RPC,20050603,7.65,7.75,7.6,7.75,617400
RS,20050603,2.84,2.84,2.82,2.84,29000
SALEE,20050603,2.2821,2.3642,2.2821,2.3149,21468750
SAMART,20050603,5.35,5.55,5.35,5.5,3644077
SAMCO,20050603,2.44,2.48,2.3,2.34,5537800
SAMTEL,20050603,4.58,4.84,4.58,4.84,8196100
SAT,20050603,12.9,13,12.8,12.8,1614200
SAUCE,20050603,102,102,102,102,200
SAWANG,20050603,18.2,18.2,18,18,1400
SC,20050603,12.7,12.8,12.7,12.7,147300
SCB,20050603,48.5,48.75,48.25,48.5,1625500
SCC,20050603,234,236,232,232,1008600
SCCC,20050603,284,286,282,282,26300
SCG,20050603,3.96,3.96,3.94,3.96,58400
SCP,20050603,13.7,13.8,13.7,13.8,6400
SE-ED,20050603,5.1,5.25,4.98,5.15,1169600
SF,20050603,4.0642,4.1912,4.0642,4.1912,437636
SFP,20050603,48.75,48.75,48.75,48.75,200
SIAM,20050603,2.28,2.3,2.26,2.26,1087300
SIM,20050603,1.05,1.08,1.05,1.08,453000
SINGER,20050603,4.88,4.88,4.88,4.88,1000
SIRI,20050603,3.18,3.18,3.1,3.1,3094738
SITHAI,20050603,10,10,9.95,9.95,1716600
SKR,20050603,7.35,7.35,7.3,7.35,101100
SMK,20050603,32.5,32.5,32.5,32.5,5000
SMM,20050603,1.84,1.91,1.83,1.88,2821500
SMPC,20050603,3.8,3.9,3.46,3.86,24300
SNC,20050603,4.7,4.8,4.66,4.72,1377800
SNP,20050603,23,23.1,23,23.1,19300
