<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20001019,14.7,14.8,14.7,14.8,66000
ADVANC,20001019,31,32,30.8,31.8,869000
AJ,20001019,0.3,0.3,0.3,0.3,660000
AMARIN,20001019,1.9,1.9,1.9,1.9,333000
AMATA,20001019,0.72,0.72,0.72,0.72,100000
AP,20001019,0.3,0.3,0.3,0.3,36825400
APURE,20001019,1.3333,1.4222,1.3333,1.4222,312637
ASIAN,20001019,1.8,1.875,1.8,1.8,101999
ASIMAR,20001019,0.3863,0.3863,0.3863,0.3863,8387
ASP,20001019,1.85,1.95,1.825,1.9,4242000
AYUD,20001019,91.5,94,91,94,64200
BANPU,20001019,17.25,17.5,17,17.5,744300
BAT-3K,20001019,19,19.25,19,19.25,10600
BAY,20001019,5.3,5.5,5.3,5.4,10193600
BBL,20001019,25,26.75,24.75,26.75,6983372
BCP,20001019,4.7,4.8,4.7,4.8,442939
BEC,20001019,19.9,21.8,19.9,21.2,5892000
BFIT,20001019,8,8.875,8,8.5,4524000
BIG,20001019,25.25,25.5,25,25,25500
BIGC,20001019,15,15.25,14.75,15,104000
BJC,20001019,2.625,2.675,2.625,2.675,28300
BLAND,20001019,0.24,0.25,0.24,0.25,18708000
BTS,20001019,2.5429,2.6371,2.4487,2.6371,3964268
CFRESH,20001019,3.0669,3.0669,3.0168,3.0168,23998
CHOTI,20001019,150,150,149,149,4400
CK,20001019,1.125,1.15,1.1,1.125,1990000
CNS,20001019,16,17,16,16.5,1103400
CPF,20001019,4.525,4.575,4.45,4.55,10253000
CPH,20001019,2.4,2.4,2.4,2.4,165000
CPI,20001019,1.7047,1.7047,1.7047,1.7047,12905
CSC,20001019,6,6,6,6,1600
CTW,20001019,6.375,6.5,6.25,6.5,613200
CWT,20001019,2.5,2.5,2.35,2.45,1200
DELTA,20001019,19.4,20.2,19.4,20,2994510
DRACO,20001019,1.325,1.425,1.325,1.4,178400
EGCO,20001019,32,32,31,31.75,323300
ESTAR,20001019,0.275,0.3,0.275,0.275,554000
FMT,20001019,19.25,20,19,20,15600
GENCO,20001019,1.98,2.18,1.98,2.08,33985000
GFPT,20001019,0.4344,0.4472,0.4344,0.4472,101730
GOLD,20001019,4,4.1,3.9,4,353400
GRAMMY,20001019,8,8.85,8,8.6,1752430
HANA,20001019,18.1,19.6,18.1,19.5,22303500
ICC,20001019,76.5,78.5,76,78,13900
IEC,20001019,0.052,0.054,0.052,0.054,88960000
INTUCH,20001019,12.4,13.3,12.3,13.3,4592000
IRC,20001019,1.6,1.65,1.6,1.625,152000
IRPC,20001019,1.6977,1.7947,1.6977,1.7462,12023787
ITD,20001019,1.225,1.25,1.175,1.25,8823000
JAS,20001019,0.84,0.89,0.83,0.88,76919000
KBANK,20001019,20.75,20.75,20,20.75,11406820
KCE,20001019,5.5118,5.9776,5.5118,5.9776,2920203
KGI,20001019,0.7184,0.7184,0.6842,0.7184,5131462
KKP,20001019,15.75,16.75,15.5,16.5,6280600
KTB,20001019,11.25,11.5,10.75,11.25,9908600
KYE,20001019,62,63,62,62.5,3200
LANNA,20001019,2.65,2.675,2.65,2.675,100000
LH,20001019,1.15,1.2,1.15,1.2,5273560
