<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20040427,3.8,3.925,3.8,3.875,6894400
ACC,20040427,8.85,8.95,8.85,8.95,76300
ADAM,20040427,4.2719,4.3142,4.2296,4.2719,617676
ADVANC,20040427,88,90,85,90,10036688
AEC,20040427,14.4,14.4,14,14.3,690700
AEONTS,20040427,27.8,28,27.8,28,603500
AH,20040427,29.2,29.6,29.2,29.6,7505
AHC,20040427,56,59,56,59,2000
AIT,20040427,26.3333,26.6667,25.8333,26.3333,33600
AJ,20040427,5.15,5.2,5.15,5.15,46200
ALUCON,20040427,135,135,135,135,100
AMANAH,20040427,1.3,1.31,1.3,1.3,213000
AMARIN,20040427,10.4,10.4,10.4,10.4,5000
AMATA,20040427,12,12.3,12,12.3,807700
AOT,20040427,53.5,55.5,53.5,55.5,26811400
AP,20040427,4.6,4.78,4.6,4.78,2379853
APURE,20040427,1.3689,1.3867,1.3689,1.3778,77287
AQ,20040427,7.7224,8.0032,7.6756,8.0032,6354419
ASIAN,20040427,5.55,5.6,5.5,5.6,243000
ASIMAR,20040427,1.94,2.02,1.94,2,188800
ASP,20040427,9.15,9.35,9.1,9.2,128878000
AYUD,20040427,18.8,18.8,18.7,18.7,69300
BAFS,20040427,9.3301,9.4134,9.2468,9.2468,214874
BANPU,20040427,130,132,129,131,612400
BAT-3K,20040427,53.5,53.5,53,53,1600
BAY,20040427,12.4,12.6,12.2,12.6,17635100
BBL,20040427,96,98,96,98,1517259
BCP,20040427,15.5,16.3,15.5,16.3,893300
BDMS,20040427,8.4,8.4,8.4,8.4,10000
BEC,20040427,18.6,18.7,18.5,18.7,797200
BFIT,20040427,8.35,9.1,8.35,8.95,8157400
BH,20040427,11.7,12,11.7,12,723000
BIGC,20040427,17.8,17.9,17.8,17.9,16100
BJC,20040427,7.1,7.1,7.1,7.1,500
BKI,20040427,172,173.333,164,166.667,67402
BKKCP,20040427,9,9,8.95,8.95,22500
BLAND,20040427,1.1,1.15,1.1,1.12,188344704
BROOK,20040427,1.76,1.8,1.75,1.76,28000
BTC,20040427,4.76,4.96,4.76,4.96,196100
CCET,20040427,3.4,3.425,3.4,3.425,369000
CCP,20040427,8.4,8.55,8.4,8.4,882500
CENTEL,20040427,2.0627,2.0627,2.0627,2.0627,41100
CFRESH,20040427,3.06,3.08,3,3.08,280800
CHOTI,20040427,77,77,77,77,100
CI,20040427,8.95,9,8.95,9,6000
CIMBT,20040427,2.8539,2.8971,2.8322,2.8971,912580
CK,20040427,14.9,15.4,14.7,15.2,7724400
CNS,20040427,82,84.5,81.5,83,4206400
CPALL,20040427,6.1,6.15,6.05,6.1,6840000
CPF,20040427,3.78,3.8,3.68,3.74,6217500
CPH,20040427,9,9,9,9,800
CPI,20040427,4.8041,4.8235,4.7847,4.8235,232197
CSC,20040427,20.5,20.5,20.5,20.5,4000
CSL,20040427,10.8,11.2,10.7,11.1,27527600
CSR,20040427,47,47.5,47,47.5,200
CTW,20040427,10.3,10.4,10.2,10.4,115700
CWT,20040427,14.25,14.375,14.25,14.25,23400
DCC,20040427,22.2,22.9,22.2,22.6,815900
DELTA,20040427,26,26.25,25.75,26,1838400
DRACO,20040427,2.7,2.8,2.7,2.8,1100
DTC,20040427,40.5,40.5,40,40.25,3600
EARTH,20040427,2.02,2.02,1.97,1.98,1025500
EASTW,20040427,4.9,4.9,4.9,4.9,804000
ECL,20040427,0.94,0.952,0.932,0.944,895000
EGCO,20040427,69,70,68,70,873970
EIC,20040427,2.62,2.62,2.6,2.62,182500
EMC,20040427,5.2,5.6,5.2,5.6,40550
ERW,20040427,2.1667,2.1667,2.15,2.1667,1012800
