<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010418,12.3,12.3,12.3,12.3,83000
ADVANC,20010418,40.4,41.2,40.4,41.2,276000
AJ,20010418,0.26,0.26,0.26,0.26,200000
AMARIN,20010418,2.375,2.425,2.375,2.425,26000
AMATA,20010418,0.51,0.51,0.51,0.51,20000
AP,20010418,0.39,0.41,0.38,0.4,9249000
APURE,20010418,1.3333,1.3333,1.2444,1.3333,8212
AQ,20010418,1.6673,1.7551,1.6673,1.7551,430406
ASIAN,20010418,2.1,2.2,2.0625,2.0875,359999
ASIMAR,20010418,0.4006,0.4006,0.4006,0.4006,6989
ASP,20010418,2.35,2.65,2.35,2.6,13285000
BANPU,20010418,18,18.25,18,18.25,742400
BAT-3K,20010418,17,17.5,17,17.5,25500
BAY,20010418,6.6,7,6.6,6.8,30950368
BBL,20010418,36.5,38.5,36.5,38.25,8347170
BCP,20010418,4.5,4.5,4.4,4.4,156700
BEC,20010418,22.6,23.8,22.6,23,4126000
BFIT,20010418,7.625,8.25,7.625,8.125,1668400
BIG,20010418,21.5,21.5,21.5,21.5,4200
BIGC,20010418,16,16.5,16,16.25,63800
BJC,20010418,2.25,2.275,2.25,2.275,20200
BKI,20010418,62.2211,62.2211,61.3322,62.2211,2250
BLAND,20010418,0.26,0.27,0.26,0.26,34988000
BTS,20010418,1.7894,1.8836,1.7894,1.8836,3871755
CCET,20010418,2.05,2.2,2.025,2.15,17412000
CENTEL,20010418,0.6571,0.6571,0.6571,0.6571,135600
CFRESH,20010418,4.3669,4.4003,4.3669,4.4003,197988
CHOTI,20010418,185,187,185,187,10400
CIMBT,20010418,7.3508,8.7561,7.3508,8.2156,33260186
CK,20010418,1.075,1.1,1.075,1.1,341650
CM,20010418,3.18,3.2709,3.18,3.2254,48427
CNS,20010418,22.75,25.5,22.75,24.5,2698300
CPF,20010418,3.975,4.025,3.975,3.975,7516000
CPH,20010418,2.8,2.9,2.8,2.9,97300
CPL,20010418,17,18,17,18,6600
CPN,20010418,1.2176,1.273,1.2176,1.2176,243732
CSC,20010418,7.8,7.9,7.7,7.7,1153696
CTW,20010418,5.5,5.625,5.375,5.5,2094800
CWT,20010418,2.05,2.05,2.05,2.05,4000
DCC,20010418,0.95,0.98,0.95,0.98,27000
DELTA,20010418,18.3,19.6,18.2,19.3,4633280
DRACO,20010418,1.275,1.3,1.275,1.275,16000
DTCI,20010418,8.6,8.6,8.6,8.6,10270
EASTW,20010418,2.375,2.4,2.35,2.375,453400
EGCO,20010418,31.25,31.5,31.25,31.5,455200
ERW,20010418,0.65,0.7,0.65,0.6833,10227600
ESTAR,20010418,0.3,0.3,0.3,0.3,5445200
FANCY,20010418,1.9333,1.9333,1.9333,1.9333,2400
FMT,20010418,21,21.25,21,21,50500
GEL,20010418,0.5285,0.6663,0.5285,0.6663,1108538
GENCO,20010418,1.15,1.175,1.15,1.15,736000
GFPT,20010418,0.6708,0.6868,0.6708,0.6868,1645040
GOLD,20010418,4.1,4.2,4.1,4.1,2600700
GRAMMY,20010418,8.35,8.45,8.35,8.4,197000
HANA,20010418,12.5,14,12.3,13.8,40414500
ICC,20010418,119,119,119,119,1000
IEC,20010418,0.078,0.081,0.078,0.081,206260000
INTUCH,20010418,15.7,16,15.7,15.9,1907000
IRC,20010418,1.075,1.1,1.075,1.075,779000
IRPC,20010418,0.9701,0.9701,0.9216,0.9701,6080339
ITD,20010418,0.97,1,0.95,0.99,5188000
JAS,20010418,0.75,0.8,0.75,0.79,21910000
JCT,20010418,5,5,5,5,499
KBANK,20010418,20.75,21.75,20.75,21.75,8702877
KCE,20010418,4.3086,4.5026,4.3086,4.425,38756136
KGI,20010418,1.4368,1.6079,1.4368,1.5737,116805872
KKP,20010418,18.5,20.25,18.5,20,8363440
