<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TDEX,20080103,6.15,6.19,6.12,6.13,8215100
A,20080103,3.52,3.52,3.52,3.52,10200
ACC,20080103,2.58,2.9,2.58,2.68,11949300
ADAM,20080103,7.5,7.5,7.35,7.45,1215400
ADVANC,20080103,95.5,96,95,95.5,1275805
AEC,20080103,5.25,5.25,5.25,5.25,5200
AEONTS,20080103,44,44,44,44,1502
AH,20080103,10.7,10.8,10.6,10.6,132600
AHC,20080103,59.5,59.5,59.5,59.5,100
AI,20080103,6.35,6.45,6.3,6.4,63800
AIT,20080103,13.1,13.1,12.9,13,30800
AJ,20080103,2.72,2.72,2.68,2.7,195200
AKR,20080103,2.3,2.38,2.26,2.26,9934100
AMANAH,20080103,0.54,0.55,0.54,0.54,9600
AMARIN,20080103,13.7,13.7,13.5,13.5,39200
AMATA,20080103,17.4,17.5,17.3,17.4,199801
AMC,20080103,2.2,2.2,2.12,2.12,243000
AOT,20080103,56.5,57,56,56.5,187252
AP,20080103,6,6.05,5.65,5.85,22362200
APURE,20080103,2.5244,2.6311,2.3289,2.3644,42047324
AQ,20080103,0.81,0.83,0.81,0.81,3213010
ASIMAR,20080103,1.12,1.12,1.1,1.1,1558000
ASK,20080103,4.92,4.92,4.92,4.92,5000
ASP,20080103,3.66,3.66,3.56,3.6,9210100
AYUD,20080103,21.4,21.7,21.3,21.3,7200
BAFS,20080103,11,11,10.9,11,270800
BANPU,20080103,384,388,372,376,2452047
BAT-3K,20080103,69,69,68.5,68.5,3300
BAY,20080103,25,25.5,24.9,25.25,3775909
BBL,20080103,115,116,114,115,5289030
BCH,20080103,4.6857,4.6857,4.6,4.6571,318900
BCP,20080103,13.8,14,13.8,13.9,516300
BDMS,20080103,32.25,32.75,32,32.75,543601
BEC,20080103,28,28,27.25,27.5,1024621
BFIT,20080103,6.7,6.7,6.6,6.6,31000
BGT,20080103,1.85,1.89,1.82,1.83,936100
BH,20080103,39.5,40.25,39.5,40.25,427192
BIGC,20080103,45.5,46,45.5,45.75,16700
BJC,20080103,6.65,6.7,6.55,6.65,594800
BKI,20080103,182.667,185.333,182.667,185.333,1950
BLAND,20080103,0.75,0.77,0.75,0.76,8609700
BLISS,20080103,4.72,4.72,4.12,4.2,8278100
BOL,20080103,1.15,1.15,1.15,1.15,300
BROCK,20080103,1.01,1.05,1.01,1.02,1899700
BROOK,20080103,0.66,0.67,0.65,0.65,984400
BSBM,20080103,1.19,1.19,1.17,1.19,72400
BTC,20080103,0.88,0.91,0.88,0.9,1195000
BTS,20080103,0.8571,0.8947,0.8476,0.8571,15966191
BWG,20080103,7.5,7.5,7.1,7.25,1006900
CCET,20080103,6.9,7.1,6.9,7.05,2643400
CCP,20080103,1.37,1.37,1.35,1.36,195801
CEN,20080103,1.56,1.59,1.5,1.52,2435000
CENTEL,20080103,5.5,5.55,5.5,5.5,109701
CFRESH,20080103,1.81,1.82,1.8,1.82,122300
CGD,20080103,0.6222,0.6489,0.6222,0.6311,21703502
CHARAN,20080103,67,67,67,67,400
CIG,20080103,2.29,2.48,2.29,2.48,5065400
CIMBT,20080103,0.8086,0.8146,0.8086,0.8146,4276090
CITY,20080103,2.32,2.32,2.3,2.3,81100
CK,20080103,8.15,8.25,8.1,8.15,957200
CM,20080103,2.94,2.94,2.94,2.94,17000
CMO,20080103,1.87,1.94,1.86,1.94,275400
CMR,20080103,31.75,31.75,31.75,31.75,5000
CNS,20080103,34.75,34.75,34.25,34.25,14000
CNT,20080103,2.12,2.16,2.1,2.1,36800
CPALL,20080103,10.3,10.7,10.3,10.5,13637151
CPF,20080103,4.5,4.52,4.46,4.5,4477400
CPH,20080103,6.7,6.7,6.7,6.7,700
CPI,20080103,3.52,3.52,3.52,3.52,137
CPL,20080103,13.6,14.9,13,13.7,11200
CPN,20080103,24.1,24.1,23.5,23.6,1121318
CPNRF,20080103,9,9.05,8.95,9,3918300
CSC,20080103,14.5,14.5,14.5,14.5,400
CSL,20080103,3.98,4.08,3.96,3.98,1177700
CSP,20080103,1.79,1.8,1.79,1.8,45000
CSR,20080103,47,47,47,47,500
