<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000608,12.1,12.1,11.9,12,13000
ADVANC,20000608,37.6,37.8,37.6,37.8,222000
AJ,20000608,0.27,0.29,0.26,0.28,1337000
AP,20000608,0.3,0.3,0.29,0.29,150000
APURE,20000608,2.6667,2.7556,2.4889,2.5778,256500
ASIA,20000608,9.6,9.6,9.6,9.6,200
ASIAN,20000608,1.925,1.9375,1.925,1.9375,21999
ASIMAR,20000608,0.6009,0.6009,0.5866,0.5866,78279
ASP,20000608,2.625,2.7,2.6,2.65,465000
AYUD,20000608,95.5,96,95,95,13045
BANPU,20000608,17.5,18,17.25,17.75,996800
BAT-3K,20000608,21.5,21.5,21.25,21.5,19400
BAY,20000608,7.6,7.6,7.4,7.6,2168100
BBL,20000608,34,34,33.5,34,684500
BCP,20000608,7,7,6.9,6.9,177900
BEC,20000608,23.6,23.6,22.8,23,1514000
BIG,20000608,15.75,17,15.75,16.25,19000
BIGC,20000608,15.75,15.75,15,15,49000
BJC,20000608,3.1,3.1,3.075,3.075,3000
BKI,20000608,46.6658,46.6658,45.7769,45.7769,3150
BLAND,20000608,0.33,0.34,0.32,0.32,6670000
BTS,20000608,2.8254,2.9196,2.7313,2.8254,1400065
CENTEL,20000608,1.0222,1.1317,1.0222,1.0952,20500
CFRESH,20000608,2.8668,2.9168,2.8668,2.9168,116992
CHOTI,20000608,127,127,126,127,1900
CK,20000608,1.525,1.525,1.45,1.475,780000
CNS,20000608,24.75,25,24.5,24.5,144100
CPF,20000608,6,6.05,5.9,5.9,1952000
CPH,20000608,3.6,3.6,3.5,3.6,126000
CPI,20000608,1.7434,1.7628,1.7434,1.7628,12905
CPL,20000608,17.75,18,17.5,18,8000
CPN,20000608,1.1761,1.1761,1.107,1.107,3824918
CSC,20000608,8.8,9.2,8.8,8.8,224700
CTW,20000608,11.875,12.375,11.5,11.875,455800
DELTA,20000608,30.4,30.6,29.8,30,691000
DRACO,20000608,2.3,2.325,2.225,2.25,124100
DTC,20000608,27,27,27,27,100
EASTW,20000608,2.825,2.825,2.7,2.725,5879000
EE,20000608,1.025,1.025,1.025,1.025,30000
EGCO,20000608,29.5,30.25,29,30.25,501100
ERW,20000608,0.95,0.95,0.95,0.95,36600
ESTAR,20000608,0.625,0.625,0.575,0.575,2507600
FMT,20000608,24.75,25.25,24.25,24.5,523400
GEL,20000608,0.5744,0.7352,0.5744,0.7352,22196
GFPT,20000608,0.4856,0.4856,0.4664,0.4856,1018950
GOLD,20000608,6,6,5.6,5.8,173700
GRAMMY,20000608,11.4,11.5,11.1,11.2,379000
HANA,20000608,31.8,32.2,31.6,31.6,2307000
HTC,20000608,2.8,2.8,2.8,2.8,20000
IEC,20000608,0.063,0.069,0.063,0.069,498670016
INTUCH,20000608,21.4,21.6,21.2,21.6,1548200
IRC,20000608,1.825,1.825,1.8,1.8,470000
IRPC,20000608,2.9103,2.9588,2.8618,2.9103,3231797
ITD,20000608,2.275,2.275,2.175,2.225,845000
JAS,20000608,1.325,1.35,1.25,1.325,67158000
KBANK,20000608,30,30,29.5,30,1160400
KCE,20000608,8.6171,8.6947,8.3842,8.4618,904271
KGI,20000608,1.3684,1.3684,1.3342,1.3342,6403974
KKP,20000608,23.25,24,22.5,23,584900
KTB,20000608,13.5,13.75,13,13.25,2741600
KYE,20000608,64,64,62,62,3900
LANNA,20000608,2.2,2.2,2.2,2.2,2000
LEE,20000608,1.1833,1.1833,1.1833,1.1833,60000
LH,20000608,1.375,1.45,1.375,1.45,9778110
LOXLEY,20000608,5.4,5.45,5.3,5.4,969000
LPN,20000608,0.194,0.194,0.194,0.194,77320
LRH,20000608,6.9836,7.2164,6.9836,6.9836,17397
LST,20000608,1.7,1.7,1.7,1.7,600
LTX,20000608,21,21,21,21,91000
MAKRO,20000608,43.25,43.25,42.5,42.5,36800
MALEE,20000608,7.8,7.8,7.6,7.7,51900
MANRIN,20000608,6,6,6,6,100
MBK,20000608,18.5,18.5,18.25,18.25,40300
METCO,20000608,82,82.5,80,80,3700
MINT,20000608,1.085,1.085,1.085,1.085,141800
MK,20000608,0.5,0.5,0.47,0.49,990000
MSC,20000608,1.675,1.95,1.675,1.8,2548000
NEP,20000608,0.31,0.32,0.3,0.3,1256000
NKI,20000608,11.25,11.25,11,11,21000
NMG,20000608,21,21,19.75,20.75,862800
NOBLE,20000608,2.4888,2.562,2.4156,2.562,340983
NPP,20000608,10.75,12.5,10.75,11.75,555700
NWR,20000608,6.1562,6.1562,5.7714,6.1562,47431
OGC,20000608,5,6,5,6,2200
OHTL,20000608,200,200,200,200,301
PDI,20000608,9.3,9.5,9.3,9.3,722500
PG,20000608,1.2917,1.2917,1.2917,1.2917,1161
PL,20000608,1.625,1.675,1.475,1.6,13734000
POST,20000608,2.975,2.975,2.9,2.9,80000
PR,20000608,53.5,54,53.5,54,1400
PRECHA,20000608,1.04,1.12,1.04,1.12,73250
PTTEP,20000608,19.1,19.2,18.7,18.9,944000
QH,20000608,0.68,0.68,0.64,0.66,15118000
RAM,20000608,10,10,10,10,10000
RCI,20000608,0.25,0.25,0.25,0.25,30000
RCL,20000608,3.325,3.4,3.325,3.375,393000
ROH,20000608,19.25,21.75,19.25,21.75,400
SAMART,20000608,2.75,2.75,2.6,2.725,9230000
SAMCO,20000608,0.96,0.97,0.92,0.96,374000
SAMTEL,20000608,2.45,2.475,2.35,2.45,9578000
SAUCE,20000608,40,40.25,40,40.25,1500
SCB,20000608,25.75,26,25.5,25.75,259200
SCC,20000608,44.4,44.4,43.6,44,570500
SCCC,20000608,117,124,117,124,124235
SCP,20000608,3,3,2.9,3,28000
SE-ED,20000608,1.725,1.725,1.725,1.725,50000
SFP,20000608,54,54,54,54,11500
SHANG,20000608,34,34,34,34,100
SIAM,20000608,2.6,2.6,2.6,2.6,1900
SINGER,20000608,2.55,2.6,2.55,2.55,64000
SIRI,20000608,4.3792,4.4547,4.2282,4.3792,352829
SITHAI,20000608,9.8,10.5,9.5,9.6,2410300
SNP,20000608,8.25,8.375,8.125,8.375,38000
SORKON,20000608,8.4762,8.4762,8.4762,8.4762,1364
SPALI,20000608,0.39,0.42,0.39,0.42,635000
SPC,20000608,4.1,4.1,4.1,4.1,20000
SPI,20000608,45,45,44.75,44.75,600
SPORT,20000608,1.2,1.475,1.2,1.475,21000
SSC,20000608,10,10,10,10,30000
SSF,20000608,0.7188,0.7188,0.7188,0.7188,58433
SSI,20000608,0.45,0.45,0.44,0.45,6320000
STA,20000608,1.3642,1.3642,1.3642,1.3642,20520
STPI,20000608,0.55,0.55,0.55,0.55,10000
SUC,20000608,10.75,10.75,10.5,10.5,325200
SUSCO,20000608,0.54,0.54,0.52,0.52,1070430
SVI,20000608,2.375,2.45,2.3,2.375,719510
TASCO,20000608,17.25,17.5,16.5,17,492600
TC,20000608,12,12.25,12,12.25,16100
TCAP,20000608,6.5,6.6,6.3,6.4,2759300
TCC,20000608,3.9,3.9,3.7,3.7,154500
TCJ,20000608,3.9,4,3.9,3.9,319400
TCMC,20000608,3.2204,3.2204,3.1165,3.2204,15883
TFI,20000608,0.1409,0.146,0.1357,0.1357,2012705
TGCI,20000608,0.68,0.68,0.67,0.67,81000
TH,20000608,0.45,0.45,0.45,0.45,10000
THAI,20000608,39,39,38.25,38.25,14900
THCOM,20000608,14.125,14.5,14,14.5,2656200
THIP,20000608,15.5,15.5,15,15,1800
THRE,20000608,3.45,3.45,3.45,3.45,10000
TIP,20000608,4.35,4.375,4.3,4.3,30000
TISCO,20000608,14,14,13.25,13.75,435300
TIW,20000608,34,34.75,34,34.75,2100
TLUXE,20000608,1.4453,1.469,1.4453,1.469,34000
TMB,20000608,5.6884,5.7746,5.6022,5.6884,8096721
TMD,20000608,8.2,8.2,8.1,8.1,6000
TPIPL,20000608,10.25,10.75,10,10.75,152600
TPP,20000608,3,3,3,3,6700
TR,20000608,7.15,7.15,7,7,89000
TRITN,20000608,0.4186,0.4233,0.4043,0.4138,1679909
TRU,20000608,2.44,2.52,2.44,2.5,220000
TRUE,20000608,44.75,45.75,44.5,45.75,969300
TTI,20000608,24.5,24.5,24.5,24.5,4000
TTTM,20000608,26,26,26,26,1300
TU,20000608,8.9,9,8.85,8.95,157000
TVO,20000608,3.36,3.36,3.36,3.36,25000
UP,20000608,7.3,7.5,7.3,7.5,2400
UPOIC,20000608,5.15,5.15,5.1,5.1,90000
UT,20000608,9.7,9.9,9.5,9.5,46100
VIBHA,20000608,0.7,0.73,0.69,0.69,653000
VNG,20000608,0.44,0.44,0.44,0.44,8000
VNT,20000608,9.8,9.8,9.5,9.6,653422
WAVE,20000608,13,13.25,12.5,12.75,297600
WIIK,20000608,1.775,1.775,1.7625,1.7625,170000
ZMICO,20000608,2.325,2.325,2.275,2.3,175000
SCB-P,20000608,24.75,25,24.5,24.75,23500
$AGRI,20000608,50.3,50.58,49.62,49.68,311900
$BANK,20000608,191.32,193.62,186.81,189.54,18336900
$COMM,20000608,1492.82,1511.81,1477.06,1477.06,188300
$ENERG,20000608,2613.25,2636.83,2569.98,2612.47,5256800
$ETRON,20000608,996.6,1014.94,995.54,997.9,1997600
$FIN,20000608,771.78,783.05,758.4,763.75,12677800
$FOOD,20000608,1237.13,1244.39,1237.13,1242.66,630500
$HELTH,20000608,66.89,67.51,66.66,66.89,197800
$INSUR,20000608,1312.87,1319.51,1311.49,1311.49,42800
$MINE,20000608,9.23,9.43,9.23,9.23,722500
$PKG,20000608,685.33,695.83,685.33,686.39,1159200
$PROP,20000608,31.76,32.4,31.46,31.97,8140800
