<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20090403,2.76,2.76,2.67,2.7,64500
TDEX,20090403,3.24,3.26,3.21,3.26,4701600
A,20090403,3.24,3.28,3.24,3.28,89800
ADAM,20090403,1.41,1.41,1.4,1.41,140000
ADVANC,20090403,81.25,81.5,80,80.25,12313573
AEC,20090403,2.12,2.16,1.85,2.16,17200
AEONTS,20090403,21,21,21,21,109800
AGE,20090403,5.95,6,5.9,5.95,866000
AH,20090403,3.66,3.74,3.62,3.64,198300
AI,20090403,3.2,3.2,3.18,3.18,28400
AIT,20090403,15.1,15.2,15.1,15.2,8600
AJ,20090403,2.42,2.42,2.4,2.4,15200
AKR,20090403,1.09,1.1,1.07,1.1,1395900
ALUCON,20090403,106,106,106,106,600
AMANAH,20090403,0.27,0.27,0.26,0.27,1427500
AMARIN,20090403,12,12.2,12,12,28200
AMATA,20090403,3.18,3.44,3.16,3.4,30838200
AMC,20090403,0.96,0.96,0.94,0.94,70000
AOT,20090403,18,18.2,17.6,17.8,5967600
AP,20090403,2.56,2.56,2.48,2.54,51518400
APURE,20090403,0.8622,0.8711,0.8178,0.8356,26382376
AQ,20090403,0.24,0.24,0.22,0.23,1364200
AS,20090403,6.7,6.7,6.6,6.7,70100
ASIAN,20090403,1.68,1.68,1.66,1.66,2000
ASIMAR,20090403,0.83,0.87,0.82,0.83,5913000
ASK,20090403,3.08,3.08,3.06,3.06,15000
ASP,20090403,1.07,1.1,1.06,1.08,46341600
AYUD,20090403,10.2,10.8,10.2,10.2,26800
BAFS,20090403,6.1,6.1,5.8,5.85,400600
BANPU,20090403,221,222,218,222,3475084
BAY,20090403,8.9,8.95,8.75,8.85,34920640
BBL,20090403,79,79.5,78.25,79.5,4684442
BCH,20090403,4.1429,4.2286,4.1429,4.1429,297200
BCP,20090403,9.65,9.7,9.4,9.5,3312700
BDMS,20090403,17,17.5,17,17.2,1155490
BEC,20090403,18.7,19,18.7,18.8,2739000
BFIT,20090403,2.8,2.84,2.78,2.8,84700
BGT,20090403,1.88,1.92,1.88,1.89,60100
BH,20090403,18.1,19.4,18,18.5,1702097
BIGC,20090403,42.25,42.25,41.5,42,81300
BJC,20090403,4.46,4.8,4.4,4.5,32100
BKKCP,20090403,7.8,7.85,7.8,7.85,8500
BLAND,20090403,0.2,0.21,0.19,0.21,14384200
BLISS,20090403,0.16,0.2,0.16,0.2,620200
BOL,20090403,1.4,1.4,1.4,1.4,49300
BROCK,20090403,0.5,0.5,0.49,0.5,62200
BROOK,20090403,0.23,0.25,0.23,0.24,1322000
BSBM,20090403,0.91,0.92,0.91,0.92,225900
BSM,20090403,0.65,0.76,0.65,0.7,18819100
BTC,20090403,0.25,0.27,0.25,0.26,1994600
BTS,20090403,0.3579,0.3673,0.3485,0.3579,11550012
BWG,20090403,1.61,1.62,1.6,1.6,828000
CCET,20090403,1.3,1.32,1.3,1.3,3924700
CCP,20090403,0.8,0.8,0.8,0.8,100
CEN,20090403,1.62,1.63,1.61,1.63,104000
CENTEL,20090403,3.08,3.08,3.06,3.08,9800
CFRESH,20090403,1.15,1.16,1.13,1.13,548100
CGD,20090403,0.15,0.15,0.14,0.14,559000
CHUO,20090403,5.8,5.95,5.8,5.85,7800
CIG,20090403,0.625,0.65,0.615,0.64,2890900
CIMBT,20090403,0.81,0.81,0.78,0.78,8559700
CITY,20090403,1.09,1.11,1.09,1.09,192600
CK,20090403,3.34,3.34,3.26,3.32,5456900
CM,20090403,3.16,3.16,3.14,3.14,38000
CMO,20090403,0.92,0.92,0.92,0.92,4100
CMR,20090403,20.7,20.8,20.6,20.7,29500
CNS,20090403,13.8,13.9,13.8,13.9,19300
CPALL,20090403,12.8,12.8,12.4,12.4,5166633
