<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19870615,17.4594,17.6026,17.3163,17.6026,237568
BBL,19870615,27.0257,27.0257,26.5009,26.8507,1308330
BFIT,19870615,18.302,18.4819,18.302,18.392,97844
CTW,19870615,3.1591,3.1591,3.1591,3.1591,72293
ICC,19870615,56.3551,57.9133,56.3551,57.9133,17213
KBANK,19870615,18.8246,19.0332,18.7203,18.7203,437205
SCB,19870615,30.0339,30.0339,29.8186,29.8186,169503
SCC,19870615,10.15,10.25,10.15,10.15,60000
SCCC,19870615,83.7675,83.7675,82.6958,83.2317,32473
SFP,19870615,63.7,64.3,63.7,63.7,21000
SINGER,19870615,3.3713,3.3971,3.3713,3.3713,85485
SPC,19870615,3.4549,3.5192,3.4549,3.5192,136900
SPI,19870615,35.3946,35.7017,35.3946,35.3946,25967
SSC,19870615,3.6797,3.6797,3.6797,3.6797,136960
TCAP,19870615,9.7141,10.4223,9.5853,10.2936,6753113
TF,19870615,43.373,43.373,43.373,43.373,1475
TISCO,19870615,36.3894,36.3894,34.9518,35.1315,750130
TMB,19870615,17.6042,17.6042,17.3075,17.4064,255783
UP,19870615,17.3424,17.3424,17.3424,17.3424,14913
WG,19870615,17.0467,17.2993,17.0467,17.2993,297758
SET,19870615,280.43,280.43,280.43,280.43,3330700
ICBCT,19870615,32.7161,33.2818,32.7161,33.0933,191968
UFM,19870615,15.8,15.8,15.2,15.3,178000
