<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010518,13.6,13.7,13.6,13.7,233000
ADVANC,20010518,40.6,41.6,40.6,41.6,4000
AFC,20010518,3.4,3.5,3.3,3.5,99600
AMARIN,20010518,2.275,2.4,2.275,2.4,127000
AMATA,20010518,0.62,0.62,0.55,0.55,70000
APURE,20010518,1.2444,1.2444,1.1556,1.2444,14625
AQ,20010518,1.6673,1.6673,1.5796,1.6673,128426
ASIAN,20010518,2.2625,2.2625,2.225,2.225,125999
ASP,20010518,2.55,2.55,2.475,2.475,1913000
AYUD,20010518,93,93.5,93,93,8800
BANPU,20010518,21.5,22.75,21.25,22.5,9077100
BAT-3K,20010518,20.25,21.25,19.75,20,76935
BAY,20010518,6.7,6.7,6.6,6.7,3000522
BBL,20010518,38.25,38.5,38,38.25,1544210
BCP,20010518,6.3,6.7,6.3,6.4,20731200
BEC,20010518,22.2,22.2,21.6,21.6,3250000
BFIT,20010518,7.5,7.5,7.375,7.375,224900
BIG,20010518,22.5,23,22.5,23,4000
BIGC,20010518,15.75,16,15.75,16,857100
BJC,20010518,2.65,2.8,2.65,2.675,635000
BKI,20010518,65.7766,65.7766,65.7766,65.7766,4074
BLAND,20010518,0.25,0.25,0.25,0.25,2345000
BTS,20010518,1.6953,1.6953,1.6011,1.6953,1096289
BUI,20010518,8.7847,8.7847,8.7847,8.7847,1309
CCET,20010518,2.25,2.275,2.2,2.275,1175000
CENTEL,20010518,0.701,0.701,0.6863,0.6863,651900
CFRESH,20010518,4.6336,4.7003,4.6336,4.7003,368977
CHOTI,20010518,148,150,148,149,4100
CIMBT,20010518,7.9994,8.3237,6.5941,6.5941,27778182
CK,20010518,1.025,1.05,1.025,1.025,396000
CM,20010518,2.9983,2.9983,2.9756,2.9756,107861
CNS,20010518,23.75,23.75,23.5,23.5,358900
CPF,20010518,4.1,4.175,4.1,4.175,7587000
CPH,20010518,3.5,3.8,3.5,3.6,3159800
CPL,20010518,20.25,20.75,20.25,20.5,5600
CPN,20010518,1.0931,1.19,1.0931,1.1346,3205198
CSC,20010518,6.7,6.9,6.6,6.7,251000
CTW,20010518,5.625,6,5.625,5.625,2162400
DELTA,20010518,20,20.2,20,20,556990
DRACO,20010518,1.275,1.325,1.275,1.3,23000
DTC,20010518,28,28,27.25,27.25,22700
DTCI,20010518,8.3,8.6,8.3,8.3,37900
EASTW,20010518,2.675,2.85,2.675,2.7,6683000
EGCO,20010518,30,30.5,30,30.25,92400
ERW,20010518,0.65,0.65,0.6333,0.65,1743000
ESTAR,20010518,0.3,0.325,0.3,0.3,3622800
