<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20090929,4.17,4.19,4.14,4.14,80700
TDEX,20090929,5.11,5.14,5.09,5.1,1658300
2S,20090929,2.7,2.76,2.66,2.66,696400
A,20090929,3.64,3.66,3.62,3.64,63000
ACC,20090929,2.2,2.24,2.2,2.2,177960
ADAM,20090929,1.22,1.22,1.19,1.19,367100
ADVANC,20090929,94,94.75,93,93.5,3192000
AEC,20090929,2.98,3.18,2.86,2.86,10700
AEONTS,20090929,32.5,33,32,32,6600
AGE,20090929,6.15,6.2,6.1,6.1,275200
AH,20090929,8.35,8.55,8.3,8.35,2439100
AHC,20090929,62,62,60.75,61,11100
AI,20090929,4.02,4.2,4.02,4.12,2980200
AIT,20090929,19.4,19.4,19.3,19.4,127700
AJ,20090929,3.22,3.42,3.22,3.34,5065400
AKR,20090929,1.01,1.01,0.96,0.96,24648400
AMANAH,20090929,1.01,1.16,1.01,1.07,257282000
AMARIN,20090929,12.2,12.2,12,12,42400
AMATA,20090929,9.15,9.2,8.95,8.95,4599100
AMC,20090929,1.58,1.6,1.58,1.6,507500
AOT,20090929,42.25,42.75,41.75,42.25,3264960
AP,20090929,6.55,6.7,6.45,6.65,38105800
APURE,20090929,0.89,0.9,0.88,0.88,4480900
AQ,20090929,0.61,0.63,0.61,0.62,12325500
AS,20090929,7.1,7.4,6.9,7.3,495600
ASIA,20090929,35,35,35,35,2000
ASIAN,20090929,1.79,1.79,1.78,1.78,506100
ASIMAR,20090929,0.87,0.87,0.86,0.87,440200
ASK,20090929,4.52,4.52,4.52,4.52,100
ASP,20090929,1.97,1.98,1.96,1.96,31528512
AYUD,20090929,14.9,15.1,14.9,15.1,20600
BAFS,20090929,7.85,7.85,7.75,7.75,149101
BANPU,20090929,440,440,430,430,3084616
BAT-3K,20090929,60.5,60.5,60,60,9000
BAY,20090929,19.1,19.2,18.9,18.9,26708896
BBL,20090929,119,120.5,118,120,5204875
BCH,20090929,4.9429,5.0286,4.8857,4.9143,3361100
BCP,20090929,14.2,14.3,14.1,14.1,2369150
BDMS,20090929,24.2,25.25,24.2,24.8,2032368
BEC,20090929,22.4,22.4,22.1,22.4,3539900
BFIT,20090929,3.68,3.76,3.68,3.76,63000
BGT,20090929,1.82,1.82,1.82,1.82,9000
BH,20090929,26.75,28.75,26.75,28.5,4397050
BIGC,20090929,44.25,44.5,43.5,43.75,888300
BJC,20090929,4.62,4.62,4.62,4.62,14000
BKI,20090929,160,160,160,160,450
BKKCP,20090929,8.55,8.55,8.55,8.55,10000
BLA,20090929,15.8,15.9,14.8,14.8,23967990
BLAND,20090929,0.72,0.73,0.7,0.7,112368000
BOL,20090929,1.5,1.5,1.47,1.5,271000
BROCK,20090929,0.76,0.77,0.74,0.74,1760100
BROOK,20090929,0.46,0.47,0.45,0.47,2251600
BSBM,20090929,1.34,1.35,1.3,1.3,1361700
BSM,20090929,0.71,0.84,0.71,0.82,10992800
BTC,20090929,0.43,0.43,0.42,0.42,705700
BTS,20090929,0.6216,0.6216,0.5933,0.5933,21039124
BWG,20090929,1.71,1.71,1.7,1.7,1090000
CCET,20090929,3.48,3.5,3.42,3.48,4925960
CCP,20090929,1.67,1.68,1.52,1.54,7119000
CEN,20090929,1.6,1.63,1.58,1.58,1608000
CENTEL,20090929,4.22,4.24,4.18,4.22,2215200
CFRESH,20090929,2.3,2.32,2.28,2.32,810100
CGD,20090929,0.72,0.73,0.71,0.71,17544900
CHOTI,20090929,116,116,116,116,100
CHUO,20090929,7.55,7.55,7.55,7.55,300
CI,20090929,3.68,3.7,3.64,3.64,322500
CIG,20090929,2.925,2.95,2.8,2.8,2608500
CIMBT,20090929,1.76,1.76,1.74,1.74,423800
CITY,20090929,1.88,1.89,1.86,1.87,1236600
CK,20090929,6.35,6.35,6.1,6.1,61763704
CM,20090929,3.7,3.74,3.68,3.68,304024
CMO,20090929,1.32,1.33,1.3,1.3,535100
CMR,20090929,24.5,24.5,24.5,24.5,3200
CNS,20090929,20.8,20.8,20.7,20.7,70300
CPALL,20090929,19.8,20.3,19.8,20.2,8340670
CPF,20090929,7.7,8.1,7.65,7.85,90933120
CPI,20090929,4.12,4.12,4.1,4.1,127579
CPN,20090929,23,23.4,22.9,23.4,2893480
CPNRF,20090929,9.15,9.15,9.15,9.15,325200
CPR,20090929,1.01,1.01,1.01,1.01,500
CRANE,20090929,1.48,1.48,1.42,1.42,51000
CSC,20090929,13,13,13,13,32200
CSL,20090929,3.28,3.34,3.28,3.3,614900
CSP,20090929,2.26,2.26,2.22,2.22,24100
CTARAF,20090929,8,8.25,8,8.2,149000
CTW,20090929,4.28,4.28,4.28,4.28,100
CWT,20090929,2.52,2.52,2.48,2.48,44800
DCC,20090929,21.9,22.1,21.7,21.9,86700
DCON,20090929,1.45,2,1.45,2,76101
DELTA,20090929,17.3,17.7,17.3,17.7,882780
DEMCO,20090929,4.32,4.32,4.16,4.24,61950
DIMET,20090929,0.55,0.56,0.54,0.55,1740100
DRACO,20090929,2.68,2.74,2.68,2.68,26900
DRT,20090929,2.84,2.9,2.84,2.86,738300
DSGT,20090929,4.96,4.98,4.96,4.96,84400
DTAC,20090929,42.25,42.75,42,42.75,3805490
DTC,20090929,32.75,32.75,32.5,32.5,5200
DTCI,20090929,8,8,8,8,500
EASON,20090929,1.7,1.7,1.67,1.7,372600
EASTW,20090929,3.78,3.8,3.76,3.78,486100
ECL,20090929,0.64,0.7,0.64,0.69,59093600
EE,20090929,0.6,0.6,0.58,0.58,13707400
EFORL,20090929,0.27,0.29,0.27,0.27,85564400
EGCO,20090929,76.75,77.25,76.5,77.25,316067
EMC,20090929,1.44,1.44,1.42,1.42,2912000
EPCO,20090929,1.58,1.58,1.57,1.57,310600
ERW,20090929,2.6,2.6,2.48,2.5,10495400
ESSO,20090929,7.3,7.35,7.2,7.3,2216101
ESTAR,20090929,0.42,0.42,0.4,0.41,2012900
EVER,20090929,0.76,0.78,0.75,0.77,593000
F&D,20090929,19.5,19.5,19.5,19.5,1000
FANCY,20090929,2.12,2.12,2.12,2.12,2000
FC,20090929,1.03,1.03,1.01,1.01,2248000
FER,20090929,1.32,1.36,1.32,1.34,16057200
FNS,20090929,3.96,4.4,3.96,4.18,508686
FOCUS,20090929,2.02,2.02,2,2,27000
FORTH,20090929,2.86,2.86,2.8,2.82,382600
FSS,20090929,3.04,3.2,2.96,3,1156900
FUTUREPF,20090929,9.15,9.2,9.15,9.2,39000
GBX,20090929,0.93,0.97,0.92,0.94,27699900
GC,20090929,3.18,3.2,3.18,3.18,27600
GEL,20090929,0.59,0.6,0.58,0.59,6372600
GENCO,20090929,0.65,0.66,0.64,0.66,2619200
GFPT,20090929,2.29,2.36,2.29,2.35,2906390
GJS,20090929,0.28,0.29,0.27,0.27,104026896
GLAND,20090929,4.9,4.92,4.9,4.92,4100
GLOBAL,20090929,2.62,2.62,2.58,2.58,4746400
GLOW,20090929,34.25,34.5,34,34.5,1518200
GOLD,20090929,3.5,3.58,3.46,3.48,6164700
GRAMMY,20090929,14.8,14.9,14.8,14.9,277000
GRAND,20090929,1.34,1.34,1.34,1.34,11800
GREEN,20090929,0.93,0.98,0.93,0.93,12999400
GSTEL,20090929,0.55,0.56,0.54,0.54,169109504
HANA,20090929,18.7,19.1,18.7,19,2040400
HFT,20090929,1.32,1.48,1.32,1.41,26300
HMPRO,20090929,4.11,4.1364,4.0573,4.0837,3154506
HTC,20090929,1.97,1.97,1.95,1.95,2500
HTECH,20090929,2.48,2.48,2.28,2.34,79300
ICC,20090929,42.5,43,42.5,43,3100
IEC,20090929,0.05,0.05,0.04,0.05,34870000
IFEC,20090929,0.77,0.78,0.75,0.77,773200
IHL,20090929,5.7,5.7,5.4,5.4,1100
ILINK,20090929,5.65,5.7,5.6,5.7,49400
INET,20090929,1.02,1.04,1.02,1.03,193200
INOX,20090929,1.36,1.37,1.35,1.35,6492200
INTUCH,20090929,26.25,27,26.25,26.25,130901
IRC,20090929,10.1,10.1,10.1,10.1,9900
IRPC,20090929,4.5,4.52,4.4,4.42,109082648
IT,20090929,5.35,5.45,5.3,5.4,22300
ITD,20090929,3.8,3.82,3.7,3.7,168916496
JAS,20090929,0.54,0.55,0.53,0.54,14352200
JCT,20090929,47.75,47.75,47.75,47.75,300
JMART,20090929,1.86,1.9,1.83,1.83,18124700
JTS,20090929,1.28,1.3,1.28,1.28,2944300
