<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20180823,13.5,13.5,13.45,13.45,11400
BMSCG,20180823,8.94,8.99,8.94,8.99,101100
BMSCITH,20180823,12.84,12.84,12.78,12.82,304200
BSET100,20180823,10.97,10.98,10.93,10.96,60300
CHINA,20180823,5.16,5.18,5.11,5.16,62200
EBANK,20180823,5.92,5.92,5.9,5.9,200
ECOMM,20180823,8.09,8.09,8.07,8.07,600
EFOOD,20180823,5.76,5.76,5.76,5.76,100
EICT,20180823,4.81,4.81,4.81,4.81,100
ENGY,20180823,6.53,6.53,6.46,6.46,200
ENY,20180823,7.79,7.79,7.79,7.79,100
ESET50,20180823,5.91,5.91,5.9,5.9,1800
GLD,20180823,1.7,1.7,1.69,1.7,113100
TDEX,20180823,11.08,11.14,11.08,11.11,81300
TGOLDETF,20180823,3.67,3.68,3.67,3.67,68600
TH100,20180823,5,5.02,5,5.01,3300
2S,20180823,3.18,3.32,3.16,3.22,2023800
7UP,20180823,0.46,0.47,0.46,0.46,665300
A,20180823,6.7,6.7,6.7,6.7,90000
AAV,20180823,4.34,4.38,4.32,4.36,12298400
ABICO,20180823,7,7.05,6.9,7,263800
ABM,20180823,1.12,1.13,1.1,1.12,307700
ABPIF,20180823,8.75,8.75,8.75,8.75,27600
ACAP,20180823,6.45,6.9,6.4,6.9,4221500
ACC,20180823,0.45,0.45,0.44,0.45,109200
ADB,20180823,1.23,1.24,1.22,1.22,332300
ADVANC,20180823,199,199.5,198,199.5,3330100
AEC,20180823,0.49,0.5,0.49,0.49,2300
AEONTS,20180823,174,176,174,176,154200
AF,20180823,0.75,0.77,0.74,0.74,21100
AGE,20180823,1.42,1.42,1.41,1.42,487200
AH,20180823,33,33.25,32.5,32.75,250800
AHC,20180823,21,21.1,21,21.1,10100
AIMIRT,20180823,10.2,10.2,10.1,10.2,114100
AIRA,20180823,1.99,2.04,1.99,2.02,1000700
AIT,20180823,23.1,23.2,23,23.1,230700
AJ,20180823,10,10.1,10,10.1,53700
AJA,20180823,0.4,0.4,0.39,0.4,837700
AKP,20180823,1.66,1.69,1.64,1.69,90700
AKR,20180823,1.01,1.02,1,1,1681700
ALLA,20180823,1.53,1.53,1.52,1.52,85200
ALT,20180823,3.26,3.32,3.26,3.3,129000
ALUCON,20180823,192,192,192,192,1000
AMA,20180823,5.7,5.75,5.6,5.6,507500
AMANAH,20180823,1.92,1.97,1.91,1.95,44590800
AMARIN,20180823,4.98,4.98,4.94,4.94,30800
AMATA,20180823,19.4,19.7,19.3,19.6,22062000
AMATAR,20180823,10.7,10.7,10.6,10.6,63500
AMATAV,20180823,6.6,6.65,6.6,6.65,360700
