<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AJ,20000630,0.25,0.25,0.25,0.25,50000
AMATA,20000630,0.6,0.6,0.6,0.6,10000
AP,20000630,0.31,0.32,0.3,0.3,4510000
APURE,20000630,2.3111,2.3111,2.3111,2.3111,2137
ASIAN,20000630,2.0125,2.05,2,2.05,80000
ASP,20000630,1.75,1.8,1.725,1.75,4397000
AYUD,20000630,92,93,92,93,600
BANPU,20000630,16,19,15.75,19,5197700
BAT-3K,20000630,22,22,21.75,21.75,23500
BAY,20000630,7,7.1,6.9,7.1,4922500
BBL,20000630,30.75,31,30.5,30.5,451500
BCP,20000630,6.8,6.9,6.8,6.8,130500
BEC,20000630,23.2,23.2,22.8,23,2355000
BIG,20000630,16,16,16,16,600
BIGC,20000630,17,17.25,17,17,96600
BJC,20000630,3,3.2,3,3.2,9600
BLAND,20000630,0.3,0.3,0.29,0.29,4691000
BTS,20000630,1.6011,1.6953,1.5069,1.6953,895188
CFRESH,20000630,2.9502,2.9502,2.9502,2.9502,8999
CHOTI,20000630,126,126,126,126,1700
CK,20000630,1.4,1.425,1.35,1.375,1185000
CNS,20000630,16,16.5,16,16,561200
CPF,20000630,5.8,5.85,5.75,5.85,1635000
CPH,20000630,3,3,3,3,25000
CPL,20000630,18.25,18.25,18.25,18.25,1000
CPN,20000630,1.7434,1.7434,1.7434,1.7434,7227
CSC,20000630,7.6,7.6,7.5,7.5,25600
CTW,20000630,10.625,10.75,10.5,10.75,98000
DCC,20000630,1.1,1.1,1.075,1.075,53000
DELTA,20000630,26,26.4,25.6,26,131000
DRACO,20000630,2,2.025,2,2.025,45000
DTC,20000630,24,24,24,24,3800
EASTW,20000630,2.8,2.85,2.8,2.85,1310000
EGCO,20000630,29,29.5,29,29.25,423900
ERW,20000630,1,1,0.9833,0.9833,35100
ESTAR,20000630,0.4,0.425,0.4,0.425,1616800
FMT,20000630,22.5,22.75,22.25,22.75,37000
GEL,20000630,0.5285,0.6204,0.5285,0.6204,13492
GFPT,20000630,0.4536,0.4664,0.4472,0.4664,580690
GOLD,20000630,5.1,5.4,5.1,5.3,316600
GRAMMY,20000630,10,10,9.8,10,293000
GYT,20000630,170,170,170,170,200
HANA,20000630,29.4,30,29.4,29.8,1200000
ICC,20000630,65.5,67,65.5,67,3700
IEC,20000630,0.06,0.061,0.06,0.061,10450000
INTUCH,20000630,18.9,19.2,18.7,19,734330
IRC,20000630,1.725,1.825,1.725,1.75,838000
IRPC,20000630,2.3283,2.4253,2.3283,2.3768,7049301
ITD,20000630,1.85,1.925,1.85,1.875,1877000
JAS,20000630,1.025,1.075,1.025,1.05,8922000
KBANK,20000630,27.5,28,27.25,27.5,2458120
KCE,20000630,7.8408,8.0737,7.8408,7.9961,530711
KGI,20000630,1.3,1.3342,1.3,1.3,4405238
KKP,20000630,18,18.25,17.5,18,587100
KTB,20000630,13,13.25,12.75,13.25,1803550
KYE,20000630,67,67,66,66,3200
LANNA,20000630,2.2,2.25,2.2,2.25,355000
LH,20000630,1.375,1.4,1.375,1.4,2564000
LOXLEY,20000630,5.4,5.55,5.4,5.5,454000
LPN,20000630,0.1681,0.1681,0.1552,0.1552,185569
LTX,20000630,20,20,20,20,1000
MAKRO,20000630,43.75,47,43.5,46.5,413700
MALEE,20000630,7.3,7.3,7.3,7.3,200
MBK,20000630,18,18,18,18,12000
METCO,20000630,68.5,70.5,68.5,70.5,17800
MK,20000630,0.46,0.46,0.44,0.44,26000
MSC,20000630,1.675,1.675,1.675,1.675,12000
NC,20000630,5.6855,5.6855,5.6855,5.6855,2040
NEP,20000630,0.26,0.27,0.26,0.27,210000
NMG,20000630,18.25,18.5,18.25,18.25,270000
NOBLE,20000630,2.0496,2.1228,2.0496,2.0496,543442
NPP,20000630,10,10.5,10,10,38000
NWR,20000630,3.8476,3.8476,3.4629,3.4629,202215
OCC,20000630,18.5,18.5,18.5,18.5,7000
OGC,20000630,7.2,7.8,7.1,7.7,17500
PAF,20000630,1.2465,1.273,1.2465,1.2465,26394
PDI,20000630,8.9,9.1,8.9,9,302300
PG,20000630,1.6792,1.6792,1.6792,1.6792,34838
PL,20000630,1.475,1.55,1.475,1.525,2882000
PRANDA,20000630,1.325,1.325,1.3,1.3,145000
PSL,20000630,0.5125,0.5125,0.5,0.5,440000
PTTEP,20000630,18.8,19.3,18.8,19,1330000
QH,20000630,0.6,0.6,0.58,0.6,4356500
RCI,20000630,0.22,0.25,0.22,0.25,11000
RCL,20000630,3.425,3.425,3.425,3.425,20000
ROH,20000630,22.75,24,22.75,24,25500
SAMART,20000630,2.325,2.35,2.275,2.3,2267490
