<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20090420,2.84,2.99,2.84,2.94,1220600
TDEX,20090420,3.37,3.48,3.36,3.45,10970101
A,20090420,3.28,3.28,3.28,3.28,93600
ACC,20090420,2.5,2.56,2.46,2.5,62300
ADAM,20090420,1.41,1.41,1.4,1.4,170001
ADVANC,20090420,74.75,76.5,74.75,76,5600700
AEC,20090420,2.02,2.02,2.02,2.02,600
AGE,20090420,6.15,6.25,6.1,6.2,2013700
AH,20090420,3.98,4.06,3.98,3.98,214745
AI,20090420,3.16,3.18,3.16,3.16,129300
AIT,20090420,16.2,16.4,16.2,16.4,145700
AJ,20090420,2.48,2.58,2.48,2.56,53500
AKR,20090420,1,1,0.99,1,1216300
ALUCON,20090420,107,107,106,107,1200
AMANAH,20090420,0.27,0.28,0.27,0.27,306200
AMARIN,20090420,12.3,12.4,12.3,12.3,48701
AMATA,20090420,3.38,3.62,3.38,3.5,40253500
AMC,20090420,0.94,1,0.94,0.99,2150100
AOT,20090420,17.6,18.8,17.6,18.6,6820400
AP,20090420,2.82,2.9,2.82,2.86,32852700
APURE,20090420,0.93,0.94,0.92,0.93,10905100
AQ,20090420,0.23,0.24,0.22,0.24,1557000
AS,20090420,6.8,6.8,6.7,6.75,19500
ASIAN,20090420,1.7,1.74,1.7,1.74,10800
ASIMAR,20090420,0.83,0.87,0.83,0.85,4617802
ASK,20090420,3.14,3.14,3.12,3.12,2100
ASP,20090420,1.2,1.26,1.19,1.23,34190600
AYUD,20090420,10.6,11,10.6,11,5101
BAFS,20090420,5.65,5.85,5.6,5.8,215100
BANPU,20090420,253,255,250,251,4475678
BAT-3K,20090420,31,31,30,30.75,6200
BAY,20090420,9.25,9.85,9.25,9.6,67491696
BBL,20090420,78.75,80,78.75,79.75,5579918
BCH,20090420,4.2,4.2286,4.2,4.2,1674400
BCP,20090420,10,10.4,9.95,10,12241600
BDMS,20090420,17.8,17.9,17.7,17.8,1111300
BEC,20090420,18.7,19.1,18.6,18.6,7630041
BFIT,20090420,2.86,2.96,2.86,2.92,68500
BGT,20090420,1.9,1.93,1.89,1.9,13600
BH,20090420,22.2,22.2,22,22,569310
BIGC,20090420,41.75,42.25,41.5,42,537903
BJC,20090420,4.56,4.6,4.44,4.44,8000
BKI,20090420,128.667,128.667,128.667,128.667,750
BLAND,20090420,0.21,0.23,0.21,0.22,25139500
BLISS,20090420,0.16,0.2,0.16,0.2,3782600
BOL,20090420,1.42,1.43,1.38,1.43,146000
BROCK,20090420,0.48,0.49,0.48,0.48,2795500
BROOK,20090420,0.24,0.24,0.23,0.23,234300
BSBM,20090420,0.97,1.1,0.96,1.09,3572300
BSM,20090420,0.63,0.67,0.63,0.66,2712101
BTC,20090420,0.27,0.28,0.27,0.27,371100
BTS,20090420,0.3956,0.4238,0.3956,0.4238,33803088
BWG,20090420,1.59,1.61,1.58,1.61,1262201
CCET,20090420,1.5,1.6,1.5,1.59,4663300
CCP,20090420,0.89,0.89,0.8,0.8,4100
CEN,20090420,1.6,1.65,1.6,1.63,2075500
CENTEL,20090420,3.04,3.04,3.02,3.04,202500
CFRESH,20090420,1.18,1.2,1.18,1.19,149400
CGD,20090420,0.15,0.15,0.14,0.15,31500
CHOTI,20090420,107,107,106,106,400
CIG,20090420,0.645,0.68,0.645,0.68,7918801
CIMBT,20090420,0.74,0.77,0.74,0.75,2904101
CITY,20090420,1.09,1.11,1.09,1.1,2882201
CK,20090420,3.54,3.64,3.54,3.58,14106201
CM,20090420,3.18,3.2,3.18,3.18,275400
CMO,20090420,0.97,0.97,0.97,0.97,34900
CMR,20090420,20.8,20.9,20.8,20.9,5100
CNS,20090420,14.7,15.4,14.7,15.3,111500
CPALL,20090420,11.7,11.9,11.7,11.7,9433703
CPF,20090420,3.14,3.2,3.12,3.16,5855900
CPI,20090420,3.76,3.76,3.74,3.74,10000
CPN,20090420,12.9,13.5,12.9,13,3578701
CPNRF,20090420,7.65,7.7,7.65,7.7,466000
CPR,20090420,1.32,1.32,0.84,0.84,300
CRANE,20090420,1.19,1.21,1.15,1.21,437900
CSC,20090420,10.9,11.2,10.9,11.2,3700
CSL,20090420,2.46,2.46,2.42,2.44,572500
CSP,20090420,2.08,2.1,2.08,2.1,44200
CTARAF,20090420,8.1,8.1,8.1,8.1,8600
CWT,20090420,1.05,1.05,1.05,1.05,6800
DCC,20090420,13.4,13.9,13.3,13.7,139400
DELTA,20090420,10.7,10.9,10.6,10.6,740700
DEMCO,20090420,3.06,3.12,3,3.02,241700
DIMET,20090420,0.54,0.54,0.52,0.52,258500
DRACO,20090420,1.46,1.48,1.41,1.43,254901
DRT,20090420,1.92,1.93,1.9,1.91,468000
DSGT,20090420,3.48,3.66,3.48,3.6,22000
DTAC,20090420,27,27.5,26.75,27,6074900
DTC,20090420,19.2,20,19.2,20,395
EASON,20090420,1.41,1.47,1.4,1.44,19400
EASTW,20090420,2.78,2.84,2.78,2.82,379300
ECL,20090420,0.41,0.43,0.41,0.41,332800
EE,20090420,0.46,0.47,0.46,0.46,917400
EFORL,20090420,0.181,0.182,0.177,0.178,719401
EGCO,20090420,66,66.25,65.25,65.25,1053611
EIC,20090420,4.06,4.08,4.06,4.08,8700
EMC,20090420,1.2,1.2,1.1,1.2,421760
EPCO,20090420,1.49,1.52,1.49,1.49,58900
ERW,20090420,1.26,1.26,1.21,1.23,889500
ESSO,20090420,4.1,4.24,4.1,4.14,19636302
ESTAR,20090420,0.32,0.33,0.32,0.32,452400
EVER,20090420,0.67,0.69,0.67,0.68,425700
FANCY,20090420,1.12,1.14,1.12,1.14,10100
FC,20090420,1.15,1.17,1.15,1.17,343500
FER,20090420,1.01,1.08,1.01,1.05,14240700
FNS,20090420,2.8,2.8,2.8,2.8,3000
FORTH,20090420,2.68,2.78,2.68,2.68,46500
FSS,20090420,2.18,2.24,2.18,2.2,88300
FUTUREPF,20090420,8.7,8.7,8.65,8.7,33601
GBX,20090420,0.44,0.46,0.43,0.43,26484300
GC,20090420,2.36,2.4,2.3,2.4,11500
GEL,20090420,0.41,0.43,0.41,0.42,4300000
GENCO,20090420,0.42,0.43,0.42,0.42,464100
GFPT,20090420,1.86,1.86,1.85,1.85,1419000
GJS,20090420,0.13,0.15,0.12,0.15,346281792
GL,20090420,16.9,23,16.8,23,3700
GLAND,20090420,4.6,4.6,4.6,4.6,8500
GLOW,20090420,20.6,20.9,20.5,20.6,1959600
GOLD,20090420,1.55,1.59,1.55,1.56,660700
GOLDPF,20090420,6.95,7,6.9,7,20300
GRAMMY,20090420,11.9,12.1,11.9,12,231301
GREEN,20090420,0.75,0.77,0.75,0.76,1455400
GSTEL,20090420,0.3,0.37,0.3,0.37,414151104
HANA,20090420,11.5,11.7,11.4,11.7,449400
HFT,20090420,1.17,1.2,1.17,1.19,18300
HMPRO,20090420,2.2974,2.4344,2.2974,2.3922,897500
HTECH,20090420,1.3,1.35,1.3,1.32,1175900
IEC,20090420,0.054,0.056,0.053,0.054,61238000
IFEC,20090420,0.6,0.6,0.58,0.59,7500
ILINK,20090420,4.3,4.4,4.3,4.38,48100
INET,20090420,0.65,0.66,0.65,0.66,160100
INOX,20090420,0.79,0.84,0.79,0.81,4184200
INTUCH,20090420,18,18.2,17.8,18.1,65549
IRC,20090420,6.75,6.75,6.45,6.6,4400
IRPC,20090420,2.64,2.84,2.6,2.72,217381008
IT,20090420,3.76,3.78,3.76,3.76,98800
ITD,20090420,2.24,2.34,2.22,2.26,171960704
JAS,20090420,0.38,0.38,0.37,0.38,18581700
JCT,20090420,43,43,43,43,2100
JTS,20090420,0.84,0.87,0.81,0.83,11230700
JUTHA,20090420,3.3,3.48,3.3,3.42,54500
KAMART,20090420,0.32,0.33,0.31,0.31,931300
KASET,20090420,3.76,3.84,3.72,3.74,4084202
KBANK,20090420,48.25,49.75,47.75,49,9303092
KC,20090420,0.59,0.62,0.56,0.62,493100
KCAR,20090420,3.8,3.86,3.8,3.86,7600
KCE,20090420,0.89,0.96,0.89,0.96,19903400
KDH,20090420,18.5,18.6,18.3,18.6,5465
KGI,20090420,0.82,0.88,0.82,0.86,41806728
KKC,20090420,0.8855,0.8855,0.8855,0.8855,102
KKP,20090420,13,13.2,13,13.1,1155600
KSL,20090420,6.85,6.9,6.75,6.75,1518800
KTB,20090420,5.55,5.85,5.5,5.7,55678500
KTC,20090420,6.5,6.85,6.5,6.55,2879600
KWG,20090420,0.62,0.67,0.57,0.57,18400
KYE,20090420,42.5,43,41.75,41.75,88400
L&E,20090420,6.9,6.9,6.9,6.9,200
LALIN,20090420,1.11,1.14,1.11,1.12,235400
LANNA,20090420,7.1,7.2,7,7.05,7325901
LEE,20090420,2.2,2.22,2.2,2.22,60300
