<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20060215,3.94,3.94,3.88,3.92,59100
ACAP,20060215,6.7,6.7,6.7,6.7,2100
ACC,20060215,2.6,2.72,2.58,2.64,8287000
ADAM,20060215,0.939,0.939,0.9305,0.9305,794054
ADVANC,20060215,93.5,96,93.5,94,1635580
AEC,20060215,7.9,7.95,7.9,7.9,2711603
AFC,20060215,5.1,5.7,5,5.7,340600
AH,20060215,26.5,27.5,26.5,27.25,572400
AI,20060215,10.6,10.7,10.5,10.5,341600
AIT,20060215,8.8,8.8667,8.8,8.8,88950
AJ,20060215,3.06,3.06,3.04,3.04,76100
AMANAH,20060215,0.81,0.82,0.79,0.8,2952800
AMARIN,20060215,10.9,10.9,10.8,10.9,20400
AMATA,20060215,17.6,18.3,17.4,18.1,12173800
AMC,20060215,4.9259,4.9457,4.9259,4.9259,42967
AOT,20060215,51,51,50.5,50.5,951428
AP,20060215,4,4.16,4,4.14,13794300
APURE,20060215,6.3111,6.6667,6.3111,6.6667,30074624
AQ,20060215,3.1077,3.2574,3.1077,3.1826,1808777
ASIAN,20060215,4.84,4.88,4.84,4.84,83100
ASIMAR,20060215,1.4,1.4,1.35,1.36,1194600
ASK,20060215,7.1044,7.2031,7.0551,7.1044,77225
ASP,20060215,4.36,4.4,4.32,4.32,24981200
AYUD,20060215,16.6,17.9,16.5,16.6,1312500
BAFS,20060215,7.4557,7.4974,7.4557,7.4557,110558
BANPU,20060215,147,147,146,146,924400
BAY,20060215,16.7,17.4,16.7,17.2,12608490
BBL,20060215,110,110,109,109,2235500
BCH,20060215,2.0914,2.1371,1.9771,1.9771,18645000
BCP,20060215,13.3,13.4,13.2,13.3,329200
BDMS,20060215,24,24,24,24,434989
BEC,20060215,12.8,12.9,12.8,12.8,156800
BFIT,20060215,10.9,11,10.8,10.9,290400
BH,20060215,33.5,33.75,33.5,33.75,136500
BIGC,20060215,32,32.25,32,32,15700
BKI,20060215,188,192,188,189.333,20700
BLAND,20060215,0.73,0.74,0.7,0.7,174188400
BLISS,20060215,2.3674,2.3817,2.3532,2.3532,81500
BOL,20060215,0.189,0.19,0.189,0.19,1900
BROOK,20060215,0.69,0.71,0.69,0.69,623500
BSBM,20060215,1.19,1.21,1.19,1.21,942401
BTC,20060215,1.73,1.79,1.73,1.73,4299200
BUI,20060215,19.8611,20.816,18.2569,18.3333,94254
CCET,20060215,3.8,3.8,3.78,3.78,2497500
CCP,20060215,2.16,2.72,2.14,2.72,82452200
CEN,20060215,3.2,3.24,3.12,3.12,11010000
CENTEL,20060215,4.9651,5.0016,4.8921,5.0016,713500
CFRESH,20060215,2.74,2.76,2.72,2.74,137000
CHARAN,20060215,48,48,48,48,2100
CHUO,20060215,12.1,12.5,12.1,12.1,128400
CI,20060215,4.9,5.4,4.64,4.64,11422200
CIG,20060215,1.81,1.81,1.79,1.79,43600
CIMBT,20060215,3.2862,3.3079,3.2862,3.3079,3203284
CK,20060215,11.7,11.8,11.6,11.7,1236700
CM,20060215,2.2533,2.2533,2.2169,2.2169,28616
CMO,20060215,1.94,1.99,1.94,1.94,179800
CMR,20060215,15.48,15.738,15.48,15.738,2325
CNS,20060215,42.5,43,42.5,42.75,114900
CNT,20060215,3,3.18,2.98,3.06,1748867
CPALL,20060215,6.35,6.45,6.35,6.4,549500
CPF,20060215,5.75,5.8,5.7,5.75,14138366
CPH,20060215,11,11.8,11,11.1,608301
CPI,20060215,3.6999,3.6999,3.6999,3.6999,2064
CPN,20060215,16.4,16.5,16.4,16.5,1710300
CPNRF,20060215,10.8,10.9,10.8,10.8,1911600
CPR,20060215,2.32,2.38,2.28,2.28,2346600
CSC,20060215,12,12,11.1,11.1,16000
CSL,20060215,3.24,3.28,3.2,3.2,1070600
CSP,20060215,2.54,2.62,2.54,2.6,1053000
CTW,20060215,7.05,7.1,7,7.05,80300
CWT,20060215,5.35,5.5,5.15,5.15,596400
DCC,20060215,19.2,20.6,19.2,19.6,4150300
DCON,20060215,3.9,3.9,3.82,3.82,12000
DELTA,20060215,18.5,19.1,18.5,18.7,4971700
DRACO,20060215,1.5,1.5,1.4,1.48,1400
DRT,20060215,1.24,1.25,1.23,1.23,1386000
DTCI,20060215,10.7,10.7,10.5,10.5,1900
EASON,20060215,2.66,2.74,2.66,2.68,731100
EASTW,20060215,4.06,4.12,4.06,4.08,1926000
ECL,20060215,0.6,0.61,0.59,0.61,625100
EGCO,20060215,80,82,80,81,586400
EMC,20060215,2.04,2.08,2.02,2.04,171860
ERW,20060215,2.272,2.32,2.272,2.32,8728125
ESTAR,20060215,0.47,0.55,0.47,0.55,71207296
EVER,20060215,4.0289,4.1763,4.0289,4.0945,1206082
FANCY,20060215,4.04,4.04,4.02,4.04,49000
FC,20060215,0.8166,0.8314,0.8093,0.8093,30200
FER,20060215,2.9,3,2.88,2.92,8522100
FNS,20060215,15.2,15.4,14.9,14.9,238800
FSS,20060215,4.68,4.76,4.52,4.56,363300
GBX,20060215,3.12,3.16,3.08,3.1,19468300
GC,20060215,2.34,2.46,2.34,2.34,1949000
GEL,20060215,0.62,0.67,0.62,0.64,11254100
GENCO,20060215,0.71,0.75,0.71,0.72,13364000
GFPT,20060215,1.51,1.53,1.5,1.5,2565000
GJS,20060215,0.63,0.64,0.62,0.62,70379000
GL,20060215,8.219,8.219,8.219,8.219,24000
GLAND,20060215,6.7,6.8,6.65,6.65,28300
GLOW,20060215,24.7,25,24.6,24.9,3442300
GOLD,20060215,9.3,9.55,9.25,9.4,575450
GRAMMY,20060215,12.3,12.5,12.3,12.4,195000
GRAND,20060215,2.76,2.94,2.76,2.8,9752700
GREEN,20060215,9.85,12.5,9.8,12.5,25767100
