<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20040707,2.48,2.525,2.46,2.525,7886400
ACC,20040707,10.7,10.9,10.6,10.8,237600
ADAM,20040707,3.6374,3.6543,3.5867,3.6374,701136
ADVANC,20040707,92.5,93,91,92,7821950
AEC,20040707,10.7,10.9,10.6,10.8,1106714
AEONTS,20040707,33.5,36.25,33.5,34.5,596600
AFC,20040707,9.35,9.35,9.35,9.35,148
AH,20040707,32,32.75,32,32.25,3501500
AHC,20040707,52,52,52,52,1000
AIT,20040707,23.8333,24.3333,23.8333,24,1638000
AJ,20040707,4.8,4.84,4.78,4.78,178800
AMANAH,20040707,1.35,1.35,1.33,1.34,198000
AMARIN,20040707,10.4,10.4,10.4,10.4,81500
AMATA,20040707,12,12.4,11.9,12,11073900
AOT,20040707,54,55,53.5,53.5,12100200
AP,20040707,4.52,4.58,4.48,4.58,7759400
APURE,20040707,1.2178,1.2178,1.2089,1.2089,14625
AQ,20040707,7.4416,7.6288,7.4416,7.4884,4267792
ASIAN,20040707,4.88,5,4.88,4.94,1388500
ASIMAR,20040707,1.79,1.79,1.74,1.74,586700
ASP,20040707,9.15,9.35,9.15,9.2,53999000
AYUD,20040707,17.5,17.5,17.4,17.4,8200
BAFS,20040707,9.1635,9.3301,9.1635,9.1635,366847
BANPU,20040707,138,142,138,140,4045300
BAT-3K,20040707,54,56,54,55.5,10100
BAY,20040707,12.9,13.2,12.8,13,23087088
BBL,20040707,97,98,96.5,97.5,4202461
BCP,20040707,16.3,16.5,16.3,16.3,630000
BDMS,20040707,10.2,10.2,9.9,10,915400
BEC,20040707,18.9,19.3,18.8,19,6775800
BFIT,20040707,15.5,15.75,15.5,15.625,2004400
BH,20040707,13.4,13.7,13.4,13.7,5069225
BIG,20040707,15.9,18.2,15.8,17.9,2100
BIGC,20040707,18.8,18.8,18.6,18.7,37300
BKI,20040707,153.333,153.333,153.333,153.333,7350
BLAND,20040707,0.89,0.9,0.88,0.9,48508500
BROOK,20040707,1.38,1.4,1.38,1.4,10100
BTC,20040707,4.7,5.05,4.7,4.8,7035400
CCET,20040707,3.4,3.4,3.375,3.4,1380000
CCP,20040707,6.8,7.2,6.8,7.2,14290500
CENTEL,20040707,2.2051,2.2051,2.1759,2.1759,171200
CFRESH,20040707,2.68,2.68,2.64,2.68,39000
CHOTI,20040707,92,92,91,91,3000
CI,20040707,6.8,6.8,6.45,6.6,188900
CIMBT,20040707,2.1188,2.1447,2.1188,2.1274,10312678
CK,20040707,13.1,13.4,13.1,13.2,4940700
CNS,20040707,76,78,76,77,1422700
CPALL,20040707,6.3,6.3,6.15,6.15,2493000
CPF,20040707,3.84,3.9,3.7,3.9,17421624
CPH,20040707,7.2,7.2,7,7,348000
CPI,20040707,5.5693,5.5693,5.4724,5.5209,294351
CPN,20040707,9,9.4,9,9.35,23000
CSC,20040707,19.3,19.7,19.3,19.6,22300
CSL,20040707,9.05,9.15,9,9.05,2033500
CSR,20040707,46,46,45.75,46,6000
CTW,20040707,8.7,8.8,8.6,8.65,102900
CWT,20040707,21.4,21.6,20.8,20.9,1048900
DCC,20040707,19.8,20.1,19.7,19.9,603300
DELTA,20040707,23.6,24.3,23.5,23.9,1314100
DRACO,20040707,2.12,2.13,2.11,2.13,10600
DTC,20040707,41,41,41,41,1800
EARTH,20040707,1.49,1.49,1.47,1.48,917300
EASTW,20040707,4.8,4.8,4.775,4.775,16000
ECL,20040707,0.696,0.708,0.692,0.7,1899000
EGCO,20040707,68,69,68,68.5,1591500
EIC,20040707,2.52,2.56,2.48,2.56,145000
EMC,20040707,4.7,4.7,4.58,4.64,397972
ERW,20040707,2.64,2.7,2.64,2.7,825700
ESTAR,20040707,0.74,0.76,0.73,0.74,94438304
FANCY,20040707,5.95,5.95,5.85,5.85,272700
