<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19901203,13.3933,14.3277,13.3933,14.3277,1926
AFC,19901203,52.8993,54.1791,52.8993,54.1791,13478
ALUCON,19901203,154.808,154.808,154.808,154.808,1007
ASIA,19901203,51.8913,55.0362,51.8913,55.0362,5214
ASP,19901203,4.511,4.952,4.413,4.952,1362000
AYUD,19901203,182,182,182,182,300
BANPU,19901203,26.88,28.46,26.88,28.46,137900
BAY,19901203,24.9185,26.6879,24.9185,25.066,831482
BBL,19901203,29.0564,30.1775,29.0564,29.4301,770620
BFIT,19901203,49.465,49.465,49.465,49.465,5778
BH,19901203,11.4771,12.4204,11.4771,12.4204,305938
BKI,19901203,177.119,183.381,177.119,183.381,2904
BTNC,19901203,47,49.5,47,48,5800
BUI,19901203,67.1398,67.1398,67.1398,67.1398,737
CENTEL,19901203,2.1744,2.1744,2.1744,2.1744,854600
CNS,19901203,27.6619,30.3993,26.5094,30.3993,8673
CPF,19901203,2.3447,2.3714,2.3447,2.3714,24395
CSC,19901203,54.5981,54.5981,54.5981,54.5981,181
CSR,19901203,55,55,55,55,100
CTW,19901203,30.917,32.3303,30.917,32.3303,259808
DTC,19901203,75.2873,76.1428,75.2873,75.2873,5843
ERW,19901203,5.6165,5.7708,5.6165,5.7708,346720
FE,19901203,253.267,253.267,253.267,253.267,517
HTC,19901203,4.8681,4.8681,4.8681,4.8681,51518
ICC,19901203,253.192,257.654,253.192,257.654,5737
IFEC,19901203,4.9502,4.9846,4.9502,4.9846,40720
INTUCH,19901203,2.7379,3.0116,2.7379,3.0116,109467
JCT,19901203,32.6214,32.6214,32.6214,32.6214,2642
JUTHA,19901203,33.495,34.7833,33.495,34.7833,50530
KBANK,19901203,18.9289,20.0761,18.9289,20.0761,1791119
KCE,19901203,3.3968,3.5513,3.3968,3.5513,1303076
KDH,19901203,32.75,35,32.75,35,90900
KGI,19901203,4.6391,5.0836,4.6114,4.9447,1079904
KKP,19901203,11.9011,12.1099,11.9011,12.1099,53641
KTB,19901203,11.6009,11.7942,11.6009,11.7942,2007461
LEE,19901203,1.121,1.121,1.121,1.121,777150
LH,19901203,2.1059,2.3158,2.1059,2.3158,3873337
LTX,19901203,36.5,37,36.5,37,5300
MATI,19901203,10.2644,11.1342,10.2644,11.1342,474780
MINT,19901203,0.9464,0.9464,0.9464,0.9464,11100
MK,19901203,8.9717,9.8102,8.7202,9.8102,3119933
NC,19901203,39.5954,41.858,39.5954,39.5954,4242
NEP,19901203,1.4873,1.5025,1.4873,1.5025,1218990
NKI,19901203,62.8174,62.8174,62.8174,62.8174,9303
NMG,19901203,56.6354,56.6354,56.6354,56.6354,59791
NPK,19901203,41.5,42,41.5,42,4300
OCC,19901203,57.5,57.5,57.5,57.5,400
OHTL,19901203,200,204,200,200,1700
PAF,19901203,10.8736,11.3377,10.8736,11.3377,12065
PDI,19901203,82.4768,86.264,82.4768,86.264,561430
PG,19901203,2.4111,2.4542,2.4111,2.4542,23214
POLAR,19901203,6.2845,6.3967,6.2845,6.3967,84200
