<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20080811,4.19,4.32,4.16,4.17,5221100
TDEX,20080811,5.07,5.14,5.01,5.01,7978001
A,20080811,3.6,3.64,3.6,3.64,96000
ACAP,20080811,9.8,9.8,9.8,9.8,200
ACC,20080811,2.22,2.22,2.18,2.18,216800
ADAM,20080811,2.4,2.42,2.06,2.06,2344700
ADVANC,20080811,90.5,91,89.5,90.5,6891001
AEONTS,20080811,32.5,32.5,32.5,32.5,100
AF,20080811,11.6,11.6,11.6,11.6,300
AH,20080811,9.8,9.9,9.6,9.65,63700
AHC,20080811,49,49,49,49,2100
AI,20080811,6.6,6.65,6.5,6.65,94600
AIT,20080811,16.7,16.8,16.5,16.6,311500
AJ,20080811,2.94,3.02,2.94,3.02,732500
AKR,20080811,1.9,1.91,1.88,1.88,1146400
AMANAH,20080811,0.48,0.49,0.47,0.47,765000
AMARIN,20080811,13,13,13,13,100
AMATA,20080811,12.5,12.6,12.2,12.3,5631000
AMC,20080811,2.78,2.78,2.56,2.58,757000
AOT,20080811,39.75,40.25,38.75,39.5,3149160
AP,20080811,5.4,5.65,5.35,5.4,18323500
APURE,20080811,1.6444,1.6622,1.6178,1.6178,1961669
AQ,20080811,0.51,0.52,0.5,0.5,1961500
AS,20080811,10,10,9.8,9.8,98000
ASIAN,20080811,1.25,1.25,1.22,1.22,42500
ASIMAR,20080811,0.99,1,0.97,0.97,262200
ASK,20080811,4.98,5,4.96,5,12800
ASP,20080811,2.54,2.62,2.48,2.5,24509700
AYUD,20080811,19,19,19,19,60000
BAFS,20080811,9.1,9.1,8.8,8.85,60800
BANPU,20080811,404,408,392,392,4111004
BAT-3K,20080811,47.75,47.75,47.5,47.5,11900
BAY,20080811,20.5,21.5,20.4,20.8,25973612
BBL,20080811,123,127,123,124,7436790
BCH,20080811,4.3429,4.4286,4.3429,4.4,423600
BCP,20080811,10.4,11.1,10.4,10.9,478500
BDMS,20080811,37,37,35.5,35.5,1819009
BEC,20080811,24.4,24.5,23.9,24.1,1777400
BFIT,20080811,5.15,5.2,4.98,4.98,234100
BGT,20080811,2.41,2.41,2.37,2.38,68500
BH,20080811,38,38.5,37.75,37.75,1358000
BIGC,20080811,51.5,52,51.5,51.5,34900
BJC,20080811,5.45,5.65,5.45,5.5,88500
BKI,20080811,170.667,173.333,170.667,173.333,2130
BKKCP,20080811,8.3,8.3,8.3,8.3,3000
BLAND,20080811,0.5,0.51,0.49,0.49,18111800
BLISS,20080811,2.12,2.12,2.04,2.04,23950500
BOL,20080811,1.6,1.65,1.6,1.64,6200
BROCK,20080811,0.94,0.94,0.93,0.93,162200
BROOK,20080811,0.51,0.51,0.49,0.49,426000
BSBM,20080811,1.97,1.98,1.93,1.93,2319600
BSM,20080811,0.8,0.82,0.79,0.79,717700
BTC,20080811,0.7,0.7,0.67,0.68,183000
BTS,20080811,0.5839,0.5933,0.5651,0.5745,19656390
BWG,20080811,8.2,8.4,8.15,8.25,6172102
CCET,20080811,4.74,4.82,4.7,4.74,2268700
CEN,20080811,1.64,1.71,1.63,1.71,5801180
CENTEL,20080811,5,5.1,5,5.1,1484640
CFRESH,20080811,1.62,1.62,1.62,1.62,600
CGD,20080811,0.32,0.33,0.31,0.31,6342400
CHUO,20080811,8,8.4,7.65,7.95,17700
CI,20080811,3.22,3.3,3.18,3.18,23200
CIG,20080811,3.25,3.45,3.25,3.425,292900
CIMBT,20080811,0.9583,0.9823,0.9404,0.9404,6095248
CK,20080811,5.3,5.3,5,5,6346400
CM,20080811,2.9,2.9,2.9,2.9,5000
CMO,20080811,1.64,1.68,1.6,1.6,101800
CMR,20080811,26.5,26.5,26.5,26.5,11000
CNS,20080811,22.3,22.9,22.2,22.2,95000
CNT,20080811,2.46,2.46,2.46,2.46,66769
CPALL,20080811,10.1,10.2,9.95,10,11656600
CPF,20080811,3.62,3.66,3.56,3.64,13180100
CPI,20080811,4.8,4.8,4.76,4.78,148775
CPL,20080811,10.5,11.5,10.5,11.5,2000
CPN,20080811,21.1,22.2,21.1,21.4,2737929
CPNRF,20080811,9.6,9.75,9.6,9.7,502400
CRANE,20080811,1.78,1.78,1.75,1.75,117500
CSC,20080811,14,14,14,14,2000
CSL,20080811,2.96,2.96,2.92,2.94,375200
