<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20051109,4.06,4.1,4.04,4.1,23000
ACC,20051109,2.76,2.76,2.7,2.7,79600
ADAM,20051109,0.9051,0.939,0.8967,0.9051,1890504
ADVANC,20051109,99,102,99,102,1320250
AEC,20051109,5.9,5.95,5.9,5.9,228200
AEONTS,20051109,33,33,33,33,193300
AF,20051109,8.55,8.55,8.55,8.55,1000
AFC,20051109,6.2,6.2,6,6,12000
AH,20051109,24.4,24.4,23.9,24,274700
AHC,20051109,68.5,68.5,68.5,68.5,100
AIT,20051109,9.4667,9.4667,9.3333,9.3333,190650
AJ,20051109,3.52,3.52,3.48,3.48,41500
AMANAH,20051109,0.98,0.98,0.97,0.98,900500
AMARIN,20051109,10,10,10,10,25200
AMATA,20051109,13.3,14.2,13.3,14,12427800
AMC,20051109,4.9061,4.9259,4.9061,4.9259,17692
AOT,20051109,50,50.5,50,50.5,230600
AP,20051109,3.38,3.38,3.26,3.34,15326300
APURE,20051109,2.8267,2.8622,2.8267,2.8622,397237
AQ,20051109,3.7067,4.2122,3.7067,4.2122,46456912
ASIAN,20051109,4.92,4.94,4.9,4.94,27700
ASIMAR,20051109,1.37,1.39,1.36,1.36,544500
ASP,20051109,4.88,4.96,4.86,4.9,14413900
BAFS,20051109,7.4974,7.4974,7.4141,7.4141,190296
BANPU,20051109,142,142,140,141,711600
BAT-3K,20051109,60.5,61,60.5,60.5,10800
BAY,20051109,13,13.2,13,13,9921700
BBL,20051109,101,102,100,100,1240204
BCH,20051109,1.6,1.6229,1.6,1.6114,84000
BCP,20051109,14.3,14.3,14.3,14.3,143800
BDMS,20051109,22.8,22.8,22.5,22.7,395500
BEC,20051109,14.3,14.5,14.2,14.5,385000
BFIT,20051109,13.5,13.625,13.375,13.5,3267600
BH,20051109,27,27.25,27,27.25,321265
BIG,20051109,12.8,12.8,12,12,300
BIGC,20051109,27.5,27.5,27.5,27.5,900
BJC,20051109,5.1,5.1,5.1,5.1,2700
BKI,20051109,169.333,170.667,169.333,170.667,4650
BLAND,20051109,0.59,0.6,0.58,0.59,44532600
BLISS,20051109,1.9824,2.0394,1.9824,2.0394,382400
BROOK,20051109,0.5,0.5,0.49,0.5,890205
BTC,20051109,2.3,2.4,2.28,2.36,3711700
BUI,20051109,19.0972,19.0972,19.0972,19.0972,6283
CCET,20051109,3.54,3.56,3.5,3.5,11092000
CCP,20051109,2.72,2.76,2.7,2.76,75300
CEN,20051109,3.56,3.68,3.54,3.58,16042000
CENTEL,20051109,4.1619,4.2714,4.1619,4.2349,3302000
CFRESH,20051109,3.24,3.26,3.22,3.22,48000
CHOTI,20051109,91.5,91.5,91.5,91.5,200
CI,20051109,3.72,3.72,3.64,3.64,16000
CIMBT,20051109,2.789,2.8322,2.7674,2.7674,7899865
CK,20051109,12.7,12.8,12.7,12.7,1451600
CM,20051109,2.1624,2.1624,2.1442,2.1624,10896
CMR,20051109,16.34,16.34,14.19,16.34,1162
CNS,20051109,50,50.5,50,50.5,51300
CNT,20051109,3.56,3.58,3.5,3.58,688202
CPALL,20051109,5.95,6,5.9,6,1532400
CPF,20051109,5.5,5.5,5.35,5.35,55309796
CPH,20051109,8.7,9,8.7,8.8,2500
CPI,20051109,4.0486,4.068,3.9905,4.0099,132463
CPN,20051109,11.1,11.6,11,11.5,6672300
CSC,20051109,12,12.2,12,12.2,3000
CSL,20051109,3.6,3.6,3.5,3.5,850000
CTW,20051109,7.05,7.05,7.05,7.05,12700
CWT,20051109,7,7.25,6.9,7.15,7100
DCC,20051109,17,17,16.9,16.9,386100
DELTA,20051109,15,15.2,14.9,15.2,622647
