<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19980427,30.2,30.4,30.2,30.2,41000
ADVANC,19980427,26.4,27.4,26.4,27.4,1424000
AFC,19980427,6.4,6.4,6.4,6.4,2200
AHC,19980427,4.9,4.9,4.9,4.9,3000
AJ,19980427,0.15,0.19,0.15,0.19,101000
ALUCON,19980427,70,70,70,70,500
AMARIN,19980427,1.975,1.975,1.975,1.975,8000
APURE,19980427,2.6667,2.6667,2.5778,2.6667,75600
ASIA,19980427,14.75,15.25,14.5,15.25,2200
ASIAN,19980427,4.275,4.275,4.1,4.1,909999
ASIMAR,19980427,1.0731,1.0731,1.0731,1.0731,32150
ASP,19980427,4,4,3.7,3.75,82000
BAY,19980427,12.096,12.312,11.232,11.664,1919444
BBL,19980427,78.5,80.5,78,78.5,1283960
BCP,19980427,10.5,10.5,10,10,164800
BDMS,19980427,1.5645,1.5645,1.4118,1.4118,281724
BEC,19980427,21,21.2,21,21.2,594000
BFIT,19980427,9,9,8.75,8.75,12700
BIG,19980427,35,35,32.75,33,41500
BIGC,19980427,8.8,8.8,8.4,8.4,15000
BJC,19980427,4.4,4.4,4.4,4.4,300
BLAND,19980427,0.24,0.24,0.23,0.23,2114000
BTNC,19980427,5,5,4.9,4.9,10300
BTS,19980427,3.0138,3.0138,2.8254,2.8254,838277
CHARAN,19980427,26,38.75,26,38.75,2500
CHOTI,19980427,274,276,270,270,17100
CIMBT,19980427,2.8106,3.1998,2.8106,3.1998,6244
CK,19980427,4.25,4.25,4.225,4.25,114000
CM,19980427,2.1358,2.2384,2.1358,2.2384,1351948
CNS,19980427,25,25.25,23.75,24,257300
CNT,19980427,0.8,0.8,0.7,0.7,159150
CPF,19980427,1.9184,2.0117,1.8651,2.0117,1670123
CPH,19980427,6.2,6.3,5.6,5.6,259400
CPI,19980427,1.2398,1.2398,1.1623,1.1817,149705
CPL,19980427,11,12,11,12,4400
CPN,19980427,0.5673,0.5673,0.5535,0.5535,278241
CWT,19980427,2.5,2.95,2.5,2.95,16600
DELTA,19980427,37.2,37.6,37.2,37.6,109000
DRACO,19980427,2.25,2.25,2.175,2.175,12200
EASTW,19980427,4.525,4.525,4.525,4.525,3000
EGCO,19980427,65,65,63.5,64.5,169860
EMC,19980427,4.5,4.5,4.5,4.5,200
EPCO,19980427,2.025,2.025,1.725,1.8,528800
ERW,19980427,0.8167,0.8167,0.8,0.8,57000
ESTAR,19980427,0.375,0.375,0.325,0.35,512800
FMT,19980427,14,15,14,15,23200
GFPT,19980427,0.5175,0.5175,0.4983,0.5047,1795300
GJS,19980427,12.25,12.25,10,11,2022600
GLAND,19980427,7,7,6.2,6.6,95700
GOLD,19980427,3,3.4,3,3.4,5700
GRAMMY,19980427,18,18.4,18,18,52000
HANA,19980427,15.8,16.1,15.8,15.9,193000
ICC,19980427,53,53.5,53,53.5,2000
IEC,19980427,0.077,0.077,0.075,0.075,2780000
IFEC,19980427,0.59,0.65,0.59,0.65,1388500
IRPC,19980427,2.5223,2.8133,2.1827,2.1827,2954354
ITD,19980427,3.175,3.175,3.175,3.175,214000
JAS,19980427,2.225,2.225,2.1,2.225,304000
KAMART,19980427,0.5083,0.5337,0.5083,0.5337,24786
KBANK,19980427,47.2823,47.2823,46.2903,46.9516,568146
KCE,19980427,19.4432,19.8818,19.0046,19.0046,266776
KDH,19980427,6,6.8,5.5,6.8,20100
KGI,19980427,2.2921,2.3263,2.0868,2.1553,18800536
KKP,19980427,6.7,6.7,5.9,6,839000
KTB,19980427,10,10,9.9,10,1643982
KYE,19980427,63.5,65.5,62.5,64.5,92200
LANNA,19980427,14.3,14.3,13.8,13.8,23000
LEE,19980427,0.11,0.11,0.11,0.11,30000
LH,19980427,1.775,1.775,1.725,1.75,684000
LOXLEY,19980427,1.3,1.3,1.275,1.3,41000
LPN,19980427,0.1811,0.1811,0.1811,0.1811,6185
LRH,19980427,7.4492,8.7295,7.4492,8.3803,70880
LST,19980427,1.309,1.309,1.2924,1.309,37000
LTX,19980427,15.5,15.75,15.5,15.5,7600
MAKRO,19980427,63,63,62,62,7500
MALEE,19980427,25.5,25.5,23.5,24,59100
MATI,19980427,3.9,3.9,3.9,3.9,160000
MAX,19980427,7.1,7.15,6.5,6.7,82000
MBK,19980427,26,26,26,26,12000
MDX,19980427,2.5,2.5,2.4,2.4,19000
METCO,19980427,92.5,95,92.5,94,33449
MINT,19980427,1.1303,1.1303,1.1076,1.1076,25100
MK,19980427,0.3,0.3,0.28,0.3,483000
MODERN,19980427,5.6,5.6,5.6,5.6,20000
MSC,19980427,0.61,0.67,0.61,0.67,20000
NC,19980427,6.0776,6.0776,6.0776,6.0776,2040
NEP,19980427,0.52,0.53,0.42,0.43,23830000
NMG,19980427,15,15,13.75,14.25,107400
NOBLE,19980427,1.3176,1.3176,1.1712,1.3176,81147
NPP,19980427,9,9,9,9,1000
NWR,19980427,10.7733,10.7733,10.0038,10.0038,5198
