<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19840116,10.7463,10.7463,10.7463,10.7463,2849
BBL,19840116,20.346,20.346,20.1778,20.346,172450
ICC,19840116,30.0734,30.385,30.0734,30.385,2868
KBANK,19840116,13.0364,13.0364,13.0364,13.0364,105460
SCB,19840116,16.3211,16.3211,16.3211,16.3211,5500
SCC,19840116,3.53,3.53,3.51,3.51,480000
SCCC,19840116,22.3219,22.3219,22.3219,22.3219,2956
TCAP,19840116,1.0945,1.0945,1.0945,1.0945,24848
TMB,19840116,10.9079,10.9079,10.9079,10.9079,57111
SET,19840116,134.82,134.82,134.82,134.82,697860
