<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19890918,256.728,258.015,254.155,254.155,48800
BANPU,19890918,20.34,21.88,19.52,19.63,1807700
BAY,19890918,25.8032,26.0981,25.8032,26.0981,360806
BBL,19890918,27.3885,28.3045,27.2053,27.3885,1106640
BFIT,19890918,53.9618,54.4115,49.465,49.9147,48922
BJC,19890918,7.8444,8.5111,7.8444,7.9778,11250
BKI,19890918,169.91,169.91,169.91,169.91,504
BUI,19890918,105.796,105.796,104.169,104.169,10813
CNS,19890918,18.4413,18.7294,16.7124,16.7124,86064
CPF,19890918,2.9576,2.9576,2.9309,2.9576,3415308
CSC,19890918,139.771,141.955,136.495,136.495,1280
CSR,19890918,140,144,134,136,19800
CTW,19890918,49.9853,50.2637,45.2513,45.2513,180985
ERW,19890918,8.9731,9.258,8.6883,8.7595,1663958
HTC,19890918,7.4596,7.5176,7.4017,7.4886,448742
IFEC,19890918,6.0503,6.1127,5.8008,5.8008,670120
KBANK,19890918,19.1375,19.3461,19.0332,19.3461,467706
KCE,19890918,8.612,8.6669,7.7892,7.7892,6395213
KKP,19890918,11.8355,11.8355,11.4714,11.8355,29664656
KTB,19890918,11.0208,11.1175,11.0208,11.0208,199629
LH,19890918,2.2039,2.2039,2.022,2.078,714604
NC,19890918,141.978,144.24,140.469,140.469,30400
NEP,19890918,0.4692,0.4692,0.4504,0.4645,5088300
NMG,19890918,56.4448,57.0207,54.7168,54.7168,31596
OCC,19890918,135,140,132,134,42500
OHTL,19890918,332,332,320,320,15750
PDI,19890918,151.656,154.349,146.27,146.27,3728136
POST,19890918,9.5122,9.5122,9.4261,9.5122,92840
PR,19890918,20.2378,20.2378,20.2378,20.2378,6999
ROH,19890918,58.8866,60.2887,56.0825,56.433,239647
S&J,19890918,114.904,117.515,108.81,109.681,66055
SCB,19890918,34.0814,34.1989,33.3762,33.3762,218674
SCC,19890918,55.46,55.66,54.06,54.26,2547000
SCCC,19890918,331.408,331.408,320.692,320.692,31577
SFP,19890918,105,105,102,102,25600
SINGER,19890918,9.9853,10.1912,9.7794,9.7794,538171
SKR,19890918,11.0447,11.1823,10.563,10.563,139492
SNP,19890918,6.922,6.922,6.6988,6.6988,32238
SPC,19890918,10.35,10.35,9.36,9.36,295550
SPI,19890918,95.3081,96.9802,93.636,93.636,29603
SSC,19890918,13.7578,13.8089,13.6045,13.6045,512650
SVI,19890918,12.2749,14.8161,11.6036,12.2749,22413520
TCAP,19890918,24.6595,25.1746,23.243,23.7581,3072136
TCMC,19890918,67.3372,68.069,60.7498,62.5797,102195
TF,19890918,182.98,182.98,180.269,182.98,1180
TGCI,19890918,16.4988,16.8595,16.3545,16.3545,4179880
THL,19890918,1.6707,1.6707,1.6438,1.6438,378224
TISCO,19890918,51.7267,52.4305,46.8004,46.8004,117652
TMB,19890918,18.0758,18.7308,16.373,16.373,2980499
TPC,19890918,10.6606,10.729,10.524,10.6606,11703
UP,19890918,26.8074,26.9815,26.1111,26.4593,22404
UV,19890918,5.0729,5.0729,4.9694,4.9694,656818
WG,19890918,73.33,73.7374,70.0709,70.8857,24546
SET,19890918,695.48,695.48,695.48,695.48,19709670
DTC-F,19890918,2750,2750,2750,2750,2000
OHTL-F,19890918,230,230,230,230,1000
PAF-F,19890918,86.7631,86.7631,86.7631,86.7631,106035
SCCC-F,19890918,195.3,195.3,195.3,195.3,44600
SSC-F,19890918,3279,3279,3200,3200,2000
TF-F,19890918,310,310,310,310,20000
DTM,19890918,21.9918,21.9918,21.8233,21.8233,4734
ICBCT,19890918,45.1148,48.3445,43.7018,43.9037,953155
SCIB,19890918,13.7654,13.7654,13.3803,13.3803,277369
SGF,19890918,5.3845,5.3845,4.9203,5.0132,813253
UFM,19890918,13.2,13.2,12.8,12.9,28000
