<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20050321,4.5,4.7,4.375,4.55,54730800
ACC,20050321,6.25,6.65,6.2,6.2,10609300
ADAM,20050321,2.267,2.267,2.1994,2.1994,3106233
ADVANC,20050321,104,104,102,103,5405401
AEC,20050321,8.35,8.35,8.2,8.2,35200
AEONTS,20050321,40.25,40.25,40.25,40.25,5600
AF,20050321,10,10,10,10,2000
AH,20050321,34.75,34.75,33.5,33.5,836900
AHC,20050321,53,53,53,53,15000
AIT,20050321,14.0667,14.0667,13.8,13.8,179850
AJ,20050321,6.25,6.25,6.15,6.15,133300
AMANAH,20050321,1.59,1.61,1.46,1.46,40920800
AMARIN,20050321,10.1,10.1,10.1,10.1,1500
AMATA,20050321,12,12.3,11.9,11.9,4411500
AMC,20050321,4.8467,4.8665,4.8467,4.8467,121318
AOT,20050321,47,47.25,46.75,47.25,685100
AP,20050321,4.48,4.48,4.3,4.34,2701500
APURE,20050321,5.3333,5.5111,4.9778,5.0667,9874126
AQ,20050321,4.025,4.025,3.9501,3.9688,1460023
ASIAN,20050321,5.95,6.05,5.95,6,309900
ASIMAR,20050321,1.67,1.68,1.63,1.63,625100
ASP,20050321,7.35,7.35,7.25,7.25,8185000
AYUD,20050321,16.7,16.8,16.7,16.7,21700
BAFS,20050321,9.4134,9.4134,9.4134,9.4134,16325
BANPU,20050321,171,171,169,170,1150200
BAT-3K,20050321,62,62,62,62,2000
BAY,20050321,13.3,13.3,12.7,12.8,10459613
BBL,20050321,105,105,102,102,1691410
BCH,20050321,1.7371,1.7371,1.7029,1.7029,1066000
BCP,20050321,14.4,14.4,14.1,14.1,813600
BDMS,20050321,16.6,16.6,16.6,16.6,732653
BEC,20050321,15.5,15.5,15.2,15.4,1732600
BFIT,20050321,14.375,14.375,14.25,14.375,278000
BH,20050321,17.1,17.2,17,17,940500
BIG,20050321,11.4,11.5,11.1,11.4,9700
BIGC,20050321,20.5,22,20.5,22,78300
BJC,20050321,5.75,5.8,5.75,5.8,1500
BKI,20050321,148,148,148,148,5550
BKKCP,20050321,8.5,8.55,8.5,8.55,22500
BLAND,20050321,0.61,0.61,0.58,0.58,101364400
BLISS,20050321,1.8112,1.8398,1.797,1.8112,3039200
BROOK,20050321,1.14,1.14,1.06,1.06,38500
BTC,20050321,2.84,2.84,2.72,2.74,4479300
BTNC,20050321,17,17,17,17,20000
CCET,20050321,3.325,3.425,3.325,3.425,3992700
CCP,20050321,6.45,6.5,6.3,6.3,6459800
CEN,20050321,10.1,10.3,10,10,11328000
CENTEL,20050321,3.0082,3.0375,3.0082,3.0375,371200
CFRESH,20050321,3.42,3.7,3.42,3.62,21680900
CHARAN,20050321,44.5,44.5,44.5,44.5,1000
CHOTI,20050321,103,107,103,107,1000
CHUO,20050321,7.1,7.1,7.1,7.1,6400
CI,20050321,6.2,6.3,5.55,5.55,1114400
CIMBT,20050321,2.7025,2.7457,2.616,2.616,21957690
CK,20050321,13.6,13.6,13.2,13.2,2469500
CM,20050321,3.5889,3.6116,3.5889,3.6116,39622
CMR,20050321,14.792,14.792,14.792,14.792,5813
CNS,20050321,65.5,65.5,64,64,193700
CNT,20050321,5.8,5.8,5.45,5.5,402300
CPALL,20050321,5.9,5.9,5.85,5.85,2923000
CPF,20050321,4.26,4.32,4.18,4.22,51077888
CPH,20050321,10.6,10.7,10.3,10.3,99200
CPI,20050321,5.3271,5.3271,5.2787,5.3271,402448
CPL,20050321,24.7,24.7,24.6,24.6,22500
CPN,20050321,8.85,8.85,8.75,8.85,160700
CSC,20050321,17.8,17.8,17.6,17.6,43200
CSL,20050321,6.5,6.55,6.4,6.45,1777400
CTW,20050321,7.7,7.85,7.65,7.65,264400
CWT,20050321,18.9,18.9,18.6,18.6,32100
DCC,20050321,16.3,16.5,16.1,16.1,234800
DELTA,20050321,20.6,20.6,20.2,20.2,854900
DTCI,20050321,5.2,5.25,5.2,5.25,500
EARTH,20050321,1.19,1.19,1.11,1.11,2401900
EASTW,20050321,3.825,3.825,3.825,3.825,161000
ECL,20050321,1.1,1.11,1.06,1.06,707000
EGCO,20050321,79,79,75.5,76,580080
EIC,20050321,2.1,2.1,2.04,2.08,55500
EMC,20050321,5.05,5.05,4.9,4.9,251810
ERW,20050321,2.54,2.54,2.5,2.52,1090600
ESTAR,20050321,0.74,0.75,0.74,0.74,2862446
FANCY,20050321,5.95,5.95,5.9,5.95,142400
FER,20050321,3.4,3.4,3.32,3.32,2100000
FNS,20050321,25.75,25.75,25,25,79800
GEL,20050321,1.6,1.64,1.57,1.57,13149600
GENCO,20050321,0.93,0.95,0.85,0.85,10170900
GFPT,20050321,1.32,1.34,1.3,1.3,5161000
GJS,20050321,1.8,1.81,1.77,1.8,10575800
GLAND,20050321,7.5,7.5,7.4,7.4,12300
GOLD,20050321,8.55,8.55,8.55,8.55,30000
GRAMMY,20050321,17.3,17.3,17.2,17.2,196526
GRAND,20050321,1.9851,2.0369,1.9506,1.9506,56193
GYT,20050321,456,456,456,456,400
HANA,20050321,21.8,22.2,21.8,22.2,177800
HFT,20050321,1.6,1.6,1.58,1.58,63700
HMPRO,20050321,1.6761,1.6761,1.6469,1.6615,487896
HTC,20050321,3.66,3.66,3.66,3.66,18000
IEC,20050321,0.102,0.102,0.096,0.096,96890000
ILINK,20050321,3.7798,3.7981,3.7615,3.7615,156189
INET,20050321,4.8,4.84,4.8,4.8,365000
INOX,20050321,1.69,1.69,1.67,1.67,12689300
INTUCH,20050321,41.75,42.25,41.25,41.5,3907920
IRC,20050321,9.8,9.85,9.75,9.75,91500
IRCP,20050321,13.4,13.5,13.4,13.5,180500
IRPC,20050321,4.123,4.1715,4.0502,4.0745,21867724
IT,20050321,4.58,4.58,4.5,4.5,194600
ITD,20050321,11.6,11.7,11.1,11.1,33631900
JAS,20050321,0.64,0.64,0.61,0.61,54780900
JCT,20050321,23.5,24,23.5,23.5,2600
JUTHA,20050321,10.4,10.4,10.2,10.3,209000
KAMART,20050321,2.8297,2.8297,2.7789,2.7789,99737
KBANK,20050321,56.5,56.5,55,55.5,3709321
KCE,20050321,4.6967,4.7355,4.6579,4.6579,796335
KDH,20050321,24.5,24.5,24.5,24.5,1500
KGI,20050321,3.24,3.24,3.16,3.16,6006755
KKC,20050321,9.6136,9.6136,9.6136,9.6136,2086
KKP,20050321,33.25,33.25,32.25,32.5,708700
KSL,20050321,4.6,4.62,4.38,4.38,15768000
KTB,20050321,9.6,9.65,9.45,9.45,35972480
KTC,20050321,23.7,23.7,23.4,23.5,58471
KWG,20050321,3.68,3.76,3.62,3.62,33600
KYE,20050321,60,60,60,60,5000
LALIN,20050321,6.85,6.85,6.7,6.75,267400
LANNA,20050321,9.85,9.85,9.55,9.6,279500
LEE,20050321,3.3,3.3,3.24,3.26,101000
LH,20050321,8.9,8.9,8.85,8.85,6040700
LOXLEY,20050321,3.2,3.2,3.14,3.14,3084200
LPN,20050321,3.52,3.52,3.46,3.46,4269704
LST,20050321,2.14,2.14,2.1,2.1,12000
LTX,20050321,42.75,43,42.5,43,6900
LVT,20050321,3.2448,3.2448,3.2166,3.2307,131273
MACO,20050321,8.1,8.1,8.1,8.1,900
MAJOR,20050321,12.6,12.7,12.3,12.3,409116
MAKRO,20050321,53.5,56,53.5,55.5,53200
MALEE,20050321,5.3,5.5,5.1,5.5,322900
MATCH,20050321,5.15,5.3,5,5,243800
MBK,20050321,50.5,51.5,50.5,51.5,12000
MBKET,20050321,32.75,33,31.75,31.75,1814000
MCOT,20050321,23.3,23.3,23,23,1680400
METCO,20050321,248,248,246,246,4100
MFC,20050321,21.8,21.8,21.7,21.7,17800
MFEC,20050321,7.2,7.2,7.05,7.1,1819300
MIDA,20050321,9.3362,9.3362,8.9513,8.9513,510275
MINT,20050321,3.5987,3.5987,3.5626,3.5626,160500
MK,20050321,2.62,2.62,2.6,2.6,1117000
MODERN,20050321,38.5,38.5,38.5,38.5,37800
MPG,20050321,5.7391,5.7391,5.4522,5.4522,222000
MPIC,20050321,0.9697,0.9857,0.9697,0.9697,3570400
NC,20050321,7,7,7,7,5000
NCH,20050321,2.496,2.496,2.3826,2.3826,951900
NEP,20050321,0.446,0.446,0.436,0.446,536000
NMG,20050321,12.5,12.5,12.5,12.5,7000
NOBLE,20050321,5.05,5.05,4.98,5,229324
NTV,20050321,62,62,62,62,800
NWR,20050321,3.1021,3.1021,2.9579,2.9819,5886447
OGC,20050321,69,69.5,69,69.5,3500
OISHI,20050321,27.25,27.25,26.25,26.25,1277200
PAF,20050321,5.1,5.15,5.05,5.1,560050
PATO,20050321,3.5,3.5,3.5,3.5,1000
PDI,20050321,14.7,14.9,14.4,14.4,195080
PF,20050321,6.75,6.85,6.7,6.75,624300
PK,20050321,2.42,2.44,2.4,2.4,187000
PL,20050321,4.3,4.3,4.22,4.22,152900
PLE,20050321,11.2219,11.3109,10.7766,11.1328,3961600
PRAKIT,20050321,12.3,12.3,12.3,12.3,17000
PRANDA,20050321,6.4,6.45,6.35,6.4,538600
PSL,20050321,26,26,25.5,25.75,3233000
PTL,20050321,6.55,6.55,6.4,6.4,3626100
PTT,20050321,206,206,202,202,2690986
PTTEP,20050321,63.6,64.4,63.2,64,3671750
Q-CON,20050321,10.1,10.1,9.9,9.9,972500
QH,20050321,1.28,1.28,1.26,1.26,14001201
RAM,20050321,242,242,236,236,300
RATCH,20050321,39.75,40,39.5,40,1188733
RCI,20050321,2.8,2.8,2.775,2.775,819000
RCL,20050321,38,38,37,37,3907200
RML,20050321,1,1.01,0.98,0.99,6355500
ROBINS,20050321,4.74,4.8,4.7,4.72,2193100
ROJNA,20050321,8.1,8.1,7.9,8,483300
RPC,20050321,8.1,8.1,8,8,1604200
RS,20050321,2.6,2.7,2.6,2.68,1414000
SAMART,20050321,6.5,6.5,6.3,6.3,2266500
SAMCO,20050321,2.5,2.6,2.3,2.3,1244200
SAMTEL,20050321,3.58,3.58,3.54,3.56,365100
SAT,20050321,13.3,13.4,13,13,437300
SAUCE,20050321,109,109,109,109,2700
SAWANG,20050321,19,19.2,19,19.2,5000
SC,20050321,15.7,15.8,15.6,15.7,95400
SCB,20050321,52,52,51,51,5102133
SCC,20050321,258,258,254,256,765650
SCCC,20050321,280,288,280,288,42100
SCG,20050321,3.92,3.98,3.92,3.98,55000
SCP,20050321,18.9,18.9,17.8,18,69500
SE-ED,20050321,5.05,5.05,5.05,5.05,123300
SF,20050321,4.2865,4.3182,4.2865,4.3182,188960
SFP,20050321,70,70,70,70,1000
SHANG,20050321,29,29.25,29,29.25,1200
SIAM,20050321,3.7,3.76,3.52,3.52,4257000
SIM,20050321,1.02,1.02,1,1.01,217300
SINGER,20050321,5.8,5.8,5.7,5.8,60000
SIRI,20050321,3.28,3.28,3.16,3.16,1528409
SITHAI,20050321,9.3,9.3,9.15,9.15,276500
SKR,20050321,7.1,7.1,7,7.05,499000
SMK,20050321,35,35,34.75,34.75,5500
SMPC,20050321,6,6.1,6,6.1,2200
SNC,20050321,3.16,3.16,3.14,3.16,455000
SNP,20050321,25,25.25,25,25,55600
SPACK,20050321,3.28,3.32,3.22,3.24,18494000
SPALI,20050321,2.94,2.98,2.9,2.92,12258800
SPC,20050321,11.6,11.6,11.6,11.6,5500
SPORT,20050321,3.14,3.22,3.12,3.16,563600
SSC,20050321,21.9,21.9,21.9,21.9,16300
SSF,20050321,3.44,3.64,3.44,3.54,10811200
SSI,20050321,2.78,2.78,2.68,2.7,15121200
SSSC,20050321,31.6701,31.6701,31.0033,31.0033,177131
STA,20050321,4.8722,4.9697,4.8332,4.8527,6761285
STANLY,20050321,145,145,143,145,31500
STEC,20050321,12.6,12.6,11.7,11.7,13648400
STHAI,20050321,7.6,7.6,7.3,7.3,376900
STPI,20050321,2.04,2.04,1.96,1.96,518500
SUC,20050321,18.4,18.5,18.4,18.5,56201
SUSCO,20050321,1,1,0.99,0.99,4920400
SVI,20050321,1.11,1.13,1.1,1.12,608000
SVOA,20050321,1.69,1.7,1.66,1.66,1034380
SYNTEC,20050321,1.37,1.39,1.29,1.29,27330100
TASCO,20050321,22.7,22.7,22.4,22.4,195301
TBSP,20050321,101,101,100,100,3600
TC,20050321,16.3,16.5,16.3,16.5,5700
TCAP,20050321,14.9,14.9,14.6,14.6,1903900
TCB,20050321,17,17,16.9,17,14350
TCC,20050321,2.86,2.92,2.72,2.72,162100
TCCC,20050321,6.75,6.75,6.7,6.7,4100
TCMC,20050321,5.7135,5.7135,5.7135,5.7135,288
TEAM,20050321,0.9302,0.9302,0.9231,0.9231,228144
TF,20050321,280,280,280,280,1100
TFD,20050321,1.33,1.34,1.24,1.24,24713900
TFI,20050321,0.5365,0.5365,0.5183,0.5183,5637705
TGCI,20050321,3.16,3.16,3.12,3.12,77700
THAI,20050321,47.75,47.75,47.5,47.5,2186900
THANI,20050321,1.68,1.69,1.62,1.62,3122100
THCOM,20050321,17,17,16.6,16.6,3076000
THL,20050321,2.32,2.32,2.16,2.2,6191327
THRE,20050321,4.36,4.4,4.36,4.4,790040
TIC,20050321,25.9636,32.4545,25.9636,32.4545,11708
TICON,20050321,11.6,11.7,11.5,11.5,1107700
TIP,20050321,17.6,17.6,17.5,17.6,47100
TIPCO,20050321,4.88,4.88,4.8,4.84,227600
TISCO,20050321,27.25,27.25,26.5,26.5,2540500
TK,20050321,7.05,7.1,7.05,7.05,102900
TKS,20050321,3.94,3.94,3.72,3.72,17150
TLUXE,20050321,1.31,1.31,1.31,1.31,21000
TMB,20050321,3.8441,3.8632,3.8061,3.8061,15962955
TMD,20050321,59,59,59,59,5200
TMW,20050321,26,26,26,26,29000
TNITY,20050321,17.2,17.2,16.6,16.6,471300
TNL,20050321,19.2,19.2,19.2,19.2,900
TNPC,20050321,6.6748,6.6748,6.6748,6.6748,281
TOP,20050321,67,67,65.5,65.5,15663000
TPC,20050321,20.9,21,20.8,20.9,526600
TPCORP,20050321,21.9,21.9,21.9,21.9,500
TPIPL,20050321,31.5,31.5,30.75,30.75,603900
TPP,20050321,7.1,7.25,7.1,7.25,250000
TRITN,20050321,0.065,0.0657,0.0618,0.0618,186391184
TRU,20050321,11.2,11.2,10.9,10.9,338300
TRUE,20050321,10.1,10.1,9.6,9.7,22522980
TSTH,20050321,2.12,2.12,2.08,2.08,11424900
TTA,20050321,36.5994,36.5994,35.9174,35.9174,8536765
TTI,20050321,28.25,28.25,28,28,200
TU,20050321,26.5,26.5,26,26.25,632000
TVI,20050321,2.9,2.9,2.9,2.9,10000
TVO,20050321,8.16,8.16,8.16,8.16,110000
TYCN,20050321,12.5,12.5,12.3,12.4,128400
