<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19880707,151.849,160.857,149.276,160.857,118894
BAY,19880707,25.7598,26.4754,25.4736,26.1892,3354252
BBL,19880707,30.1365,30.3197,29.7701,30.1365,1496600
BFIT,19880707,37.5484,37.5484,35.9296,36.1095,231272
CNS,19880707,12.6784,12.6784,12.5343,12.6064,176992
CPF,19880707,2.5551,2.5551,2.4687,2.4687,1100555
CSC,19880707,42.2639,42.2639,42.2639,42.2639,64451
CTW,19880707,4.1706,4.2204,4.154,4.154,120553
DTC,19880707,83.5005,84.1849,83.5005,83.8427,3506
FE,19880707,50.8467,53.36,50.8467,53.36,8275
IFEC,19880707,2.3932,2.5632,2.3932,2.4455,1391680
KBANK,19880707,19.2418,19.4503,19.1375,19.3461,1024421
NC,19880707,23.003,23.003,22.6259,22.6259,11667
NEP,19880707,0.5208,0.5208,0.5161,0.5161,1864790
NMG,19880707,19.0463,19.5459,19.0463,19.2961,195362
OCC,19880707,49.6,49.8,49.6,49.8,1000
OHTL,19880707,306,306,302,302,37025
PDI,19880707,66.9914,66.9914,65.6448,65.6448,685004
SCB,19880707,35.4164,35.847,34.9858,35.2011,431346
SCC,19880707,29.01,29.31,29.01,29.31,822000
SCCC,19880707,187.182,192.54,184.503,191.647,47030
SFP,19880707,91,91,91,91,14500
SINGER,19880707,5.4559,5.5074,5.4559,5.4559,163200
SKR,19880707,3.9396,3.974,3.9052,3.9396,168549
SPC,19880707,6.0588,6.1006,6.017,6.1006,280000
SPI,19880707,52.9,52.9,52.9,52.9,2535
SSC,19880707,10.211,10.211,10.0475,10.0475,195670
TCAP,19880707,19.4443,19.5731,19.1868,19.1868,6374143
TCMC,19880707,28.716,30.5771,28.716,30.5771,299368
THL,19880707,1.7266,1.7266,1.7118,1.7266,269561
TIC,19880707,20.4057,20.4057,20.4057,20.4057,3038
TISCO,19880707,38.2763,38.6357,38.2763,38.6357,179741
TMB,19880707,19.8659,20.1143,19.8659,19.9901,348305
TPC,19880707,12.2871,12.2871,12.2871,12.2871,29263
UP,19880707,24.1026,24.2632,23.6205,23.9419,175488
WG,19880707,26.2766,26.2766,26.0729,26.0729,62839
SET,19880707,455.63,455.63,455.63,455.63,5121680
BBL-F,19880707,36.2,36.2,36.2,36.2,440000
KBANK-F,19880707,25.5711,25.5711,25.5711,25.5711,165811
SCB-F,19880707,70,70,70,70,35000
SCC-F,19880707,33.77,33.77,33.77,33.77,3154000
SCCC-F,19880707,105.3,105.3,105.3,105.3,130000
SUC-F,19880707,49.8,49.8,49.8,49.8,20000
DTM,19880707,10.1954,10.9538,10.1954,10.8695,659842
ICBCT,19880707,43.0872,43.0872,42.5215,43.0872,71060
SGF,19880707,4.0848,4.0848,3.8991,3.8991,53854
SMG,19880707,5.6032,5.6032,5.6032,5.6032,9178
UFM,19880707,12.2,12.3,12.2,12.3,6000
