<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19930921,34.125,34.125,34.125,34.125,2057
ABICO,19930921,24.1391,25.848,23.9254,25.848,5148
ACC,19930921,24.4,25,24,24,182000
ADVANC,19930921,15.9435,15.9435,15.6721,15.6721,2408440
AFC,19930921,33,33.25,33,33.25,225720
AHC,19930921,46.4,46.4,45.3125,45.3125,10068
AJ,19930921,3.15,3.2,3.15,3.15,149000
AP,19930921,7.5958,7.5958,7.4448,7.4448,65602
APURE,19930921,43.7778,44,42.4444,43.1111,96750
ASIA,19930921,44,45,44,44.75,6900
ASP,19930921,6.57,6.619,6.472,6.472,3962000
AYUD,19930921,191,210,190,206,37700
BANPU,19930921,67.02,67.02,65.72,65.72,217900
BAY,19930921,54.2956,54.6834,53.9078,53.9078,587248
BBL,19930921,133,134,132,134,924930
BFIT,19930921,127.311,127.311,125.942,126.626,127398
BH,19930921,25.1491,25.5109,23.7016,24.4254,74891
BIG,19930921,47.5,47.5,47.5,47.5,1000
BJC,19930921,8.8,8.8,8.4,8.4,32850
BLAND,19930921,11.1,11.1,10.8,11,9493000
BTNC,19930921,36.25,40.75,36.25,40.5,13800
BTS,19930921,72.0487,72.5196,70.1651,70.636,670834
CEN,19930921,6.1463,6.1463,5.7141,5.9062,2463660
CENTEL,19930921,2.227,2.227,2.1905,2.1905,183500
CFRESH,19930921,4.5669,4.6336,4.4336,4.6336,518968
CHARAN,19930921,104,106,104,105,1900
CIMBT,19930921,32.8624,34.592,30.268,34.592,30063
CM,19930921,4.8526,4.9551,4.4425,4.5792,952509
CNS,19930921,54.1667,54.1667,53.2883,53.5811,158813
CNT,19930921,68.868,69.6461,68.0898,68.0898,101108
CPF,19930921,5.2224,5.2757,5.2224,5.2757,433481
CPH,19930921,77.3964,78.4865,74.1261,74.1261,1417130
CSC,19930921,61.1262,61.1262,61.1262,61.1262,168
CTW,19930921,28.2669,28.2669,28.2669,28.2669,1300
CWT,19930921,21,21.125,20.875,20.875,126000
DCC,19930921,3.4,3.425,3.4,3.425,28000
DTC,19930921,91.3842,91.3842,91.3842,91.3842,525
DTCI,19930921,93,96,92,92,126700
EE,19930921,5.2,5.25,5.15,5.25,86000
EPCO,19930921,64.5,64.875,62.625,62.625,606000
ERW,19930921,9.9603,10.0599,9.8109,9.8607,1290621
FE,19930921,278,290,276,288,6400
GEL,19930921,11.3732,11.9476,11.3732,11.7179,176269
GFPT,19930921,1.7569,1.7729,1.725,1.741,1853210
GYT,19930921,400,422,400,420,1330
HANA,19930921,5.5492,5.5492,5.5492,5.5492,174474
HTC,19930921,7.6011,7.6011,7.5584,7.5584,268132
ICC,19930921,457.308,457.308,457.308,457.308,2331
IEC,19930921,1.4423,1.4768,1.4423,1.4768,23099000
IFEC,19930921,2.9312,2.9312,2.8756,2.8756,161700
INTUCH,19930921,12.978,12.978,12.8661,12.922,1702551
JCT,19930921,35.3043,35.3043,35.3043,35.3043,369
JUTHA,19930921,41.0099,41.654,40.3658,40.3658,73817
KBANK,19930921,55.5484,56.2097,55.2177,55.879,1647627
KCE,19930921,7.8211,7.8211,7.4557,7.4557,2043924
KDH,19930921,60.5,61,60,60.5,9200
KGI,19930921,16.3516,16.3516,16.2411,16.2411,1930055
KKC,19930921,4.929,4.9698,4.929,4.9698,513062
KKP,19930921,90.2857,90.8571,89.1429,89.7143,51800
KTB,19930921,45.1026,45.3425,44.6228,44.8627,4977753
KWG,19930921,142.975,142.975,138.272,139.212,5794
LEE,19930921,3.3667,3.4333,3.3333,3.4333,396000
LH,19930921,18.9066,19.0286,18.9066,18.9066,419747
LTX,19930921,30,30,29.5,29.75,9400
MALEE,19930921,73.515,73.515,71.8567,71.8567,49751
MANRIN,19930921,50,50,50,50,5000
MATI,19930921,22.2,22.2,21.2,21.6,193000
MDX,19930921,122,123,121,123,62300
METCO,19930921,68.5,69.5,68.5,69.5,46300
MFC,19930921,38,38.2,37.4,38,86000
MINT,19930921,1.1076,1.1303,1.1076,1.1303,955100
MK,19930921,9.6394,9.7358,9.5912,9.5912,457495
MODERN,19930921,100.758,101.818,100.227,101.818,4337
