<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030725,20.4,20.9,20.4,20.9,160600
ADVANC,20030725,57.5,58.5,57,58.5,957010
AEC,20030725,13.3,13.7,13.2,13.7,2141600
AEONTS,20030725,28.2,28.8,28.2,28.8,1098500
AFC,20030725,11.3,11.5,11.3,11.5,15100
AH,20030725,13.7995,13.896,13.703,13.7995,869430
AHC,20030725,45,48,45,48,4100
AJ,20030725,7.9,8,7.85,7.95,306200
AMANAH,20030725,1.3257,1.408,1.3166,1.3623,26452890
AMARIN,20030725,11.2,11.2,11.2,11.2,9000
AMATA,20030725,5.1,5.25,5.1,5.15,9050400
AP,20030725,4.82,4.82,4.76,4.8,4202000
APURE,20030725,2.1156,2.1867,2.1156,2.1689,1758487
AQ,20030725,8.4244,8.6438,8.2489,8.4683,76305888
ASIAN,20030725,3.9,3.95,3.9,3.95,283800
ASIMAR,20030725,2.18,2.22,2.18,2.22,2486700
ASP,20030725,3.8,3.975,3.8,3.925,3123000
AYUD,20030725,185,186,185,185,5400
BAFS,20030725,7.6223,7.789,7.6223,7.7057,961654
BANPU,20030725,47.25,47.25,46.5,46.75,2239500
BAT-3K,20030725,61,61.5,60,60,16600
BAY,20030725,9.55,9.75,9.5,9.7,7316900
BBL,20030725,57.5,58.5,57,58,2483760
BCP,20030725,8.15,8.4,8.15,8.35,3342800
BDMS,20030725,5.3803,5.5711,5.3803,5.5329,1541253
BEC,20030725,26,26.6,25.8,26.2,3764000
BFIT,20030725,6.8,6.9,6.75,6.75,133000
BIG,20030725,18.2,18.2,18.2,18.2,1500
BIGC,20030725,17.9,17.9,17.8,17.9,19300
BJC,20030725,5.3,5.3,5.3,5.3,500
BKI,20030725,174.667,177.333,174.667,177.333,37050
BLAND,20030725,0.432,0.44,0.424,0.436,46848000
BROOK,20030725,0.93,1.11,0.93,1.08,52077000
BTC,20030725,4.28,4.38,4.24,4.26,7687100
BTNC,20030725,18.5,18.6,18.5,18.6,2800
CCET,20030725,3.725,3.75,3.725,3.75,1940000
CENTEL,20030725,1.8436,1.9349,1.8436,1.9349,1250400
CFRESH,20030725,4.66,4.7,4.6,4.6,366700
CHARAN,20030725,48,48,47,47,2000
CHOTI,20030725,94,94,94,94,1000
CI,20030725,5.45,5.9,5.4,5.5,11899300
CIMBT,20030725,3.4376,3.4808,3.416,3.4808,4992370
CK,20030725,2.08,2.1,2.07,2.07,1094000
CM,20030725,3.4299,3.4299,3.4299,3.4299,124371
CMR,20030725,13.33,13.932,13.33,13.932,4767
CNS,20030725,38,39.25,37.5,39,490700
CPF,20030725,4.92,4.96,4.88,4.9,8720900
CPH,20030725,7.95,7.95,7.65,7.7,284800
CPI,20030725,4.591,4.7073,4.5523,4.6491,1125058
CPL,20030725,36.5,36.5,36.5,36.5,4000
