<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20100331,4.3,4.36,4.3,4.32,1331500
TDEX,20100331,5.62,5.68,5.58,5.59,4735310
2S,20100331,3.3,3.36,3.26,3.26,583700
A,20100331,3.6,3.6,3.6,3.6,58400
ACC,20100331,2.4,2.4,2.4,2.4,1106700
ADAM,20100331,1.2,1.23,1.2,1.2,123700
ADVANC,20100331,86,86.75,85.75,86.25,8607756
AEONTS,20100331,31.25,31.5,31.25,31.25,16100
AF,20100331,14,14.2,14,14.2,7600
AFC,20100331,3.56,3.56,3.56,3.56,2000
AGE,20100331,6.8,6.8,6.7,6.8,52100
AH,20100331,9,9.1,8.9,8.95,270300
AHC,20100331,59,59,58,58,1400
AI,20100331,3.6,3.62,3.58,3.58,69600
AIT,20100331,32,32.5,31.75,31.75,208400
AJ,20100331,4.32,4.44,4.32,4.42,571400
AKR,20100331,0.83,0.84,0.82,0.82,2440400
ALUCON,20100331,186,186,186,186,100
AMANAH,20100331,1.12,1.13,1.1,1.11,16799500
AMARIN,20100331,12.7,12.8,12.7,12.7,197400
AMATA,20100331,8.45,8.5,8.25,8.25,3795500
AMC,20100331,1.99,1.99,1.99,1.99,1442700
AOT,20100331,39,39.25,38,38.25,2209601
AP,20100331,5.35,5.4,5.25,5.25,17801800
APURE,20100331,0.87,0.88,0.86,0.86,3552000
AQ,20100331,0.49,0.49,0.47,0.48,203813
AS,20100331,6.4,6.45,6.35,6.35,131800
ASIA,20100331,34,34,34,34,2000
ASIAN,20100331,2.86,2.86,2.8,2.8,292200
ASIMAR,20100331,0.82,0.82,0.81,0.81,1449800
ASK,20100331,5.15,5.15,5.15,5.15,119700
ASP,20100331,1.91,1.92,1.89,1.89,12932500
AYUD,20100331,16.3,16.5,16.3,16.5,28500
BAFS,20100331,8.75,9,8.75,8.95,214720
BANPU,20100331,612,620,610,610,2348799
BAT-3K,20100331,64.5,64.75,64.5,64.75,7500
BAY,20100331,21.8,22,21.2,21.2,28570950
BBL,20100331,134,134.5,130,131.5,6950781
BCH,20100331,5.45,5.45,5.4,5.4,1239754
BCP,20100331,14.6,14.8,14.5,14.5,8598500
BDMS,20100331,25.75,26,25.5,25.5,1546901
BEC,20100331,24.4,24.8,24.4,24.8,5240710
BFIT,20100331,4.06,4.06,4,4.04,107600
BGT,20100331,2.5,2.52,2.48,2.5,33800
BH,20100331,31.5,31.5,30.75,30.75,437300
BIGC,20100331,50,50.25,49.5,49.5,290503
BJC,20100331,5.75,5.8,5.7,5.7,442909
BKI,20100331,202,202,199,200,23500
BKKCP,20100331,8.9,8.9,8.9,8.9,10000
BLA,20100331,24.4,24.4,23.8,23.8,1986400
BLAND,20100331,0.58,0.59,0.57,0.58,16602600
BLISS,20100331,0.05,0.06,0.05,0.05,3649625
BOL,20100331,1.5,1.51,1.49,1.49,296800
BROCK,20100331,0.64,0.65,0.64,0.65,490000
BROOK,20100331,0.46,0.46,0.45,0.45,345600
BSBM,20100331,1.45,1.45,1.43,1.43,2271500
BSM,20100331,1.03,1.03,1.02,1.02,190500
BTC,20100331,0.38,0.38,0.38,0.38,280500
BTS,20100331,0.6593,0.6687,0.6499,0.6687,22977384
BWG,20100331,1.35,1.35,1.33,1.34,558500
CCET,20100331,2.96,3.02,2.94,2.94,3456454
CCP,20100331,1.24,1.24,1.23,1.23,291700
CEN,20100331,2.76,2.78,2.72,2.74,1364300
CENTEL,20100331,4.14,4.18,4.12,4.12,7914900
CFRESH,20100331,3.88,3.9,3.82,3.82,1444700
CGD,20100331,0.44,0.45,0.43,0.44,4293800
CHARAN,20100331,60,60,59,59,900
CHOTI,20100331,158,158,157,157,2200
CHUO,20100331,6.85,6.85,6.7,6.75,11000
CI,20100331,4.02,4.02,4,4,40700
CIG,20100331,1.56,1.58,1.55,1.55,4721100
CIMBT,20100331,2.84,2.94,2.82,2.82,19846500
CITY,20100331,1.78,1.79,1.76,1.77,842600
CK,20100331,6.1,6.15,5.8,5.9,26480008
CM,20100331,4.48,4.5,4.48,4.5,108100
CMO,20100331,1.58,1.59,1.56,1.57,1164700
CMR,20100331,32.75,32.75,32,32,3100
CNS,20100331,34,34,33.5,33.5,241600
CNT,20100331,3.38,3.4,3.36,3.36,937500
CPALL,20100331,28,28.5,27,27.5,17256842
CPF,20100331,15,15.2,14.9,15,71580904
CPI,20100331,4.08,4.08,4.08,4.08,12000
CPL,20100331,27.75,28.25,27.75,27.75,95700
CPN,20100331,21.3,21.4,20.7,20.7,2399708
CPNRF,20100331,10,10.1,10,10.1,245210
CPR,20100331,1.92,1.96,1.91,1.91,47200
CRANE,20100331,1.61,1.64,1.61,1.61,289800
CSC,20100331,18.3,18.4,17.8,17.8,3900
CSL,20100331,3.36,3.36,3.34,3.36,727800
CSP,20100331,2.12,2.14,2.12,2.12,143000
CTARAF,20100331,8.2,8.2,8.1,8.2,66400
CTW,20100331,4.92,4.98,4.92,4.94,163300
CWT,20100331,2.9,2.9,2.86,2.88,36001
DCC,20100331,36.5,36.75,36.25,36.75,205000
DCON,20100331,2.06,2.06,2,2,157300
DELTA,20100331,19,19.1,18.8,18.8,1950500
DEMCO,20100331,4.44,4.48,4.4,4.4,11070400
DIMET,20100331,0.72,0.74,0.72,0.72,3271200
DRACO,20100331,2.66,2.68,2.62,2.66,66200
DRT,20100331,3.06,3.1,3.06,3.08,983000
DSGT,20100331,8.65,8.65,8.5,8.55,9100
DTAC,20100331,36.5,38,36.5,37.5,12349413
EASON,20100331,1.81,1.81,1.8,1.8,141800
EASTW,20100331,4.54,4.54,4.5,4.5,710700
ECL,20100331,0.96,0.96,0.94,0.96,4143600
EE,20100331,1.22,1.23,1.2,1.2,895900
EFORL,20100331,0.1,0.11,0.09,0.09,21648100
EGCO,20100331,80.5,80.5,80,80,556641
EMC,20100331,1.31,1.38,1.3,1.38,8248906
EPCO,20100331,1.73,1.75,1.73,1.74,886834
ERW,20100331,2.4,2.4,2.38,2.38,212300
ESSO,20100331,7.4,7.55,7.25,7.25,29058800
ESTAR,20100331,0.37,0.38,0.37,0.38,2223300
EVER,20100331,0.62,0.62,0.6,0.61,122701
F&D,20100331,22.5,22.5,22,22,6001
FANCY,20100331,2.5,2.54,2.5,2.54,5800
FC,20100331,0.98,0.98,0.97,0.97,28800
FER,20100331,1.18,1.2,1.18,1.19,722700
FOCUS,20100331,2.16,2.16,2.16,2.16,19000
FORTH,20100331,3,3,2.98,3,151700
FSS,20100331,2.26,2.3,2.24,2.3,34000
FUTUREPF,20100331,10.2,10.2,10.2,10.2,10000
GBX,20100331,1.2,1.28,1.2,1.23,18616600
GC,20100331,4.86,4.86,4.62,4.68,45200
GEL,20100331,0.38,0.39,0.38,0.38,557200
GENCO,20100331,0.48,0.48,0.48,0.48,142500
GFPT,20100331,5.925,6.125,5.925,5.975,13039000
GJS,20100331,0.2,0.21,0.19,0.2,63752100
GLAND,20100331,5.45,5.5,5.45,5.45,177200
GLOBAL,20100331,3.56,3.68,3.56,3.6,3960200
GLOW,20100331,38.5,39.25,38.5,38.5,865005
GOLD,20100331,3.46,3.46,3.4,3.4,281900
GOLDPF,20100331,8,8,8,8,2600
GRAMMY,20100331,13.5,13.5,13.4,13.4,25000
GRAND,20100331,1.5,1.5,1.26,1.29,400700
GREEN,20100331,0.83,0.84,0.82,0.82,275900
GSTEL,20100331,0.41,0.42,0.4,0.41,130333800
GYT,20100331,286,286,282,283,500
HANA,20100331,22,22,21.7,21.7,476156
HFT,20100331,1.96,2,1.96,2,5043300
HMPRO,20100331,5.9,6,5.7,5.75,6163020
HTC,20100331,2.76,2.76,2.7,2.7,3900
HTECH,20100331,3.1,3.1,3.1,3.1,345000
IEC,20100331,0.03,0.03,0.02,0.03,2563500
IFEC,20100331,1.18,1.18,1.1,1.1,1636900
IHL,20100331,7.1,7.1,6.9,7,2365600
ILINK,20100331,7.7,8,7.7,7.95,182000
INET,20100331,1.21,1.22,1.18,1.18,1784500
INOX,20100331,1.53,1.68,1.53,1.68,8533900
INTUCH,20100331,29,29.25,28.75,29,1074800
IRC,20100331,12.5,12.6,12.5,12.6,28200
IRCP,20100331,2.9,3,2.9,2.9,14900
IRPC,20100331,4.76,4.82,4.66,4.66,134579408
IT,20100331,6.75,6.95,6.75,6.85,103200
ITD,20100331,2.58,2.6,2.52,2.52,12654102
IVL,20100331,17.2,17.3,16.3,16.3,44736052
JAS,20100331,0.45,0.45,0.44,0.44,9805000
JCT,20100331,53,53,53,53,600
JMART,20100331,1.69,1.72,1.68,1.71,1214400
JTS,20100331,1.28,1.29,1.27,1.27,1168800
JUBILE,20100331,3.5,3.5,3.38,3.44,2141500
JUTHA,20100331,5.65,6.35,5.65,5.9,4343600
KAMART,20100331,0.35,0.36,0.34,0.34,1004300
KASET,20100331,5.65,5.8,5.6,5.6,468900
KBANK,20100331,98.25,100,96.5,96.5,7669249
KC,20100331,0.94,0.95,0.93,0.93,586001
KCAR,20100331,6.55,6.55,6.55,6.55,44000
KCE,20100331,6.75,7.1,6.75,6.85,15598800
KDH,20100331,24.5,24.5,24,24.5,1601
KGI,20100331,1.18,1.19,1.16,1.16,4736979
