<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20180221,12.5,12.8,12.3,12.7,6200
BMSCITH,20180221,13.66,13.71,13.62,13.67,470800
BSET100,20180221,11.28,11.3,11.21,11.24,123100
CHINA,20180221,6.35,6.36,6.35,6.36,15500
ECOMM,20180221,9.05,9.05,9.05,9.05,400
EFOOD,20180221,6.29,6.29,6.29,6.29,100
EICT,20180221,4.77,4.77,4.77,4.77,10000
ENGY,20180221,6.68,6.77,6.68,6.76,19700
ENY,20180221,7.65,7.84,7.65,7.84,3700
ESET50,20180221,6.04,6.05,6.04,6.04,7700
GLD,20180221,1.8,1.8,1.79,1.79,137000
TDEX,20180221,11.32,11.39,11.32,11.34,58600
TGOLDETF,20180221,3.93,3.94,3.93,3.93,29600
TH100,20180221,5.23,5.23,5.21,5.22,12200
2S,20180221,4.74,4.82,4.72,4.76,417300
A,20180221,6.7,6.7,6.7,6.7,80000
AAV,20180221,5.65,5.7,5.6,5.6,2554400
ABICO,20180221,8.2,8.3,8.2,8.2,182800
ABPIF,20180221,8.9,8.9,8.8,8.9,45800
ACAP,20180221,11.7,12,11.5,11.6,3511300
ACC,20180221,0.52,0.52,0.51,0.51,109500
ADB,20180221,1.56,1.57,1.51,1.51,7912800
ADVANC,20180221,194,194.5,192.5,192.5,3020400
AEC,20180221,0.55,0.55,0.54,0.55,3624100
AEONTS,20180221,181.5,184,176,178,1477400
AF,20180221,0.89,0.9,0.89,0.89,441800
AFC,20180221,9.05,9.05,9,9,3400
AGE,20180221,1.59,1.59,1.56,1.57,1606100
AH,20180221,34,35.5,33.5,34.25,1185500
AHC,20180221,22.2,22.2,22,22,9800
AIMIRT,20180221,10,10.1,9.95,9.95,428100
AIRA,20180221,2.18,2.2,2.18,2.18,407900
AIT,20180221,29.5,29.75,29.25,29.5,690400
AJ,20180221,13.9,13.9,13.6,13.6,437400
AJA,20180221,0.56,0.56,0.54,0.54,7503500
AKP,20180221,2.02,2.02,1.97,1.99,547800
AKR,20180221,1.09,1.09,1.07,1.07,2742600
ALLA,20180221,1.99,2,1.97,1.97,1105800
ALT,20180221,4.04,4.04,3.98,4,806800
ALUCON,20180221,248,248,247,247,1000
AMA,20180221,17.2,17.5,16.5,16.5,7048700
AMANAH,20180221,2.08,2.08,1.99,1.99,12340500
AMARIN,20180221,5,5.1,5,5.1,85700
AMATA,20180221,26.25,26.5,25.25,25.25,11048000
AMATAR,20180221,10.7,10.7,10.6,10.6,26700
AMATAV,20180221,8.35,8.35,8.25,8.25,298800
AMC,20180221,3.06,3.06,2.98,2.98,536900
ANAN,20180221,5.05,5.1,4.96,4.96,11801700
AOT,20180221,68.75,69,67.75,68,31132000
AP,20180221,8.5,8.55,8.45,8.45,2749500
APCO,20180221,1.2,1.2,1.18,1.19,241600
APCS,20180221,6.75,7,6.75,6.9,550100
APEX,20180221,0.43,0.43,0.41,0.42,8178200
APURE,20180221,1.87,1.87,1.8,1.8,2805500
AQ,20180221,0.03,0.04,0.02,0.03,80955000
AQUA,20180221,0.57,0.58,0.56,0.56,8719500
ARIP,20180221,0.69,0.69,0.67,0.67,349500
ARROW,20180221,12.6,12.8,12.6,12.6,177100
AS,20180221,1.69,1.75,1.68,1.68,337000
ASAP,20180221,12.1,12.5,11.7,11.8,4833300
ASEFA,20180221,5.95,6.05,5.9,5.95,844500
ASIA,20180221,68.5,68.5,68.5,68.5,200
ASIAN,20180221,9.7,10.1,9.65,10.1,10045500
ASIMAR,20180221,3.28,3.3,3.26,3.26,698800
ASK,20180221,22.9,23,22.7,22.7,2039800
ASN,20180221,4.18,4.5,4.14,4.44,86900
ASP,20180221,4.02,4.04,4,4,1915700
ATP30,20180221,1.94,1.98,1.91,1.91,10352800
AU,20180221,14.4,14.4,13.9,13.9,3150700
AUCT,20180221,5.9,5.9,5.8,5.9,336100
AYUD,20180221,35.5,35.75,35.25,35.25,59700
BA,20180221,14.4,14.6,14.4,14.5,744100
BAFS,20180221,42.75,43,42.5,42.5,214000
BANPU,20180221,21.6,21.7,21.1,21.3,61534400
BAY,20180221,44.25,44.25,43.25,43.5,387300
BBL,20180221,206,207,205,206,1348400
BCH,20180221,16.5,16.5,16.1,16.3,5980500
BCP,20180221,40.5,40.5,40,40.25,2137500
BCPG,20180221,24.7,24.8,24.2,24.2,15595500
BDMS,20180221,22.2,22.3,21.9,22.1,16973700
