<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19880218,23.6132,24.0425,23.6132,24.0425,827343
BBL,19880218,28.9498,29.2997,28.9498,29.1247,818620
BFIT,19880218,21.18,22.0794,21.18,22.0794,128978
BJC,19880218,3.8,3.8,3.6667,3.6889,14400
BKI,19880218,44.3578,44.3578,44.3578,44.3578,5062
CPF,19880218,1.4106,1.5143,1.4106,1.5143,28412290
CTW,19880218,3.5902,3.5902,3.5571,3.5571,72293
ICC,19880218,74.3404,74.3404,74.3404,74.3404,717
KBANK,19880218,18.5117,18.7203,18.4074,18.7203,649835
NC,19880218,20.7404,21.3061,20.5519,21.3061,13789
OCC,19880218,48.4,50,48.4,49.8,9500
PDI,19880218,32.6541,33.8323,32.6541,32.9907,221601
PR,19880218,8.7792,8.7792,8.6652,8.6652,21031
SCB,19880218,30.5722,31.9716,30.5722,31.9716,686936
SCC,19880218,16.97,17.13,16.97,17.13,820000
SCCC,19880218,128.42,131.635,128.42,131.099,94060
SFP,19880218,83.5,86.5,83.5,86,176100
SINGER,19880218,4.6324,4.6838,4.6324,4.6838,1841828
SKR,19880218,2.03,2.1505,2.03,2.1505,284802
SPC,19880218,3.937,4.2583,3.937,4.2583,2154540
SSC,19880218,6.4189,6.4496,6.4189,6.4496,225020
TCAP,19880218,10.5592,10.8811,10.5592,10.8811,2714910
TCMC,19880218,9.2529,9.5188,9.2529,9.5188,18802
TF,19880218,57.6047,57.6047,57.6047,57.6047,2951
THL,19880218,0.5076,0.5076,0.5076,0.5076,2185826
TISCO,19880218,29.4709,30.5491,29.4709,30.5491,505839
TMB,19880218,19.4935,19.6177,19.4935,19.4935,213398
TPC,19880218,7.5991,7.5991,7.5991,7.5991,14631
UP,19880218,20.0855,20.5675,20.0855,20.5675,263864
WG,19880218,21.3664,21.9125,21.3664,21.776,480491
SET,19880218,347.94,347.94,347.94,347.94,7385500
BJC-F,19880218,17.6,17.6,17.6,17.6,50000
KBANK-F,19880218,22.9175,22.9175,22.9175,22.9175,165811
DTM,19880218,10.2797,10.364,10.2797,10.364,42715
ICBCT,19880218,34.9789,35.7332,34.9789,35.7332,99694
SGF,19880218,4.3633,4.4097,4.3169,4.4097,597819
UFM,19880218,13.2,13.6,13.2,13.6,55000
