<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19910307,40.25,42.875,40.25,42,74971
ABICO,19910307,15.2621,15.5736,14.9506,15.2621,52009
AFC,19910307,97.2664,105.799,95.56,98.9729,130916
AJ,19910307,5.6556,5.8323,5.4789,5.523,1690640
ALUCON,19910307,170.885,170.885,170.885,170.885,671
ASIA,19910307,66.0435,68.4022,65.2572,66.0435,107983
ASP,19910307,6.913,7.06,6.864,6.913,9494000
AYUD,19910307,297,309,297,303,48800
BANPU,19910307,24.43,24.67,24.43,24.43,62000
BAY,19910307,34.3551,35.2398,34.3551,35.0924,724320
BBL,19910307,35.5964,35.9701,35.5964,35.5964,1990810
BFIT,19910307,92.1848,93.9835,90.386,90.8357,173454
BH,19910307,16.9798,17.2943,16.9798,16.9798,89046
BKI,19910307,219.163,219.163,219.163,219.163,670
BTNC,19910307,63.5,66,63.5,63.5,46700
BTS,19910307,67.4338,74.107,65.6777,74.107,3600044
BUI,19910307,116.376,122.072,114.748,118.003,3808
CENTEL,19910307,3.2974,3.5362,3.2018,3.4646,10303200
CNS,19910307,64.8327,65.9853,63.1038,63.6801,333508
CNT,19910307,17.4167,19.144,16.841,18.1364,13256910
CPF,19910307,3.264,3.4505,3.264,3.4238,7005135
CSC,19910307,97.1847,101.552,96.0927,96.0927,94690
CSR,19910307,83.5,86,83.5,85.5,18600
CTW,19910307,43.9904,45.4038,43.9904,45.0504,197543
DTC,19910307,119.775,123.197,119.775,122.342,72410
ERW,19910307,8.3131,8.6253,8.3131,8.5473,2386063
GYT,19910307,250,250,248,250,2500
HTC,19910307,7.2595,7.6865,7.2595,7.2595,995253
IFEC,19910307,5.5003,5.8097,5.5003,5.7753,247250
INSURE,19910307,62,68,62,66.5,171800
INTUCH,19910307,3.5227,3.5227,3.4862,3.4862,1325807
JCT,19910307,57.8675,59.5694,57.3001,57.8675,63455
JUTHA,19910307,77.2962,78.5844,69.5665,73.4313,448506
KBANK,19910307,25.9164,26.5422,25.8121,26.125,1143128
KCE,19910307,6.9481,7.1025,6.9481,6.9481,743501
KDH,19910307,39.5,43,39,42.5,231600
KGI,19910307,6.667,6.8059,6.667,6.667,899911
KKC,19910307,10.3047,10.7793,10.3047,10.7793,4462055
KKP,19910307,36.3297,37.5824,35.4945,37.1648,3154823
KTB,19910307,14.1134,14.4054,13.9187,14.0161,1206152
LEE,19910307,1.3619,1.4638,1.3619,1.4638,10497120
LH,19910307,3.6592,4.023,3.6592,3.981,31915948
LTX,19910307,51.5,56,51,53,297300
MATI,19910307,14.7007,15.9185,14.7007,15.5705,255210
MINT,19910307,0.9658,0.998,0.9658,0.998,51300
MK,19910307,9.5586,10.0617,9.391,10.0617,3952398
NC,19910307,73.5343,77.3052,68.8205,69.7633,46883
NEP,19910307,2.9139,3.096,2.9139,3.0353,44193408
NKI,19910307,81.625,83.1296,81.625,81.625,13025
NMG,19910307,77.7348,79.9558,77.7348,77.7348,80322
NPK,19910307,61.75,67.75,61.75,67.75,135600
OCC,19910307,84,89,83,88,9100
OHTL,19910307,244,256,244,244,36550
PAF,19910307,16.3104,17.7691,14.8518,17.1061,2158289
PDI,19910307,92.576,97.6256,92.576,93.4176,495959
PG,19910307,4.3056,4.4562,4.3056,4.4562,499343
POLAR,19910307,10.3245,10.9417,10.3245,10.4367,1634240
POST,19910307,8.2019,8.2874,8.2019,8.2019,149818
PR,19910307,26.6304,26.6304,26.2933,26.6304,37080
PRANDA,19910307,38.4258,38.4258,36.3927,37.0026,142140
RCI,19910307,8.417,8.417,8.236,8.417,1885000
RCL,19910307,6.6719,6.6719,6.4545,6.5849,1182530
ROH,19910307,41,42,40,41.5,480800
S&J,19910307,59.1928,62.6747,59.1928,61.8042,16887
SCB,19910307,57.744,58.7339,57.744,57.744,341850
SCC,19910307,69.8,71,69.4,71,474000
SCCC,19910307,326.854,335.784,326.854,333.998,440236
SFP,19910307,153,155,153,155,6600
SHANG,19910307,41,43,41,41,444200
SINGER,19910307,11.0147,11.8382,11.0147,11.6324,3354342
SKR,19910307,17.689,18.0259,17.5205,18.0259,29084
SNP,19910307,20.1877,20.1877,20.1877,20.1877,4230
SPI,19910307,101.996,112.029,100.324,112.029,37318
SSC,19910307,16.2875,16.2875,16.2875,16.2875,97830
SSF,19910307,9.5835,9.9258,9.1728,9.1728,638388
SST,19910307,9.9027,10.6328,9.6289,10.0852,4315270
SUC,19910307,37.9077,38.5846,37.0051,37.4564,1393917
SUSCO,19910307,4.0675,4.2347,4.0675,4.1511,1115410
SVH,19910307,49.3252,49.3252,48.0099,48.9964,11553
SVI,19910307,2.2776,2.4214,2.2296,2.3735,1668440
TASCO,19910307,17.9084,19.6276,17.7651,19.6276,2602125
TC,19910307,67.934,69.1581,66.098,66.71,141743
TCAP,19910307,31.0014,31.7741,31.0014,31.5809,4545718
TCB,19910307,9.5099,9.6367,9.5099,9.5099,626140
TCMC,19910307,69.6012,72.7176,69.6012,69.6012,88561
TF,19910307,181.624,181.624,178.913,178.913,1770
TFI,19910307,1.5158,1.5933,1.3831,1.3941,33505838
TGCI,19910307,20.4,21.2,20.2,20.8,4250000
THL,19910307,3.5369,3.7231,3.5369,3.6765,4435041
TIC,19910307,60.4391,60.4391,60.4391,60.4391,4953
TIPCO,19910307,9.4327,9.7995,9.3803,9.5375,2265100
TISCO,19910307,52.2546,53.6621,51.5508,51.5508,501303
TMB,19910307,22.9299,23.2112,22.7892,22.7892,234571
TMD,19910307,36.8614,38.4564,36.8614,38.4564,175348
TNL,19910307,11.7,12.3,11.7,12.3,12000
TPC,19910307,14.0775,15.4442,13.9408,15.4442,1556981
TPCORP,19910307,6.8438,7.3928,6.4413,7.3196,1151701
TPIPL,19910307,83.6152,85.9379,83.6152,85.4733,171352
TPP,19910307,31.9809,32.501,31.9809,31.9809,51920
TR,19910307,22.6601,22.8867,22.6601,22.6601,33530
TSI,19910307,45.5219,50.0212,45.5219,50.0212,1143342
TSTE,19910307,9.7328,9.9455,9.5201,9.5201,627990
TTI,19910307,53,56,53,54,295900
TTL,19910307,75,79,75,79,78800
TTTM,19910307,133,146,131,143,163800
TVO,19910307,3.951,4.1391,3.8255,4.0764,2999350
TWP,19910307,114.329,117.365,114.329,115.341,77883
UMI,19910307,11.4951,12.1547,11.4951,12.1547,696216
UP,19910307,29.1574,31.3333,29.1574,30.0278,157978
UPF,19910307,41,41,40,41,84700
UT,19910307,35,37.25,35,35.5,776400
UV,19910307,2.1224,2.1224,2.1224,2.1224,77272
WACOAL,19910307,12.4968,12.6348,12.4968,12.6348,34761
WG,19910307,41.5,45,41.5,45,523700
YCI,19910307,91.433,93.9495,88.0777,88.0777,45181
TCAP-P,19910307,278,278,278,278,200
SET,19910307,804.42,819.45,804.42,817.23,66193128
BAY-F,19910307,55,55,55,55,150000
BBL-F,19910307,50,50.5,49,50.5,280000
BRC-F,19910307,650,650,650,650,5000
CPF-F,19910307,65,65,65,65,50000
ICC-F,19910307,700,700,700,700,15000
KBANK-F,19910307,38.2964,38.2964,38.2964,38.2964,49743
POST-F,19910307,23,23,23,23,50000
SCB-F,19910307,80.5,82,80.5,80.5,214000
SCC-F,19910307,83,84,83,83,322000
SPI-F,19910307,135,135,135,135,55000
APX,19910307,17.4242,17.7949,17.4242,17.4242,42078
BRC,19910307,56.6,58.2,56.6,57.6,96000
DTM,19910307,16.7478,16.7478,16.7478,16.7478,4353
ICBCT,19910307,168,172.8,166.8,166.8,614583
MGR,19910307,80.3187,84.2781,80.3187,82.0156,128618
PA,19910307,13.6731,14.5847,13.6731,14.2808,83921
PPC,19910307,113.167,117.069,113.167,117.069,27163
SCIB,19910307,23.2058,24.7193,22.1969,22.1969,2191239
SGF,19910307,6.4521,6.6842,6.3129,6.4986,2164551
SICCO,19910307,53.036,55.8559,53.036,55.8559,267383
TWFP,19910307,81.5,88,81.5,81.5,115500
UFM,19910307,52.9,53.7,52.3,53.1,163000
UST,19910307,24.9597,25.716,22.6906,23.6361,431014
