<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19960312,7.3727,7.3727,6.6355,6.6355,91879
ACC,19960312,13.6,13.7,13.5,13.7,45000
ADVANC,19960312,47.4,47.8,47,47.4,2683000
AJ,19960312,1.45,1.45,1.4,1.45,17000
AMARIN,19960312,2.35,2.35,2.35,2.35,4000
AP,19960312,4.3261,4.3512,4.0242,4.2506,45722
APURE,19960312,12.8889,13.5556,12.8889,13.5556,2362
ASIA,19960312,19.5,19.5,19.5,19.5,500
ASIAN,19960312,3.45,3.45,3.45,3.45,20000
ASIMAR,19960312,6.6173,6.6531,6.51,6.5815,100645
ASP,19960312,7.4,7.4,7.15,7.3,1338000
AYUD,19960312,165,166,165,166,7700
BANPU,19960312,201.97,203.28,200.65,203.28,64400
BAT-3K,19960312,71.5,72.5,71.5,72,5000
BAY,19960312,105.489,105.489,103.937,104.713,531037
BBL,19960312,226,228,222,226,991500
BCP,19960312,31.75,32,31,31.5,212800
BDMS,19960312,2.5947,2.5947,2.5757,2.5947,140206
BFIT,19960312,102,103,102,103,8000
BH,19960312,5.4279,5.4279,5.3826,5.3826,19344
BIGC,19960312,11.0922,11.0922,11.0922,11.0922,390762
BJC,19960312,7.05,7.05,6.95,7,47100
BKI,19960312,169.775,169.775,161.775,161.775,5625
BLAND,19960312,3.05,3.05,2.975,3,2252000
BTNC,19960312,30.5,33.75,30.5,33.75,1500
BTS,19960312,37.6725,37.6725,36.4953,36.7307,557117
BUI,19960312,29.0278,29.0278,29.0278,29.0278,654
CEN,19960312,4.875,4.875,4.75,4.75,71000
CFRESH,19960312,2.3335,2.3335,2.3335,2.3335,5999
CIMBT,19960312,41.078,41.9428,41.078,41.9428,8786
CK,19960312,19.7,20,19.5,19.7,404000
CNS,19960312,51.5,52,49.75,50,110400
CNT,19960312,24.5,24.5,24.25,24.25,82700
CPF,19960312,6.6079,6.6612,6.6079,6.6079,24395
CPH,19960312,105,106,104,105,35900
CPI,19960312,2.7701,2.7701,2.7507,2.7507,49041
CPL,19960312,13,14,13,14,8600
CPN,19960312,5.258,5.258,5.2303,5.258,272821
CTW,19960312,18.3798,18.6913,18.3798,18.5355,20544
CWT,19960312,14.5,14.625,13.375,14.625,116600
DCC,19960312,4.225,4.25,4,4,191000
DELTA,19960312,10.3,10.3,10.1,10.3,365000
DRACO,19960312,3.6,3.7,3.5,3.7,6700
DTC,19960312,38,38,38,38,2400
DTCI,19960312,14.75,15,14.75,15,7000
EGCO,19960312,78,79,73,75,742100
EPCO,19960312,10.125,10.125,9.5625,9.75,182800
ERW,19960312,4.2829,4.3327,4.0339,4.2829,193768
ESTAR,19960312,2.5,2.5,2.475,2.5,286400
EVER,19960312,19.858,20.4722,19.858,20.2675,20492
FE,19960312,141,142,140,140,5500
GFPT,19960312,0.6549,0.6549,0.6549,0.6549,613560
GLAND,19960312,176,176,172,175,77800
GOLD,19960312,22.5,22.5,22,22.25,19900
GRAMMY,19960312,26,26,25.6,26,487000
GYT,19960312,136,136,136,136,200
HANA,19960312,7.4349,7.4349,7.1655,7.1655,155913
ICC,19960312,220,220,208,208,200
IEC,19960312,0.955,0.965,0.93,0.94,13050000
IFEC,19960312,2.725,2.725,2.725,2.725,1000
INTUCH,19960312,35.4532,35.4532,34.5669,34.7885,1334038
IRC,19960312,7.1963,7.25,7.1963,7.25,1621840
IRPC,19960312,13.9194,13.9194,13.177,13.7338,4640570
ITD,19960312,24.6,24.8,24.2,24.4,710000
JAS,19960312,9.6,9.7,9.3,9.4,2343000
JUTHA,19960312,23,23,23,23,3500
KAMART,19960312,5.9306,6.0153,5.9306,6.0153,9442
KBANK,19960312,120.355,121.677,119.694,121.016,1524020
KC,19960312,62.3906,64.4531,61.875,64.4531,8339
KCE,19960312,9.9409,10.0871,9.8678,10.0871,1104046
KGI,19960312,38.6196,38.6196,37.3838,37.6927,823415
