<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19860728,8.3737,8.3737,8.3039,8.3039,548842
BBL,19860728,15.6378,15.8901,15.5538,15.6378,758600
BFIT,19860728,5.2613,5.3062,5.2613,5.3062,35578
KBANK,19860728,10.4291,10.6377,10.4291,10.4291,209015
NC,19860728,7.2712,7.2712,7.2712,7.2712,6184
SCB,19860728,19.5419,19.8314,19.5419,19.759,167837
SCC,19860728,5.79,5.87,5.79,5.81,4770000
SCCC,19860728,53.0468,53.5826,52.8682,53.2254,459104
SFP,19860728,28.9,29.3,28.9,28.9,154750
SPC,19860728,0.8375,0.8375,0.8375,0.8375,16460
SPI,19860728,7.1241,7.1241,7.1241,7.1241,1542
SSC,19860728,2.034,2.034,2.034,2.034,19560
TCAP,19860728,0.9577,0.9577,0.9577,0.9577,86975
TGCI,19860728,0.8928,0.8928,0.8928,0.8928,84220
TMB,19860728,9.9394,10.0383,9.9394,9.9394,112636
SET,19860728,142,142,142,142,510000
