<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20101115,5.29,5.29,5.23,5.25,43400
TDEX,20101115,7.09,7.13,7.03,7.12,2171900
2S,20101115,3.24,3.24,3.14,3.14,1200
A,20101115,3.64,3.7,3.64,3.7,64100
ACAP,20101115,12.5,12.5,11.2,12,359300
ACC,20101115,2.32,2.36,2.32,2.32,102100
ADAM,20101115,0.97,0.97,0.96,0.96,353500
ADVANC,20101115,96.75,97,96.5,96.75,11147100
AEC,20101115,2.54,2.56,2.54,2.56,5100
AEONTS,20101115,31,31.25,31,31,83800
AF,20101115,16.5,16.5,16.4,16.4,11800
AFC,20101115,6.5,6.5,6.2,6.2,34800
AGE,20101115,12.4,14.4,12.2,14.2,5993100
AH,20101115,16.3,16.5,16.1,16.4,615300
AI,20101115,4.16,4.16,4.08,4.08,1189000
AIT,20101115,42.5,43.75,42.5,43.75,372600
AJ,20101115,35,37.75,33.75,33.75,30434900
AKR,20101115,1.17,1.19,1.17,1.18,2093400
ALUCON,20101115,139.5,139.5,139.5,139.5,100
AMANAH,20101115,1,1.02,1,1.02,370600
AMARIN,20101115,12.3,12.3,12.3,12.3,55400
AMATA,20101115,14.9,15.5,14.7,15.4,10934800
AMC,20101115,2.08,2.14,1.99,2.02,892400
AOT,20101115,37.25,37.5,37,37,1557000
AP,20101115,6.1,6.3,6.1,6.3,56235800
APURE,20101115,0.86,0.86,0.84,0.84,3450900
AQ,20101115,0.51,0.52,0.51,0.51,125600
AQUA,20101115,0.5,0.51,0.5,0.51,166400
AS,20101115,10.2,10.6,10.2,10.5,542500
ASIA,20101115,32,32,32,32,300
ASIAN,20101115,3.8,3.84,3.8,3.82,496400
ASIMAR,20101115,0.77,0.77,0.74,0.75,957500
ASK,20101115,8.5,8.8,8.5,8.75,220100
ASP,20101115,2.76,2.8,2.66,2.78,18280100
AYUD,20101115,17.4,17.4,17,17.3,78600
BAFS,20101115,10.6,10.8,10.6,10.8,124100
BANPU,20101115,786,798,784,798,672200
BAT-3K,20101115,57.5,57.5,57.5,57.5,1200
BAY,20101115,23.2,23.4,22.6,23.3,16170800
BBL,20101115,147,153,146.5,153,4296400
BCH,20101115,6.4,6.45,6.3,6.45,1719700
BCP,20101115,15.9,15.9,15.6,15.8,2478400
BDMS,20101115,40.25,40.25,39.5,39.75,1397200
BEC,20101115,34.25,34.75,34,34.75,1694600
BFIT,20101115,4.52,4.58,4.52,4.58,71300
BGT,20101115,1.76,1.8,1.74,1.76,176500
BH,20101115,32.25,32.5,32.25,32.25,139100
BJC,20101115,17.7,18.3,17.3,18.1,30835800
BKI,20101115,256,256,254,255,40800
BKKCP,20101115,9.6,9.65,9.6,9.65,17400
BLA,20101115,28.25,28.75,28.25,28.5,714400
BLAND,20101115,0.71,0.75,0.71,0.73,72289200
BLISS,20101115,0.05,0.07,0.05,0.06,40357700
BOL,20101115,1.38,1.4,1.38,1.4,200100
BROCK,20101115,0.71,0.74,0.71,0.73,217100
BROOK,20101115,0.86,0.87,0.84,0.84,665100
BSBM,20101115,1.5,1.5,1.47,1.47,1309400
BSM,20101115,0.83,0.84,0.8,0.82,18300
BTC,20101115,0.43,0.44,0.43,0.43,3418100
BTS,20101115,0.82,0.83,0.81,0.82,385394900
BWG,20101115,1.82,1.82,1.73,1.73,7308300
CCET,20101115,3.58,3.72,3.58,3.68,3633000
CCP,20101115,3.56,3.66,3.46,3.56,1408100
CEN,20101115,5.8,5.95,5.75,5.85,5947900
CENTEL,20101115,4.5,4.7,4.5,4.7,984400
CFRESH,20101115,4.76,4.78,4.74,4.74,585500
CGD,20101115,0.62,0.64,0.62,0.62,10060700
CHARAN,20101115,57.5,60.5,57.5,60.5,500
CHOTI,20101115,170,170,168,168,3800
CHUO,20101115,7.75,7.8,7.75,7.75,9600
CI,20101115,4.14,4.14,4.08,4.12,289100
CIG,20101115,1.12,1.12,1.09,1.11,2326500
CIMBT,20101115,3.2,3.22,3.14,3.2,754300
CITY,20101115,2,2.02,2,2.02,206900
