<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19990826,12.8,13.1,12.3,12.3,614000
ADVANC,19990826,37.4,38.2,37.4,38.2,197000
AHC,19990826,7.2,7.2,7.2,7.2,1000
AJ,19990826,0.41,0.41,0.39,0.39,556000
APURE,19990826,4.9778,4.9778,4.8889,4.9778,19237
ASIA,19990826,10.5,11,10.25,11,3900
ASIAN,19990826,0.6625,0.7,0.6625,0.7,52000
ASIMAR,19990826,1.4308,1.4308,1.3735,1.4308,29354
ASP,19990826,9.4,9.7,9.35,9.55,2628000
BANPU,19990826,27.78,28.92,27.49,28.21,1483400
BAT-3K,19990826,28.5,28.75,27.25,27.75,102100
BAY,19990826,16.5,16.75,15.5,16,24643500
BBL,19990826,66,66,64.5,65.5,1674320
BCP,19990826,12.25,12.5,11.75,12,825300
BEC,19990826,24,24.6,24,24.4,1387000
BFIT,19990826,19,19,18,18,17000
BH,19990826,1.46,1.46,1.46,1.46,20500
BIG,19990826,14.25,14.25,14.25,14.25,3000
BIGC,19990826,23,24,22.5,23,2231300
BJC,19990826,5,5,5,5,400
BKI,19990826,58.6656,58.6656,57.7767,57.7767,9675
BLAND,19990826,0.85,0.88,0.82,0.83,53999000
BTS,19990826,11.3018,11.7727,10.5954,10.8309,6240090
BUI,19990826,13.3681,13.3681,12.9861,12.9861,4450
CENTEL,19990826,1.1135,1.1135,1.1135,1.1135,9600
CHOTI,19990826,108,108,108,108,9000
CK,19990826,3.8,4.125,3.8,4.125,5358500
CM,19990826,2.544,2.544,2.544,2.544,22012
CNS,19990826,88.5,88.5,85,86.5,150400
CPF,19990826,5.3023,5.7553,5.3023,5.7553,64067436
CPH,19990826,7.3,7.3,6.9,7,39000
CPI,19990826,1.879,1.879,1.879,1.879,5162
CPL,19990826,14.25,16,14.25,16,2900
CPN,19990826,2.2693,2.2693,2.2693,2.2693,9033
CSC,19990826,16.25,16.25,15.5,15.5,6500
CSR,19990826,14,14,14,14,1800
CTW,19990826,6.875,6.875,6.625,6.625,42000
CWT,19990826,3.5,3.5,3.5,3.5,6400
DELTA,19990826,30,30.4,30,30.4,87000
DRACO,19990826,1.825,1.825,1.825,1.825,8000
EASTW,19990826,3.8,3.825,3.725,3.725,470000
EGCO,19990826,44.5,44.75,44,44.75,364391
ERW,19990826,2.5,2.5833,2.375,2.4583,1593000
ESTAR,19990826,1.5,1.6,1.425,1.45,22506004
FANCY,19990826,1.6999,1.7333,1.6999,1.7333,12000
GEL,19990826,0.7812,0.8961,0.7582,0.8961,12621
GFPT,19990826,1.0063,1.0063,0.9424,0.9583,3781560
GJS,19990826,3.7,3.8,3.6,3.6,1742500
GOLD,19990826,16,16.75,15.5,15.75,2235300
GRAMMY,19990826,9.5,9.5,9.4,9.5,46000
HANA,19990826,11.6,11.8,11.5,11.7,340000
ICC,19990826,70,72,68,72,2900
INTUCH,19990826,17.2,17.4,17.1,17.4,510800
IRC,19990826,2.55,2.6,2.475,2.475,1213000
IRPC,19990826,9.9436,9.9436,9.5798,9.7011,4266436
ITD,19990826,5.8,6.2,5.75,6.1,7569000
JAS,19990826,2.075,2.15,2.05,2.075,5348000
JCT,19990826,8.9,8.9,8.9,8.9,1000
JUTHA,19990826,4.6,4.6,4.6,4.6,1900
KAMART,19990826,0.4914,0.4914,0.4914,0.4914,21245
KBANK,19990826,47,47.25,45,45.25,4114310
KCE,19990826,5.1897,5.1897,5.1532,5.1532,116286
KGI,19990826,3.0789,3.1474,3.0447,3.0789,87744136
KKP,19990826,53.5,55,52,53,5376700
KTB,19990826,16.25,16.5,14.75,15.25,30299664
KWG,19990826,4.7,4.9,4.7,4.8,36300
KYE,19990826,45,46,45,46,2000
LANNA,19990826,4,4.125,3.9,3.9,973000
LEE,19990826,0.8917,0.925,0.8917,0.925,501000
LH,19990826,3.675,3.825,3.6,3.625,11727220
LOXLEY,19990826,3.925,4.125,3.875,3.875,1677000
LPN,19990826,0.5238,0.5432,0.4979,0.5109,2319624
