<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19980218,4.2,4.4,4,4.1,106600
ACC,19980218,26.4,27,24.8,26,423000
ADVANC,19980218,30.8,31.6,30.6,31,3042000
AFC,19980218,5.8,5.8,5.8,5.8,2300
AJ,19980218,0.44,0.44,0.44,0.44,105000
ALUCON,19980218,69.5,106,69.5,106,33600
AMARIN,19980218,1.6,1.65,1.6,1.625,281000
APURE,19980218,3.5556,3.7333,3.4667,3.4667,293625
ASP,19980218,3,3.5,2.95,3.2,3964000
AYUD,19980218,160,160,160,160,100
BANPU,19980218,89.84,89.84,85.9,85.9,40300
BAT-3K,19980218,33,37,33,34.75,31700
BAY,19980218,25.272,26.352,23.976,25.272,1747500
BBL,19980218,92.5,97,89,95.5,3175749
BCP,19980218,9.6,10.5,9.3,10.25,2608800
BDMS,19980218,1.3928,1.3928,1.3928,1.3928,7862
BEC,19980218,26,27,26,27,898000
BFIT,19980218,13,14,13,13.5,22200
BH,19980218,2,2,2,2,7500
BIG,19980218,37,38,35.5,37.5,3300
BIGC,19980218,8.7,9.4,8.7,8.8,405200
BJC,19980218,5.2,5.25,5.1,5.1,7245
BKI,19980218,119.998,133.331,119.998,132.442,18225
BLAND,19980218,0.33,0.34,0.32,0.33,2079000
BTNC,19980218,5,5.4,4.8,5.4,13100
BTS,19980218,3.2022,3.5789,3.2022,3.4847,575061
CEN,19980218,0.35,0.44,0.35,0.44,41000
CENTEL,19980218,0.5841,0.5841,0.5841,0.5841,20500
CHARAN,19980218,42.25,52.5,42.25,52.5,400
CHOTI,19980218,162,174,160,165,73200
CIMBT,19980218,3.1565,3.8916,3.1133,3.8916,90193
CK,19980218,4.95,5.2,4.925,5.1,1935000
CNS,19980218,20.25,26,19.75,25.75,8192889
CNT,19980218,2.4,3.1,2.4,3.1,66500
CPF,19980218,3.4372,3.6237,3.4372,3.6237,272098
CPH,19980218,7.2,7.8,7.1,7.2,357600
CPN,19980218,0.9409,1.0239,0.9409,0.9963,6260435
CSC,19980218,3.6,6.5,3.6,6.5,5000
CWT,19980218,4.45,4.45,3.6,3.6,7000
DELTA,19980218,70.4,71.2,70,70.8,112000
DRACO,19980218,2.55,2.75,2.475,2.6,257500
EASTW,19980218,6.05,6.05,6.05,6.05,164000
EGCO,19980218,80,85.5,79,84,606612
EPCO,19980218,1.65,1.875,1.65,1.875,423200
ERW,19980218,0.8167,0.8167,0.8167,0.8167,600
ESTAR,19980218,0.25,0.275,0.25,0.275,448800
FANCY,19980218,1.4999,1.4999,1.4999,1.4999,6000
GFPT,19980218,0.575,0.6006,0.5622,0.575,13456170
GJS,19980218,3.7,4.5,3.6,4.3,1115600
GLAND,19980218,11.5,13.75,11.5,13.75,1439900
