<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20181213,11.59,11.7,11.21,11.22,286500
BMSCG,20181213,8.2,8.2,8.08,8.09,25500
BMSCITH,20181213,12.37,12.37,12.14,12.15,565800
BSET100,20181213,10.47,10.47,10.28,10.29,134200
CHINA,20181213,4.93,4.93,4.92,4.92,900
EFOOD,20181213,5.42,5.42,5.42,5.42,800
EICT,20181213,4.39,4.39,4.32,4.32,200
ENGY,20181213,6.02,6.02,6.02,6.02,200
ENY,20181213,7.34,7.34,7.34,7.34,800
GLD,20181213,1.72,1.72,1.71,1.72,2149800
TDEX,20181213,10.86,10.86,10.68,10.68,465500
TGOLDETF,20181213,3.79,3.79,3.79,3.79,11000
2S,20181213,2.62,2.62,2.54,2.56,233500
7UP,20181213,0.5,0.51,0.5,0.5,4703200
A,20181213,6.65,6.65,6.65,6.65,20000
AAV,20181213,4.36,4.42,4.32,4.32,15202700
ABICO,20181213,4.6,4.6,4.52,4.52,30300
ABM,20181213,0.98,0.98,0.95,0.97,196200
ABPIF,20181213,6.7,6.7,5.95,6.25,2079400
ACAP,20181213,3.9,3.9,3.82,3.82,312500
ACC,20181213,0.5,0.51,0.5,0.5,711000
ADB,20181213,0.95,0.96,0.93,0.93,199800
ADVANC,20181213,172.5,172.5,166.5,166.5,11533200
AEC,20181213,0.49,0.5,0.49,0.5,14000
AEONTS,20181213,186,186.5,182.5,183,426500
AF,20181213,0.7,0.74,0.7,0.73,17900
AGE,20181213,1,1,0.99,0.99,487200
AH,20181213,20.6,20.8,20.2,20.2,962500
AHC,20181213,19.1,19.1,18.6,18.6,18100
AIMIRT,20181213,10.2,10.3,10.2,10.3,63500
AIRA,20181213,1.91,1.91,1.68,1.68,1600
AIT,20181213,20,20.1,19.8,20,152800
AJ,20181213,8.3,8.35,8.3,8.3,22000
AJA,20181213,0.42,0.43,0.41,0.41,23939800
AKP,20181213,1.86,1.86,1.85,1.85,21300
AKR,20181213,0.87,0.87,0.85,0.85,973200
ALLA,20181213,1.5,1.5,1.47,1.47,1118000
ALT,20181213,3.28,3.28,3.22,3.24,45600
ALUCON,20181213,176.5,177,176.5,177,300
AMA,20181213,5.05,5.05,4.98,5,121200
AMANAH,20181213,1.54,1.56,1.52,1.52,451200
AMARIN,20181213,5,5,5,5,82600
AMATA,20181213,23,23.2,22.3,22.5,16521700
AMATAR,20181213,10.9,10.9,10.8,10.8,1400
AMATAV,20181213,5.45,5.5,5.35,5.35,65400
AMC,20181213,1.94,1.94,1.91,1.91,34400
ANAN,20181213,3.9,3.94,3.84,3.86,5596400
AOT,20181213,64.25,64.5,63.25,63.25,12932400
AP,20181213,6.5,6.55,6.2,6.2,14521300
APCO,20181213,4.24,4.28,4.2,4.24,40100
APCS,20181213,4.94,4.94,4.9,4.9,26500
APEX,20181213,0.2,0.2,0.19,0.2,938800
APURE,20181213,1.32,1.34,1.29,1.29,526500
AQ,20181213,0.03,0.03,0.02,0.03,2310900
AQUA,20181213,0.45,0.46,0.44,0.45,6313900
ARIP,20181213,0.43,0.43,0.42,0.43,106200
ARROW,20181213,7.9,8,7.85,7.85,55300
AS,20181213,0.86,0.88,0.8,0.83,32400
ASAP,20181213,3.44,3.46,3.2,3.36,3157600
ASEFA,20181213,4.8,4.86,4.78,4.84,69100
ASIA,20181213,6.65,6.75,6.65,6.75,7000
ASIAN,20181213,8.15,8.2,7.9,7.9,5987500
