<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20060206,3.92,3.96,3.92,3.94,35600
ACAP,20060206,6.8,6.85,6.75,6.8,6500
ACC,20060206,2.72,2.84,2.72,2.82,12322600
ADAM,20060206,0.9136,0.9136,0.9136,0.9136,2246
ADVANC,20060206,102,102,97,100,3933886
AEC,20060206,7.85,7.85,7.8,7.85,2095500
AEONTS,20060206,35.25,35.25,35.25,35.25,3100
AH,20060206,25.25,25.5,25,25.5,206600
AHC,20060206,74,74,74,74,500
AI,20060206,10.5,10.5,10.4,10.4,234300
AIT,20060206,8.6667,8.6667,8.5333,8.6,82050
AJ,20060206,3.1,3.1,3.04,3.06,131700
ALUCON,20060206,88,88,88,88,1200
AMANAH,20060206,0.83,0.84,0.82,0.83,1581200
AMARIN,20060206,11,11,10.8,10.8,38200
AMATA,20060206,16.6,16.6,16.5,16.5,1057900
AMC,20060206,4.9259,4.9259,4.9259,4.9259,22747
AOT,20060206,51.5,51.5,50.5,51.5,1972647
AP,20060206,4.02,4.06,4,4.06,1308300
APURE,20060206,5.7333,5.7778,5.6,5.6,2390625
AQ,20060206,3.2013,3.2762,3.1638,3.22,2046345
ASIAN,20060206,4.9,4.9,4.84,4.9,10400
ASIMAR,20060206,1.4,1.41,1.38,1.38,160800
ASK,20060206,7.0058,7.1044,7.0058,7.1044,10235
ASP,20060206,4.92,4.92,4.62,4.68,67383832
BAFS,20060206,7.4141,7.4557,7.4141,7.4557,50177
BANPU,20060206,137,137,134,137,916300
BAT-3K,20060206,60,60,59.5,60,21000
BAY,20060206,17,17.3,16.8,17.3,10904012
BBL,20060206,112,113,109,110,4532704
BCH,20060206,1.8057,1.8857,1.7943,1.8629,19842500
BCP,20060206,13.5,13.5,13.2,13.3,91900
BDMS,20060206,24.4,24.5,24.1,24.4,891375
BEC,20060206,13.1,13.5,13,13.5,2819400
BFIT,20060206,11.9,11.9,11.3,11.4,796100
BH,20060206,32.5,35,32.25,34.25,2568000
BIG,20060206,8.8,8.8,8.8,8.8,300
BIGC,20060206,33,33,32.75,32.75,2400
BJC,20060206,4.95,4.95,4.9,4.9,33400
BKI,20060206,188,188,188,188,300
BKKCP,20060206,8.75,8.75,8.75,8.75,5000
BLAND,20060206,0.67,0.69,0.65,0.68,61806756
BLISS,20060206,2.4673,2.4673,2.4245,2.4245,20049
BOL,20060206,0.195,0.195,0.181,0.181,8600
BROOK,20060206,0.67,0.67,0.62,0.63,958900
BSBM,20060206,1.15,1.18,1.15,1.18,768700
BTC,20060206,1.75,1.75,1.71,1.71,1318200
CCET,20060206,3.8,3.84,3.78,3.78,811800
CCP,20060206,2.14,2.14,2.14,2.14,142000
CEN,20060206,3.38,3.4,3.3,3.36,19490000
CENTEL,20060206,5.0381,5.0381,4.9651,5.0016,91100
CFRESH,20060206,2.6,2.6,2.6,2.6,2000
CHOTI,20060206,91,91,91,91,500
CHUO,20060206,11.5,12,11.5,12,24000
CI,20060206,4.42,4.9,4.42,4.72,9256400
CIG,20060206,1.79,1.79,1.75,1.76,33000
CIMBT,20060206,3.1565,3.1565,3.1133,3.1565,1007400
CK,20060206,12.4,12.4,12,12,9149900
CM,20060206,2.2533,2.2533,2.2533,2.2533,22012
CMO,20060206,1.9,1.91,1.9,1.91,30000
CNS,20060206,45,45,43.75,44,68600
CNT,20060206,3.06,3.06,3,3.04,312300
CPALL,20060206,6.75,6.8,6.7,6.8,3535900
CPF,20060206,5.7,5.75,5.65,5.75,24997200
CPH,20060206,10.4,10.4,10.4,10.4,7000
CPI,20060206,3.6806,3.6999,3.6806,3.6999,15486
CPN,20060206,16.1,16.8,16,16.4,1695100
CPNRF,20060206,10.8,10.9,10.8,10.8,2510250
CPR,20060206,2.32,2.34,2.24,2.24,2667200
CSC,20060206,11,11,11,11,100
CSL,20060206,3.36,3.4,3.32,3.34,1350000
CSP,20060206,2.44,2.48,2.42,2.46,439200
CTW,20060206,6.85,6.85,6.75,6.8,94500
CWT,20060206,4.94,5,4.88,4.98,47900
DCC,20060206,18.3,18.3,18,18.1,190200
DCON,20060206,3.74,3.74,3.72,3.72,39900
DELTA,20060206,18,18.1,17.7,18.1,883700
DRT,20060206,1.22,1.22,1.2,1.21,516500
DTCI,20060206,10.1,10.1,9.85,9.85,1100
EASON,20060206,2.7,2.72,2.66,2.7,252300
EASTW,20060206,4.12,4.12,4.1,4.1,793000
ECL,20060206,0.61,0.61,0.59,0.59,660200
EGCO,20060206,82.5,83,82,83,270740
EMC,20060206,2.1,2.1,2.04,2.04,186120
ERW,20060206,2.256,2.304,2.256,2.304,4457496
ESTAR,20060206,0.47,0.47,0.46,0.47,3461300
