<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHINA,20110721,7.06,7.08,7.03,7.06,34400
ENGY,20110721,5.6,5.62,5.6,5.62,20000
TDEX,20110721,7.78,7.79,7.75,7.76,233600
2S,20110721,2.78,2.78,2.7,2.7,1700
A,20110721,3.62,3.66,3.58,3.58,155000
ACAP,20110721,8.4,8.4,8.35,8.4,35500
ACC,20110721,4.36,4.4,4.28,4.28,4301300
ADAM,20110721,1.06,1.07,1.04,1.04,93000
ADVANC,20110721,116.5,116.5,114,116,10614800
AEC,20110721,5.5,5.5,5.45,5.5,59000
AEONTS,20110721,35.75,36.25,35.75,36,31200
AFC,20110721,8.8,8.9,8.7,8.9,11800
AGE,20110721,26.5,26.5,26,26,2430800
AH,20110721,14.5,15,14.5,14.9,7070900
AI,20110721,3.92,4,3.92,3.92,532700
AIT,20110721,50.25,50.25,50,50,88200
AJ,20110721,27,27.25,26.75,26.75,3032800
AKR,20110721,0.99,1.01,0.98,0.98,12205300
ALUCON,20110721,117,117,117,117,1300
AMANAH,20110721,1.07,1.08,1.05,1.05,2180000
AMARIN,20110721,12.3,12.3,12.2,12.3,24800
AMATA,20110721,14.7,15,14.7,14.7,6844600
AMC,20110721,2.38,2.38,2.36,2.38,1319200
AOT,20110721,47.5,48.25,47.25,47.5,5622000
AP,20110721,5.85,5.95,5.8,5.8,40043200
APURE,20110721,0.79,0.79,0.77,0.78,878200
AQ,20110721,0.59,0.6,0.58,0.59,4021300
AQUA,20110721,0.57,0.57,0.55,0.55,121900
ARIP,20110721,1.5,1.5,1.43,1.44,8702700
AS,20110721,11,11.1,10.9,11.1,149400
ASIA,20110721,37.75,39,37.75,37.75,1600
ASIAN,20110721,3.88,3.88,3.86,3.86,26800
ASIMAR,20110721,1.22,1.23,1.21,1.21,1597600
ASK,20110721,9.3,9.3,9.25,9.3,128700
ASP,20110721,2.9,2.98,2.9,2.94,13825000
AYUD,20110721,19.8,19.8,19.6,19.6,8200
BAFS,20110721,11.9,12,11.9,11.9,103300
BANPU,20110721,740,744,730,730,757000
BAT-3K,20110721,84.5,86,84.5,86,26700
BAY,20110721,28,28,27.25,27.5,28680700
BBL,20110721,170,170,168,169.5,14024200
BCH,20110721,5.95,6.1,5.95,6.05,2977800
BCP,20110721,21.2,21.3,21.1,21.1,3394400
BDMS,20110721,54.25,56.5,54.25,56.25,5387200
BEC,20110721,38,38.25,38,38,1151900
BFIT,20110721,7.8,8.35,7.6,8.35,6182300
BGT,20110721,1.77,1.81,1.77,1.78,327800
BH,20110721,36.25,36.75,36,36.5,842800
BIGC,20110721,109,116.5,108,113.5,797600
BJC,20110721,21.1,21.6,21.1,21.2,9695500
BKI,20110721,255,255,254,254,4300
BKKCP,20110721,9.15,9.15,9.15,9.15,76200
BLA,20110721,47.25,47.5,47,47,647200
BLAND,20110721,0.73,0.73,0.72,0.72,30275600
BOL,20110721,1.39,1.39,1.38,1.38,75000
BROCK,20110721,0.86,0.87,0.84,0.84,3739700
BROOK,20110721,1.13,1.14,1.12,1.13,1057400
BSBM,20110721,1.5,1.51,1.5,1.5,561200
BSM,20110721,0.75,0.75,0.75,0.75,106000
BTC,20110721,0.4,0.41,0.39,0.4,2216300
BTNC,20110721,15,15.1,15,15.1,300
BTS,20110721,0.71,0.72,0.7,0.71,109814600
BWG,20110721,1.66,1.67,1.62,1.63,70621100
CCET,20110721,3.36,3.38,3.36,3.36,859000
CCP,20110721,2.9,2.94,2.9,2.92,986900
CEN,20110721,2.98,3,2.94,2.98,1077100
CENTEL,20110721,9.9,9.95,9.8,9.85,1820400
CFRESH,20110721,4.44,4.44,4.4,4.4,128300
CGD,20110721,0.5,0.52,0.5,0.5,10172000
CHOTI,20110721,220,220,218,219,700
CHUO,20110721,9.6,9.6,9.6,9.6,9500
CI,20110721,3.96,3.98,3.94,3.94,217500
CIG,20110721,1.15,1.17,1.14,1.16,3237800
CIMBT,20110721,3.04,3.06,3.02,3.02,422400
CITY,20110721,1.96,2.12,1.95,2.06,11695300
CK,20110721,7.9,8,7.85,7.85,2059200
CM,20110721,3.7,3.72,3.68,3.7,242700
CMO,20110721,1.87,1.87,1.85,1.86,428700
CNS,20110721,30.5,31.25,30.5,31,48100
CNT,20110721,4.16,4.2,4.14,4.16,1627900
COL,20110721,10.6,10.6,10.5,10.5,11600
COLOR,20110721,4.8,4.86,4.74,4.76,3493500
CPALL,20110721,47.25,48,47.25,47.25,6840500
CPF,20110721,29.25,29.75,28.75,29,49946500
CPI,20110721,4.16,4.16,4.14,4.14,48200
CPL,20110721,24.5,24.6,24.5,24.6,8200
CPN,20110721,35,35,33.5,33.75,3674100
CPNRF,20110721,13.2,13.3,13.2,13.2,1232600
CPR,20110721,2.34,2.34,2.3,2.3,62200
CRANE,20110721,3.1,3.14,3.08,3.08,770100
CSC,20110721,32.5,34,32.5,33,206400
CSL,20110721,6.2,6.25,6.2,6.2,1075400
CSP,20110721,2.22,2.28,2.22,2.22,347600
CSR,20110721,46,47,44.75,45.5,1400
CTARAF,20110721,8.6,8.6,8.6,8.6,24900
CTW,20110721,9.1,9.65,9.1,9.45,2875700
