<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19851227,8.2342,8.3039,8.2342,8.3039,11435
BBL,19851227,17.1512,17.3193,16.983,17.3193,181410
BJC,19851227,1.4867,1.4867,1.4867,1.4867,155250
CTW,19851227,1.9983,1.9983,1.9983,1.9983,24027
KBANK,19851227,10.3248,10.377,10.3248,10.377,219570
SCB,19851227,16.4297,16.4297,16.4297,16.4297,1350
SCC,19851227,4.63,4.71,4.63,4.67,610000
SCCC,19851227,38.2223,39.2939,38.2223,38.7581,53927
SFP,19851227,18.1,18.3,18,18,53000
SINGER,19851227,2.9081,3.1912,2.8566,3.1912,17485
SSC,19851227,1.8296,1.8296,1.8296,1.8296,68480
TCAP,19851227,0.9336,0.9336,0.9336,0.9336,31059
TMB,19851227,10.0878,10.1866,10.0878,10.1866,15641
SET,19851227,135.79,135.79,135.79,135.79,1895960
ICBCT,19851227,13.8596,13.8596,13.8596,13.8596,10600
UFM,19851227,10.6,10.6,10.6,10.6,5000
