<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19840209,10.6067,10.6067,10.6067,10.6067,4280
BBL,19840209,20.1778,20.1778,20.0097,20.1778,73710
BJC,19840209,1.0067,1.0067,1.0067,1.0067,4500
ICC,19840209,31.7354,31.7354,31.7354,31.7354,1793
KBANK,19840209,12.9321,12.9321,12.8278,12.9321,54635
SCB,19840209,17.0449,17.0449,16.9725,17.0449,37275
SCC,19840209,3.57,3.57,3.57,3.57,290000
SCCC,19840209,23.1336,23.1336,22.9983,22.9983,205492
SPI,19840209,9.4579,9.4579,9.4579,9.4579,4808
SSC,19840209,1.8296,1.8296,1.8194,1.8296,68480
TGCI,19840209,1.1054,1.1054,1.1054,1.1054,27650
SET,19840209,133.95,133.95,133.95,133.95,691610
