<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030204,25.75,25.75,25.75,25.75,33300
ADVANC,20030204,34.75,35,34.75,35,159400
AEC,20030204,12.1,12.3,12,12.3,1692164
AEONTS,20030204,21.2,21.4,21.2,21.4,305000
AH,20030204,6.755,6.8033,6.755,6.755,207253
AJ,20030204,5.55,5.65,5.5,5.55,343901
AMANAH,20030204,0.9691,0.9874,0.9691,0.9874,709296
AMARIN,20030204,8.8,8.8,8.8,8.8,150000
AMATA,20030204,3.86,3.92,3.84,3.86,5233005
AP,20030204,4.35,4.45,4.35,4.45,4500010
AQ,20030204,6.4061,6.4499,6.1867,6.1867,7065518
ASIAN,20030204,3.125,3.125,3.1,3.1,55000
ASIMAR,20030204,1.42,1.42,1.42,1.42,3000
ASP,20030204,3.2,3.225,3.175,3.225,170000
AYUD,20030204,138,138,138,138,21200
BAFS,20030204,6.581,6.6643,6.581,6.581,248846
BANPU,20030204,34.5,34.75,34.25,34.25,1140300
BAT-3K,20030204,38.75,39,38,38,62300
BAY,20030204,7.45,7.45,7.35,7.4,3056001
BBL,20030204,56.5,57.5,56,57.5,3791030
BCP,20030204,4.1,4.1,4.02,4.02,188100
BEC,20030204,21.6,22,21.6,21.8,2401200
BFIT,20030204,6.55,6.55,6.55,6.55,600
BIG,20030204,18.4,18.4,18.2,18.2,2500
BIGC,20030204,16.8,16.8,16.8,16.8,43200
BJC,20030204,4.1,4.1,4.1,4.1,4500
BKI,20030204,137.333,137.333,137.333,137.333,15301
BLAND,20030204,0.308,0.31,0.304,0.306,6989010
BROOK,20030204,0.4,0.41,0.39,0.39,1105700
CCET,20030204,3.25,3.275,3.25,3.25,152000
CENTEL,20030204,1.8802,1.8802,1.7524,1.7524,27400
CFRESH,20030204,6.15,6.25,6.15,6.2,262300
CHOTI,20030204,100,104,100,100,1000
CI,20030204,5.1,5.15,5.05,5.05,259300
CIMBT,20030204,3.9781,3.9781,3.9349,3.9565,872110
CK,20030204,1.28,1.28,1.27,1.28,380000
CM,20030204,3.7251,3.7251,3.7024,3.7251,28616
CNS,20030204,31.75,32.25,31.5,32,45800
CPF,20030204,4.3,4.3,4.28,4.3,1238700
CPI,20030204,4.5135,4.5717,4.5135,4.5329,131637
CPL,20030204,36.5,37.5,36.25,37.5,16700
CPN,20030204,5.3,5.3,5.25,5.25,10000
CSC,20030204,10.7,10.8,10.7,10.8,24900
CTW,20030204,7.4,7.5,7.4,7.5,10800
DCC,20030204,10.8,11.1,10.7,10.8,7419200
DELTA,20030204,29.25,29.5,29,29.5,349200
EARTH,20030204,3.98,4.04,3.66,3.86,16906700
EASTW,20030204,3.3,3.3,3.225,3.225,671500
EGCO,20030204,37.25,37.5,37.25,37.25,119980
ERW,20030204,1.7833,1.8167,1.7833,1.8167,666606
ESTAR,20030204,0.54,0.56,0.53,0.56,32540400
F&D,20030204,29,29,29,29,3000
FANCY,20030204,10.6,10.6,10,10,83100
FE,20030204,194,194,192,192,1600
FER,20030204,7.4,7.55,7.35,7.5,5613000
FNS,20030204,20,21.2,20,21.2,729500
GENCO,20030204,0.77,0.77,0.77,0.77,76100
GFPT,20030204,3.0028,3.0187,2.9868,2.9868,1438450
GOLD,20030204,8.75,9,8.65,8.95,3781200
GRAMMY,20030204,18,18.1,18,18.1,361500
HANA,20030204,13.1,13.4,13.1,13.4,277005
HMPRO,20030204,0.6355,0.6471,0.6296,0.6471,6175980
HTC,20030204,4.46,4.48,4.44,4.48,27700
IEC,20030204,0.0585,0.06,0.0585,0.06,5910000
INET,20030204,4.2,4.24,4.2,4.24,136500
INTUCH,20030204,11.1,11.3,11.1,11.3,563700
IRC,20030204,5.75,5.8,5.75,5.8,178000
IRPC,20030204,1.688,1.688,1.6104,1.6201,24892632
ITD,20030204,2.22,2.23,2.21,2.22,2225010
JAS,20030204,0.318,0.332,0.316,0.324,23461000
KBANK,20030204,30.5,31,30.25,31,4151600
KCE,20030204,3.7263,3.7457,3.7263,3.7263,2256813
KGI,20030204,1.3479,1.3479,1.3342,1.3342,4735677
KKP,20030204,31,31,30.25,30.75,1412800
KTB,20030204,8,8,7.8,7.95,12651247
KTC,20030204,10.0571,10.3086,9.9943,10.3086,572568
KWG,20030204,5.85,5.85,5.85,5.85,400
KYE,20030204,49,49,49,49,1000
LALIN,20030204,6.8,6.8,6.55,6.55,5385500
LANNA,20030204,3.625,3.625,3.6,3.6,117000
LEE,20030204,2.3467,2.3467,2.3333,2.3333,41250
LH,20030204,8.65,8.7,8.6,8.7,4433300
LOXLEY,20030204,0.79,0.795,0.78,0.78,2334010
LPN,20030204,2.19,2.2306,2.1697,2.19,4266986
LRH,20030204,20.4852,20.9508,20.0197,20.9508,9665
LTX,20030204,37.25,37.25,36.5,37,6700
MAJOR,20030204,14.9,14.9,14.8,14.9,147500
MAKRO,20030204,34.25,34.75,34.25,34.75,1600
MALEE,20030204,3.4,3.4,3.32,3.32,39000
MBK,20030204,34.75,36,34.5,36,62800
METCO,20030204,141,143,141,141,22201
MINT,20030204,1.9893,1.9893,1.9712,1.9893,239300
MK,20030204,1.4,1.44,1.39,1.43,28106010
MODERN,20030204,22.8,23.2,22.8,23.1,108300
MPIC,20030204,2.1839,2.244,2.1638,2.2239,12755400
MSC,20030204,1.88,1.89,1.85,1.85,267000
NC,20030204,7.0579,7.0579,7.0579,7.0579,306
NMG,20030204,12.5,12.7,12.5,12.6,463100
NOBLE,20030204,9.15,9.25,9.1,9.25,690400
NPK,20030204,6,6,6,6,800
NPP,20030204,20.9,21.1,20.9,20.9,3300
NTV,20030204,30,30,30,30,300
NWR,20030204,2.2316,2.2509,2.2124,2.222,2117465
OCC,20030204,72,72,72,72,2000
OGC,20030204,59,59,57,58,30000
PAF,20030204,4.7154,4.7154,4.6777,4.6777,109535
PB,20030204,22.369,22.9736,22.1675,22.5705,745077
PDI,20030204,10.7,10.7,10.6,10.6,81000
PF,20030204,8.6,8.6,8.4,8.45,187400
PK,20030204,3.725,3.85,3.725,3.85,6000
PL,20030204,2.525,2.525,2.5,2.5,231000
PLE,20030204,6.368,6.5461,6.2344,6.4125,10646456
PR,20030204,82,82,82,82,1100
PRANDA,20030204,5.25,5.25,5.2,5.25,98000
PRG,20030204,23.3,23.3,23.3,23.3,1600
PSL,20030204,1.125,1.13,1.125,1.13,438000
PTT,20030204,42.75,42.75,42.25,42.5,2488200
PTTEP,20030204,25.4,25.4,24.6,24.8,6992500
QH,20030204,1.45,1.46,1.44,1.44,3700000
RAM,20030204,79,80,79,79.5,9700
RATCH,20030204,20.1,20.1,19.7,19.8,2365400
RCI,20030204,1.49,1.5,1.48,1.48,396000
RCL,20030204,5.2,5.3,5.15,5.2,1123000
RML,20030204,0.5537,0.5616,0.5184,0.5537,4661255
ROBINS,20030204,2.24,2.3,2.2,2.26,1557400
ROJNA,20030204,3.5,3.5,3.45,3.45,23000
SAMART,20030204,0.94,0.975,0.93,0.93,31000
SAMTEL,20030204,0.69,0.695,0.69,0.695,230000
SAUCE,20030204,70,70,70,70,10300
SCB,20030204,34.5,34.5,34,34.5,693102
SCC,20030204,130.4,131.6,129.8,131,669690
SCCC,20030204,226,232,224,232,61666
SCP,20030204,4.88,4.88,4.88,4.88,500
SE-ED,20030204,5.7,5.7,5.7,5.7,1791000
SF,20030204,1.0869,1.1036,1.0869,1.0869,319342
SFP,20030204,55,76.5,55,76,900
SIAM,20030204,1.86,1.86,1.73,1.73,7000
SINGER,20030204,5.2,5.2,5.2,5.2,7000
SIRI,20030204,4.3792,4.3792,4.3415,4.3415,5367804
SITHAI,20030204,8.1,8.15,8,8.05,452000
SKR,20030204,3.6,3.62,3.6,3.62,226500
SMK,20030204,32,32,32,32,2500
SMPC,20030204,8.05,8.4,8,8.15,14100
SNP,20030204,23.7,23.7,23.4,23.4,84601
SPALI,20030204,2.72,2.72,2.68,2.7,6719610
SSC,20030204,20,20,20,20,5000
SSI,20030204,0.9,0.94,0.9,0.94,233496000
SSSC,20030204,3.3337,3.4337,3.3337,3.4337,46045
STA,20030204,3.0451,3.1669,3.0451,3.1182,788140
STANLY,20030204,70,70,70,70,400
STEC,20030204,4.3,4.32,4.28,4.3,404600
STHAI,20030204,1.52,1.52,1.47,1.49,587000
STPI,20030204,2.04,2.08,2.04,2.06,405800
SUC,20030204,18,18,17.9,18,46801
SUSCO,20030204,0.77,0.77,0.73,0.74,9722605
SVI,20030204,0.68,0.68,0.68,0.68,3010
SVOA,20030204,1.01,1.01,0.95,0.955,13109300
TASCO,20030204,21.9,21.9,21.4,21.6,214600
TC,20030204,14.7,14.9,14.7,14.7,20900
TCAP,20030204,14.3,14.6,14.2,14.6,2350800
TCB,20030204,9.55,9.55,9.55,9.55,2000
TCC,20030204,3.8,3.96,3.8,3.92,294100
TCJ,20030204,23.8,23.8,23.8,23.8,1000
TCMC,20030204,5.5058,5.8174,5.3499,5.7135,294564
TCOAT,20030204,10,10.1,10,10.1,7100
TFD,20030204,0.656,0.656,0.64,0.64,152000
TFI,20030204,0.3568,0.3696,0.3568,0.3654,40401092
TGCI,20030204,4.8,4.8,4.675,4.75,475000
TH,20030204,0.5,0.51,0.488,0.51,20000
THAI,20030204,31.25,32,31,31.75,28500
THANI,20030204,2.1,2.12,2.04,2.06,54575000
THCOM,20030204,7.1,7.15,7,7.05,684400
THIP,20030204,24.5,24.6,24.5,24.6,3000
TICON,20030204,2.62,2.62,2.6,2.62,78000
TIP,20030204,11,11,11,11,3000
TIPCO,20030204,2.46,2.5,2.45,2.49,874310
TISCO,20030204,21.1,21.3,20.9,21.3,3531600
TIW,20030204,76,79,76,79,900
TLUXE,20030204,1.47,1.48,1.47,1.48,191000
TMB,20030204,3.12,3.2579,3.1028,3.1889,11267882
TMD,20030204,29,30.25,29,29.25,142500
TNITY,20030204,5.627,5.6706,5.5397,5.5833,1187875
TNL,20030204,11.9,11.9,11.9,11.9,1000
TNPC,20030204,7.5979,7.6689,7.5269,7.6689,3944
TOPP,20030204,38.5,38.5,38.5,38.5,200
TPC,20030204,9.1,9.25,9.1,9.25,10000
TPIPL,20030204,16.8,16.9,16.1,16.2,2938110
TPP,20030204,4.08,4.08,4.08,4.08,3500
TR,20030204,20,20,20,20,2800
TRITN,20030204,0.0728,0.0813,0.0722,0.0813,33917588
TRU,20030204,7.75,7.85,7.7,7.85,317501
TRUBB,20030204,1.125,1.1313,1.125,1.125,604800
TRUE,20030204,4.74,4.74,4.66,4.66,740900
TSTH,20030204,1.01,1.08,1.01,1.07,74899112
TTA,20030204,3.0007,3.0916,3.0007,3.0734,564168
TU,20030204,18,18,17.7,18,725700
TVO,20030204,5.44,5.52,5.4,5.48,197250
