<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20050524,5.35,5.5,5.3,5.3,13920400
ACC,20050524,3.7,3.7,3.54,3.56,422400
ADAM,20050524,1.4296,1.4296,1.345,1.3788,437870
ADVANC,20050524,94,94,90,91,13877353
AEC,20050524,7.15,7.25,7,7,39800
AF,20050524,8.6,8.6,8.6,8.6,10000
AH,20050524,36.5,36.5,36.5,36.5,38000
AHC,20050524,54,54.5,54,54.5,700
AIT,20050524,10.8,10.8,10.5333,10.5333,86254
AJ,20050524,4.76,4.8,4.76,4.78,18000
ALUCON,20050524,98,98,98,98,42700
AMANAH,20050524,1.32,1.32,1.28,1.28,4640300
AMARIN,20050524,10,10,10,10,11500
AMATA,20050524,10.7,10.9,10.7,10.7,516900
AMC,20050524,4.0554,4.095,4.0554,4.0752,146593
AOT,20050524,44.75,44.75,44,44,2087600
AP,20050524,3.94,3.98,3.92,3.96,430500
APURE,20050524,4.7111,4.8444,4.4889,4.5333,2847150
AQ,20050524,3.8565,3.9314,3.7442,3.7816,2383527
ASIAN,20050524,5.15,5.15,5.1,5.15,415300
ASIMAR,20050524,1.37,1.39,1.36,1.36,348000
ASP,20050524,6.05,6.05,5.9,5.9,4613500
AYUD,20050524,16.1,16.2,16.1,16.1,12000
BAFS,20050524,7.7473,7.7473,7.6223,7.6223,72625
BANPU,20050524,151,154,150,152,1221600
BAT-3K,20050524,56.5,56.5,56,56.5,72200
BAY,20050524,13,13.1,12.6,13,7157100
BBL,20050524,105,105,103,103,1509961
BCH,20050524,1.6114,1.6229,1.5771,1.5771,1083400
BCP,20050524,13.2,13.6,13,13.4,2516100
BDMS,20050524,16.7,16.8,16.7,16.7,355600
BEC,20050524,12.4,12.6,12.3,12.4,1172300
BFIT,20050524,19.125,19.125,18.375,18.625,9337600
BH,20050524,18.2,18.7,18.2,18.7,1836300
BIG,20050524,14.6,15.5,14.6,15.5,6000
BIGC,20050524,22,24.4,22,22.3,9500
BJC,20050524,5.6,5.6,5.6,5.6,49700
BKI,20050524,150.667,150.667,149.333,150.667,20850
BKKCP,20050524,8.8,8.8,8.8,8.8,10000
BLAND,20050524,0.48,0.49,0.47,0.47,39299712
BLISS,20050524,2.3247,2.396,2.3104,2.3247,1040300
BROOK,20050524,0.79,0.83,0.79,0.8,266600
BTC,20050524,2.3,2.3,2.2,2.2,3685701
BUI,20050524,18.3333,18.3333,18.3333,18.3333,3927
CCET,20050524,3.48,3.48,3.46,3.48,1025700
CCP,20050524,5.65,5.75,5.6,5.6,2274898
CEN,20050524,7.5,7.55,7.15,7.2,10979000
CENTEL,20050524,3.3295,3.5048,3.3149,3.4756,406800
CFRESH,20050524,3.12,3.16,3.08,3.08,406030
CHOTI,20050524,90,90,88,88,700
CI,20050524,4.74,4.78,4.64,4.78,21700
CIMBT,20050524,3.0484,3.0484,3.0052,3.0052,2984506
CK,20050524,11.7,11.7,11.4,11.5,2387300
CM,20050524,2.3623,2.3623,2.3623,2.3623,30817
CNS,20050524,53,54,53,53.5,103600
CNT,20050524,5.05,5.05,4.72,4.72,7522214
CPALL,20050524,5.6,5.6,5.45,5.45,1360100
CPF,20050524,4.26,4.3,4.24,4.3,11400520
CPI,20050524,4.4554,4.4942,4.4554,4.4942,82519
