<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030129,26,26,25.75,25.75,40900
ADVANC,20030129,35.5,36,35.25,35.25,2108203
AEC,20030129,12.3,12.4,10.9,11.1,2796901
AEONTS,20030129,21.2,21.2,20.4,20.4,515000
AH,20030129,6.755,6.8515,6.562,6.562,360103
AJ,20030129,5.3,5.4,5.15,5.15,1085700
AMANAH,20030129,0.9783,0.9783,0.96,0.96,2836093
AMARIN,20030129,9,9,9,9,16000
AMATA,20030129,3.92,3.92,3.82,3.82,3379000
AP,20030129,4.375,4.475,4.375,4.4,7197000
APURE,20030129,1.6978,1.6978,1.6711,1.6711,100687
AQ,20030129,6.1428,6.1428,5.7479,5.7479,4407928
ASIAN,20030129,3.225,3.225,3.175,3.175,298200
ASIMAR,20030129,1.43,1.46,1.41,1.41,12500
ASP,20030129,3.45,3.45,3.3,3.3,1671000
AYUD,20030129,140,140,137,138,12100
BAFS,20030129,6.581,6.831,6.4977,6.4977,4514650
BANPU,20030129,33.75,34,33.5,33.75,1312900
BAT-3K,20030129,37.5,38,36.75,36.75,159000
BAY,20030129,7.5,7.55,7.25,7.25,11272700
BBL,20030129,57,58,56,56,3288290
BCP,20030129,4.04,4.06,4,4.02,230200
BEC,20030129,21.4,21.8,21.4,21.6,2171320
BIGC,20030129,16.9,17,16.9,16.9,15300
BJC,20030129,4.1,4.1,4.1,4.1,800
BKI,20030129,136,136,136,136,750
BLAND,20030129,0.314,0.314,0.292,0.296,16827000
BROOK,20030129,0.41,0.41,0.4,0.41,4662280
BTNC,20030129,18,18,18,18,1000
BUI,20030129,13.75,13.75,13.75,13.75,654
CCET,20030129,3.3,3.3,3.25,3.25,1561000
CENTEL,20030129,1.7524,1.7524,1.7524,1.7524,11000
CFRESH,20030129,6.45,6.45,6.1,6.15,1085900
CHOTI,20030129,94,105,94,105,400
CI,20030129,5.2,5.2,5,5,454300
CIMBT,20030129,3.9132,3.9565,3.87,3.8916,4772435
CK,20030129,1.28,1.29,1.24,1.25,1087000
CM,20030129,3.7251,3.7706,3.7251,3.7251,96855
CNS,20030129,33.75,34,32,32,221300
CPF,20030129,4.34,4.36,4.32,4.32,3378538
CPH,20030129,4.08,4.28,4.08,4.2,24600
CPI,20030129,4.591,4.591,4.5329,4.5329,225331
CPL,20030129,36.25,36.25,36.25,36.25,8600
CPN,20030129,5.2,5.25,5.2,5.2,1027525
CSC,20030129,10.8,10.8,10.5,10.5,21000
CSR,20030129,31,31,31,31,3000
CTW,20030129,7.3,7.55,7.3,7.55,16100
CWT,20030129,4.7,4.7,4.7,4.7,9600
DCC,20030129,10.5,10.8,10.5,10.5,4090700
DELTA,20030129,29.5,29.75,29.5,29.5,1408950
DRACO,20030129,1.86,1.86,1.83,1.83,13400
DTCI,20030129,5.3,6.9,5.3,6.9,13400
EARTH,20030129,3.62,3.62,3.42,3.42,1970300
EASTW,20030129,3.25,3.25,3.2,3.2,278000
EGCO,20030129,37.25,37.25,37,37,471000
ERW,20030129,1.8,1.8167,1.7333,1.7333,2779200
ESTAR,20030129,0.505,0.515,0.4825,0.485,12845200
FANCY,20030129,10.1,10.3,10.1,10.1,69300
FER,20030129,7.25,7.45,7.2,7.45,17828500
FMT,20030129,32,32,32,32,20200
FNS,20030129,20.7,20.8,19.9,20.1,632400
GENCO,20030129,0.78,0.79,0.77,0.77,1409300
GFPT,20030129,3.0028,3.0187,2.9549,2.9868,6393910
GOLD,20030129,9.1,9.1,8.7,8.7,2842600
GRAMMY,20030129,18,18.2,17.6,17.7,2203600
HANA,20030129,13.4,13.4,13.2,13.3,816500
HMPRO,20030129,0.6413,0.6471,0.6238,0.6238,4385823
HTC,20030129,4.46,4.46,4.42,4.46,30200
ICC,20030129,250,250,250,250,1300
IEC,20030129,0.064,0.0655,0.0565,0.057,128960000
INET,20030129,4.2,4.3,4.2,4.3,105700
INTUCH,20030129,11.1,11.1,11,11,1151980
IRC,20030129,5.6,6.1,5.6,5.9,1114000
IRPC,20030129,1.6007,1.6201,1.5037,1.5037,27410470
ITD,20030129,2.28,2.28,2.21,2.21,5392000
JAS,20030129,0.332,0.344,0.316,0.316,107173000
JUTHA,20030129,1.91,1.91,1.91,1.91,10000
KBANK,20030129,31.25,31.5,30.75,30.75,8093210
KCE,20030129,3.7457,3.7651,3.7263,3.7651,2153762
KGI,20030129,1.3753,1.3821,1.3274,1.3274,15608647
KKP,20030129,33,33,31.5,31.5,2515670
KTB,20030129,7.7,7.7,7.25,7.35,4346103
KTC,20030129,9.9314,9.9314,9.5543,9.8057,982068
KWG,20030129,5.8,5.8,5.5,5.6,12800
