<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19870528,16.887,17.1661,16.887,17.0266,1548299
BBL,19870528,24.9266,24.9266,24.4018,24.4018,915430
BFIT,19870528,18.0322,18.0322,17.9423,17.9423,120084
ICC,19870528,54.2775,54.2775,53.7581,54.2775,24027
KBANK,19870528,19.4503,19.5546,19.2418,19.2418,1242419
SCB,19870528,30.4645,30.4645,30.1416,30.2492,199241
SCC,19870528,10.53,10.93,10.03,10.23,1360000
SCCC,19870528,84.8391,85.375,83.2317,83.2317,97262
SFP,19870528,64.9,64.9,64.9,64.9,13000
SINGER,19870528,3.3199,3.3199,3.2941,3.3199,392457
SPC,19870528,3.5995,3.5995,3.5995,3.5995,174230
SPI,19870528,30.4002,31.26,30.4002,31.26,258816
SSC,19870528,3.6797,3.7103,3.6797,3.6797,547870
TCAP,19870528,7.4606,7.4606,7.0743,7.2675,3249194
TF,19870528,42.5597,42.5597,42.1531,42.5597,5902
TISCO,19870528,35.4909,35.8503,34.5924,35.3112,720638
TMB,19870528,17.2085,17.2085,16.813,17.1097,259836
TPC,19870528,4.5525,4.6493,4.5525,4.6493,74185
UP,19870528,14.452,14.452,14.452,14.452,5595
WG,19870528,16.9205,17.2993,16.7942,17.2993,64924
SET,19870528,268.27,268.27,268.27,268.27,1365300
ICBCT,19870528,30.2648,30.2648,29.322,30.0762,78481
UFM,19870528,14.1,14.5,14.1,14.3,140000
