<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20090715,3.6,3.65,3.6,3.63,381700
TDEX,20090715,4.18,4.23,4.13,4.23,8756700
A,20090715,3.62,3.62,3.6,3.6,26800
ACC,20090715,2.44,2.44,2.44,2.44,10000
ADAM,20090715,1.52,1.54,1.51,1.51,114200
ADVANC,20090715,92,93,91.75,93,1753333
AEC,20090715,2.06,2.06,2.06,2.06,2600
AGE,20090715,6.45,6.45,6.4,6.45,102000
AH,20090715,4.58,4.6,4.52,4.6,234900
AHC,20090715,64,66,64,66,2900
AI,20090715,3.62,3.68,3.62,3.62,250900
AIT,20090715,16.9,17.2,16.9,17.1,87800
AJ,20090715,2.76,2.8,2.74,2.8,607000
AKR,20090715,0.89,0.9,0.88,0.88,631500
ALUCON,20090715,114,114,114,114,2400
AMANAH,20090715,0.33,0.33,0.32,0.33,235600
AMARIN,20090715,12,12,11.9,11.9,6000
AMATA,20090715,4.68,4.84,4.68,4.78,9798400
AMC,20090715,1.12,1.15,1.12,1.13,51500
AOT,20090715,27,27.5,26.5,27,1267500
AP,20090715,4.26,4.42,4.22,4.38,23945100
APURE,20090715,0.69,0.7,0.68,0.69,3166800
AQ,20090715,0.56,0.58,0.56,0.58,1181500
AS,20090715,6.1,6.1,5.85,6.1,12700
ASIMAR,20090715,0.81,0.81,0.8,0.81,211800
ASK,20090715,3.52,3.52,3.52,3.52,1500
ASP,20090715,1.6,1.69,1.6,1.68,38840600
AYUD,20090715,12.8,12.9,12.8,12.9,5500
BAFS,20090715,6.3,6.3,6.25,6.3,187200
BANPU,20090715,316,317,313,316,2652013
BAT-3K,20090715,47.25,47.75,47,47,74700
BAY,20090715,15.1,15.5,14.9,15.5,53337344
BBL,20090715,100.5,105,100,104,7633600
BCH,20090715,5.1143,5.1143,5,5,821500
BCP,20090715,13.8,14,13.7,13.8,30913250
BDMS,20090715,23.1,23.5,23.1,23.5,1752000
BEC,20090715,19.8,20,19.7,19.9,1399100
BFIT,20090715,3.16,3.16,3.1,3.1,10000
BGT,20090715,1.65,1.66,1.64,1.65,52800
BH,20090715,25.5,26,25.5,26,1893400
BIGC,20090715,44,44.25,43.75,43.75,29800
BJC,20090715,4.48,4.5,4.48,4.5,182000
BKI,20090715,150,150,149.333,149.333,3600
BKKCP,20090715,8.4,8.4,8.4,8.4,200
BLAND,20090715,0.3,0.31,0.29,0.3,22570000
