<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19900402,59.7625,59.7625,59.7625,59.7625,1142
AFC,19900402,103.239,103.239,101.533,103.239,6563
ALUCON,19900402,142.305,143.495,142.305,142.305,24016
ASIA,19900402,172.971,172.971,171.398,172.971,5850
ASP,19900402,3.138,3.162,3.04,3.089,1142000
AYUD,19900402,362.251,366.112,359.677,366.112,70714
BANPU,19900402,33.68,34,33.36,34,256800
BAY,19900402,25.066,25.066,25.066,25.066,5414
BBL,19900402,25.7397,25.7397,25.5565,25.7397,234960
BFIT,19900402,62.5058,62.9555,61.6064,61.6064,18232
BH,19900402,22.0109,22.0109,21.6965,21.8537,146289
BJC,19900402,10.4667,10.4667,10.4667,10.4667,450
BKI,19900402,218.078,218.078,218.078,218.078,504
BTNC,19900402,97,98,97,98,1800
BUI,19900402,207.523,207.523,202.64,205.895,9092
CENTEL,19900402,5.1849,5.233,5.0417,5.233,565600
CNS,19900402,60.7987,61.3749,59.0698,59.6461,444911
CPF,19900402,3.1441,3.2507,3.1441,3.2507,7952790
CSR,19900402,132,132,131,132,5000
CTW,19900402,47.2006,48.5929,46.9221,47.7575,163744
ERW,19900402,13.3315,13.7018,12.344,13.4549,3013613
GYT,19900402,291,291,283,289,4600
HTC,19900402,9.4006,9.4006,9.1689,9.1689,155318
ICC,19900402,278.846,278.846,278.846,278.846,5737
IFEC,19900402,6.6003,6.6691,6.6003,6.6691,104710
JUTHA,19900402,147.813,148.504,145.05,146.432,12800
KBANK,19900402,17.2602,17.2602,17.2602,17.2602,124635
KCE,19900402,8.8009,9.1869,8.8009,9.1869,2145039
KDH,19900402,54.5,55,53,55,19000
KGI,19900402,6.3858,6.3858,6.2929,6.2929,77441
KKP,19900402,15.6593,16.3877,15.6593,16.3877,30201
KTB,19900402,9.9574,9.9574,9.9574,9.9574,15505
LEE,19900402,1.7232,1.7232,1.6769,1.7232,1511130
LH,19900402,4.4008,4.4288,4.3448,4.3728,4009148
LTX,19900402,65,65.5,63,65,54200
MATI,19900402,18.4627,18.4627,17.9784,17.9784,809460
MINT,19900402,1.4805,1.4805,1.4805,1.4805,17100
MK,19900402,15.6795,16.6857,15.2603,16.2665,11096291
NC,19900402,125.008,125.008,124.443,124.443,2120
NEP,19900402,1.8642,1.9598,1.8164,1.9598,21004480
NMG,19900402,74.4033,74.4033,74.4033,74.4033,1799
NPK,19900402,116,116,112,112,8800
OCC,19900402,105,105,102,102,9000
OHTL,19900402,464,464,456,456,2825
PAF,19900402,24.8237,24.9297,24.7176,24.9297,99920
PDI,19900402,151.825,157.884,151.825,155.191,167775
PG,19900402,9.0417,9.0417,9.0417,9.0417,17407
POST,19900402,10.2524,10.3379,10.167,10.2524,163863
PR,19900402,34.7207,34.7207,34.3836,34.3836,13347
RCI,19900402,13.847,14.028,13.394,13.847,1062000
RCL,19900402,11.3009,11.3009,11.0836,11.3009,207040
ROH,19900402,70,72.5,67.5,68.5,391000
S&J,19900402,91.4006,92.2711,89.6596,92.2711,3446
SCB,19900402,33.2587,33.3762,33.2587,33.2587,91031
SCC,19900402,63.26,63.26,62.46,62.46,529000
SCCC,19900402,398.297,401.87,384.009,387.581,158222
SFP,19900402,150,153,146,153,68200
SINGER,19900402,13.8971,14,13.3824,13.7941,433257
SKR,19900402,20.0476,20.216,19.5422,19.5422,68855
SNP,19900402,13.4585,14.8043,13.4585,14.8043,296458
SPC,19900402,11.43,11.7,11.43,11.61,333330
SPI,19900402,142.126,142.126,142.126,142.126,1196
SSC,19900402,27.1732,27.1732,27.1732,27.1732,1560
SSF,19900402,13.8276,15.0598,13.6907,15.0598,1980903
SST,19900402,9.492,9.6745,9.2182,9.6745,202690
SUC,19900402,29.0626,29.2431,28.8821,29.2431,294715
SVI,19900402,7.48,7.528,7.3841,7.3841,1090740
TC,19900402,115.834,115.834,113.628,114.179,149566
TCAP,19900402,31.6775,31.6775,30.7117,31.2912,1242521
TCMC,19900402,122.581,124.659,120.504,123.62,41778
TF,19900402,166.715,174.847,166.715,173.492,22428
TFI,19900402,1.8146,1.8367,1.7703,1.8146,1572574
TGCI,19900402,32.3148,35.3923,30.5836,35.3923,3255520
THL,19900402,3.6468,3.6827,3.6468,3.6648,2961131
TIPCO,19900402,7.2317,7.4413,6.9173,7.4413,8339080
TISCO,19900402,68.6171,68.6171,67.9133,68.6171,71330
TMB,19900402,19.5166,19.5166,19.3857,19.5166,12212
TMD,19900402,96.4068,99.2423,95.6979,97.1156,68841
TNL,19900402,14,14,13.8,14,36000
TPC,19900402,19.6812,20.9112,19.5445,20.3645,1390153
TPCORP,19900402,10.5402,10.5402,10.5402,10.5402,2732
TTI,19900402,70,71,69,69,23500
TTL,19900402,97,100,96,97,16000
TWP,19900402,209.435,209.435,205.388,205.388,39139
UMI,19900402,16.2062,16.7716,16.0178,16.6773,594328
UP,19900402,26.1111,26.6333,26.1111,26.6333,35042
UPF,19900402,33.1,33.1,33.1,33.1,2000
UT,19900402,35,35,34.6,35,90000
UV,19900402,5.1506,5.2282,5.1506,5.2282,309090
WACOAL,19900402,14.8456,14.8456,14.8456,14.8456,5170
WG,19900402,65,66.5,60,65.5,84800
BH-P,19900402,0.0266,0.0266,0.0266,0.0266,3125000
TCAP-P,19900402,274,274,274,274,1000
SET,19900402,853.74,853.74,853.74,853.74,14952430
AYUD-F,19900402,565,565,565,565,45000
CPF-F,19900402,59,59,59,59,100000
OHTL-F,19900402,275,275,275,275,9000
POST-F,19900402,27.2,27.2,27.2,27.2,230000
ROH-F,19900402,69,69,69,69,20000
SCB-F,19900402,80,80.5,80,80,200000
SCC-F,19900402,102.5,103,102.5,103,100000
TPC-F,19900402,292,298,292,298,14000
DTM,19900402,20.1381,20.2224,20.1381,20.2224,4734
ICBCT,19900402,94.44,95.4,91.56,94.92,142666
MGR,19900402,152.719,167.425,149.325,167.425,141790
PA,19900402,24.7636,24.9155,24.3078,24.4597,65162
SCIB,19900402,11.8047,11.8047,11.8047,11.8047,11397
SGF,19900402,7.7983,7.984,7.659,7.984,840180
SICCO,19900402,24.8369,24.8369,24.4031,24.4031,60852
TWFP,19900402,127,127,123,123,53600
UFM,19900402,35.1,35.1,34.7,35.1,72000
UST,19900402,42.1667,42.9231,41.4104,42.9231,220001
