<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,20020117,9,10,9,10,3100
ADVANC,20020117,40.25,40.5,39.75,40.5,971700
AEC,20020117,9.3412,9.6449,9.3412,9.569,9061624
AEONTS,20020117,20.6,21.4,20.4,20.8,704000
AFC,20020117,5.35,5.4,5.3,5.4,15700
AJ,20020117,0.645,0.645,0.645,0.645,620000
AMANAH,20020117,1.7371,1.7554,1.7371,1.7554,16082500
AMARIN,20020117,4.15,4.15,4.125,4.15,57000
AP,20020117,1.77,1.83,1.77,1.83,3316000
APURE,20020117,1.6444,1.6533,1.6,1.6533,40500
AQ,20020117,2.6326,2.6326,2.5975,2.6151,3149927
ASIAN,20020117,4.025,4.025,4.025,4.025,3000
ASP,20020117,3.425,3.65,3.425,3.6,29218000
AYUD,20020117,100,101,99,101,2400
BANPU,20020117,25.25,25.5,25.25,25.5,404600
BAT-3K,20020117,24.3,24.3,24.3,24.3,4600
BAY,20020117,5.3,5.4,5.25,5.4,5231950
BBL,20020117,41.75,41.75,41,41.25,2989400
BCP,20020117,5.6,5.7,5.6,5.7,319900
BEC,20020117,21,21.2,21,21.2,544000
BFIT,20020117,6,6.15,6,6.15,410400
BIG,20020117,31,31,30.75,31,8200
BIGC,20020117,20.2,21.1,20.2,21,1091640
BJC,20020117,4.1,4.1,4.1,4.1,18300
BKI,20020117,75.9987,77.3319,75.5542,77.3319,7875
BLAND,20020117,0.31,0.312,0.306,0.31,64374000
BROOK,20020117,0.704,0.704,0.704,0.704,100000
CCET,20020117,3,3.05,2.975,3.025,24576010
CENTEL,20020117,1.5114,1.5479,1.5041,1.5333,4263500
CFRESH,20020117,7.4671,7.4671,7.4004,7.4671,116992
CHARAN,20020117,33.75,33.75,33.75,33.75,300
CHOTI,20020117,150,154,149,154,2800
CIMBT,20020117,7.4805,7.6102,7.4805,7.567,3865404
CK,20020117,1.46,1.48,1.45,1.48,4567000
CM,20020117,4.2703,4.2703,4.2249,4.2476,583333
CNS,20020117,36,39.75,35.75,38,5497127
CPF,20020117,5.7,5.85,5.7,5.85,10700300
CPH,20020117,8,8.25,8,8.15,980600
CPI,20020117,1.8364,2.0146,1.8364,2.0146,105825
CPL,20020117,27,27,26.5,26.5,24200
CSC,20020117,10.4,10.4,10.4,10.4,61900
CTW,20020117,6.65,7.05,6.65,6.7,38000
CWT,20020117,4.3,4.375,4.275,4.3,144800
DCC,20020117,2.43,2.48,2.37,2.42,492000
DELTA,20020117,33.5,35,33,35,9146730
DRACO,20020117,1.45,1.45,1.45,1.45,100
EASTW,20020117,2.675,2.7,2.65,2.65,326000
EGCO,20020117,36.25,36.75,36.25,36.75,83800
ERW,20020117,1.325,1.35,1.3167,1.35,331650
ESTAR,20020117,0.4075,0.41,0.405,0.4075,18619200
F&D,20020117,28.5,28.5,28.5,28.5,1000
FANCY,20020117,3.3332,3.3332,3.2665,3.2999,44401
GENCO,20020117,1.27,1.27,1.2,1.23,8517500
GFPT,20020117,2.5875,2.6514,2.5556,2.6514,12125730
GOLD,20020117,11.3,11.7,11.3,11.7,5019700
GRAMMY,20020117,9.35,9.45,9.35,9.4,121000
GYT,20020117,210,210,210,210,100
HANA,20020117,15.3,15.9,15.3,15.9,3799500
HMPRO,20020117,0.621,0.631,0.6142,0.6243,8276500
IEC,20020117,0.0925,0.0935,0.091,0.0935,46270000
INET,20020117,4.86,4.92,4.8,4.9,5130900
INTUCH,20020117,16.7,16.7,16.4,16.6,1631260
IRPC,20020117,1.3096,1.3388,1.2999,1.2999,3532794
ITD,20020117,1.82,1.94,1.81,1.94,85998000
JAS,20020117,0.394,0.398,0.39,0.396,36331000
JUTHA,20020117,1.87,1.87,1.82,1.82,62800
KBANK,20020117,20.8,20.9,20.5,20.8,7153350
KCE,20020117,3.1441,3.2605,3.1441,3.2605,1966983
KGI,20020117,1.3411,1.3684,1.3342,1.3684,159981184
KKC,20020117,1.1406,1.1406,1.1406,1.1406,6136
KKP,20020117,27,27.5,26.75,27.5,4096880
KTB,20020117,10.2,10.4,10.2,10.2,1974600
