<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19881220,149.276,150.563,146.702,146.702,13832
BAY,19881220,22.4683,22.4683,22.1821,22.4683,6974
BBL,19881220,24.2741,25.0069,23.9077,24.2741,578040
BKI,19881220,65.4805,65.4805,65.4805,65.4805,504
CIMBT,19881220,13.4044,13.8368,13.4044,13.8368,129508
CNS,19881220,7.1316,7.1316,7.0596,7.1316,8326
CPF,19881220,1.8127,1.8127,1.7782,1.8127,1801443
CSC,19881220,40.1296,40.9486,39.0377,40.4026,116670
CTW,19881220,8.0999,8.1515,7.6872,7.9968,1944092
DTC,19881220,72.5496,72.5496,72.2074,72.2074,7012
ERW,19881220,2.4761,2.4761,2.361,2.361,303880
KBANK,19881220,18.0946,18.1989,17.9903,18.1989,748839
KCE,19881220,2.5918,2.633,2.4684,2.5781,1327154
KKP,19881220,4.8253,4.8253,4.7342,4.7342,85120
NC,19881220,17.8179,17.8179,17.4408,17.4408,11667
NMG,19881220,35.422,35.422,34.558,34.846,32637
OHTL,19881220,183,183,175,180,18525
PDI,19881220,55.5456,55.5456,54.199,54.5357,284576
S&J,19881220,33.7612,34.0151,33.7612,34.0151,1574
SCB,19881220,30.6798,30.6798,29.0651,29.6033,537377
SCC,19881220,29.01,29.01,28.81,28.81,744000
SCCC,19881220,109.666,109.666,109.13,109.666,14333
SFP,19881220,59.5,59.5,57,58.5,32300
SINGER,19881220,3.9118,3.9118,3.8088,3.8603,141828
SPC,19881220,3.69,3.69,3.645,3.69,302220
SPI,19881220,43.4739,43.4739,43.4739,43.4739,299
SSC,19881220,10.4665,10.4665,10.4665,10.4665,9780
TCAP,19881220,10.7523,10.7523,10.0441,10.4948,1185055
TCMC,19881220,17.2828,17.2828,16.7509,17.0169,10528
THL,19881220,1.0374,1.0449,1.0152,1.0226,80589
TIC,19881220,22.633,22.633,22.633,22.633,21367
TISCO,19881220,30.7288,30.7288,30.3694,30.3694,23371
TMB,19881220,16.7619,16.7619,16.5135,16.6377,129633
TPC,19881220,6.3554,6.3554,6.2187,6.3554,291194
UV,19881220,1.8635,1.9153,1.76,1.8765,7669318
WG,19881220,21.999,21.999,21.3879,21.5916,50075
SET,19881220,369.19,369.19,369.19,369.19,4881723
BAY-F,19881220,32.4,32.4,32.4,32.4,30000
OHTL-F,19881220,110,110,110,110,90000
SCB-F,19881220,57,57,57,57,127500
SCC-F,19881220,35.5,35.5,35.5,35.5,90000
DTM,19881220,6.9093,6.9093,6.5723,6.6565,47451
SCIB,19881220,10.3,10.3,9.7224,9.9149,10861
SGF,19881220,2.2745,2.2745,2.2281,2.2745,150798
SICCO,19881220,7.05,7.05,6.6678,6.9651,293144
