<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19880526,100.504,101.019,98.9595,100.504,6993
BAY,19880526,25.1874,25.7598,25.0443,25.0443,595809
BBL,19880526,29.7701,29.7701,29.7701,29.7701,188300
BJC,19880526,4.3778,4.3778,4.3778,4.3778,900
CNS,19880526,13.1826,13.2547,13.1826,13.2547,95782
CPF,19880526,2.6414,2.6586,2.6241,2.6414,4738196
CSC,19880526,35.0048,37.4245,35.0048,37.4245,16282
CTW,19880526,4.0711,4.0711,4.0711,4.0711,48157
DTC,19880526,72.8918,72.8918,72.8918,72.8918,7012
IFEC,19880526,2.2101,2.2232,2.197,2.2101,152920
KBANK,19880526,18.616,18.616,18.5117,18.616,245066
NEP,19880526,0.5584,0.5584,0.5537,0.5584,2237770
PDI,19880526,52.5158,53.1891,52.5158,52.5158,196054
POST,19880526,1.5595,1.6198,1.5595,1.6198,116015
PR,19880526,9.9764,9.9764,9.9764,9.9764,10501
SCB,19880526,33.694,33.694,33.694,33.694,111455
SCC,19880526,25.11,25.11,25.11,25.11,330000
SCCC,19880526,166.463,166.463,165.749,165.749,68305
SFP,19880526,93.5,93.5,93,93.5,23400
SINGER,19880526,5.5074,5.5074,5.4559,5.4559,738285
SKR,19880526,3.0966,3.1139,3.0622,3.0622,168549
SPC,19880526,5.7663,5.8081,5.7663,5.8081,332650
TCAP,19880526,14.3579,14.4867,14.2291,14.2935,1341923
TCMC,19880526,19.5694,19.5694,19.5694,19.5694,3757
THL,19880526,1.3783,1.4006,1.3635,1.4006,539403
TISCO,19880526,36.6589,36.6589,36.2995,36.4792,185863
TMB,19880526,19.7418,19.7418,19.4935,19.6177,106346
UP,19880526,22.335,22.335,22.0137,22.0137,163355
WG,19880526,27.9061,27.9061,27.7024,27.7024,47865
SET,19880526,422.46,422.46,422.46,422.46,2162342
ICC-F,19880526,210.5,210.5,210.5,210.5,12000
KBANK-F,19880526,24.3046,24.3046,24.3046,24.3046,86222
SCB-F,19880526,67,67,67,67,40000
SCC-F,19880526,31,31,31,31,200000
SCCC-F,19880526,95,95,95,95,60000
SFP-F,19880526,102,102,102,102,37000
SPI-F,19880526,760,760,760,760,1120
UT-F,19880526,500,500,500,500,5200
DTM,19880526,9.6056,9.6056,9.5214,9.6056,30827
ICBCT,19880526,43.6529,43.6529,43.0872,43.0872,174995
SGF,19880526,4.4097,4.4097,4.4097,4.4097,10766
UFM,19880526,12.5,12.6,12.5,12.6,11000
