<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19960513,6.7583,6.7583,6.7583,6.7583,13020
ACC,19960513,13.8,13.8,13.8,13.8,11000
ADVANC,19960513,44.8,44.8,43.2,44.4,2182000
AFC,19960513,11.5,12,11.5,12,4700
AHC,19960513,35,36.5,35,36.5,253800
AJ,19960513,1.25,1.3,1.25,1.3,25000
ALUCON,19960513,143,143,143,143,1000
ASIA,19960513,19,19.5,19,19.5,5000
ASIAN,19960513,2.525,2.625,2.525,2.625,17999
ASIMAR,19960513,6.5815,6.5815,6.3669,6.51,18870
ASP,19960513,7.35,7.35,7.2,7.3,790000
AYUD,19960513,186,186,184,185,9100
BANPU,19960513,226.88,228.19,226.88,228.19,629200
BAT-3K,19960513,60,66,60,65.5,477600
BAY,19960513,110.918,111.694,110.143,110.143,106104
BBL,19960513,250,254,250,252,1467896
BCP,19960513,32,32.25,31.25,31.25,368100
BDMS,19960513,2.4039,2.4421,2.4039,2.423,529379
BFIT,19960513,94.5,96,94,95,9400
BIG,19960513,15.25,15.75,15.25,15.75,2000
BIGC,19960513,18.619,19.6094,18.619,19.6094,900797
BJC,19960513,8,8,7.9,7.95,14900
BKI,19960513,159.108,159.108,159.108,159.108,225
BLAND,19960513,3.15,3.175,3.125,3.175,1411000
BTS,19960513,37.2016,37.2016,36.7307,37.2016,118389
CEN,19960513,3.85,4.05,3.85,4.05,335200
CHARAN,19960513,53,54,53,54,1200
CHOTI,19960513,101,101,101,101,100
CIMBT,19960513,41.078,41.078,41.078,41.078,5202199
CK,19960513,18.5,18.5,18.4,18.4,599500
CNS,19960513,60.5,61.5,59,59.5,646000
CNT,19960513,17,17,16.5,17,116125
CPF,19960513,6.2882,6.5546,6.1816,6.5546,273975
CPH,19960513,131,134,130,132,208132
CPI,19960513,2.867,2.867,2.867,2.867,1290
CPL,19960513,12.5,13,12.25,12.5,7500
CPN,19960513,5.3134,5.3687,5.258,5.341,1709198
CSC,19960513,58,58,58,58,1400
CTW,19960513,16.3549,16.3549,16.3549,16.3549,64
CWT,19960513,14.25,14.375,14.125,14.25,40200
DCC,19960513,4,4,3.925,3.925,42000
DELTA,19960513,11,11,10.6,11,596000
DRACO,19960513,3.425,3.425,3.3,3.35,8300
DTC,19960513,41,41,41,41,31
DTCI,19960513,14,15.25,14,15.25,4400
EE,19960513,1.725,1.775,1.725,1.775,37000
EGCO,19960513,91,93.5,91,92.5,3733900
EPCO,19960513,10.875,10.875,10.5,10.6875,122800
ESTAR,19960513,2.25,2.275,2.25,2.275,144400
EVER,19960513,19.858,20.4722,19.858,20.4722,7216961
F&D,19960513,34.75,37.75,34.75,37.75,400
FANCY,19960513,0.8666,0.9416,0.8666,0.9416,1800
FE,19960513,144,144,142,142,1400
GEL,19960513,10.0521,11.2583,9.9946,11.2583,2611
GLAND,19960513,178,180,174,177,36000
GOLD,19960513,19.5,19.75,19,19.5,128700
GRAMMY,19960513,29.4,29.4,29,29,201000
GYT,19960513,175,185,175,185,900
HANA,19960513,8.3508,8.5124,8.243,8.3508,2336849
HTC,19960513,6.4054,6.4054,6.32,6.32,106550
ICC,19960513,199,199,199,199,1000
IEC,19960513,1.03,1.04,1.02,1.02,3990000
IFEC,19960513,2.4,2.45,2.35,2.4,96000
INTUCH,19960513,33.459,34.1237,33.459,33.459,1805194
IRC,19960513,6.3,6.5,6.3,6.5,61000
IRPC,19960513,13.392,13.6098,13.1743,13.1743,1329350
ITD,19960513,24.4,24.6,24.4,24.6,363000
JAS,19960513,9.5,9.6,9.4,9.55,3094000
JUTHA,19960513,19.5,19.5,19.5,19.5,100
KAMART,19960513,5.9306,5.9306,5.5069,5.9306,53114
KBANK,19960513,131.597,133.581,131.597,132.258,3119967
KC,19960513,59.8125,61.3594,59.8125,61.3594,56533
KCE,19960513,9.7947,9.9409,9.6485,9.6485,291402
KDH,19960513,23,23,23,23,10875
KGI,19960513,35.2211,35.53,34.2942,34.6032,612771
KKP,19960513,84,85,82,83,291100
KTB,19960513,126,127,123,126,532090
KWG,19960513,144.856,148.619,142.975,148.619,8504
KYE,19960513,98.5,100,98.5,100,3700
LANNA,19960513,20.2,21,20.2,20.8,4905000
LEE,19960513,1.525,1.525,1.525,1.525,9000
LH,19960513,20.6143,20.8582,20.3703,20.6143,488612
LOXLEY,19960513,38.2,39,38.2,39,240000
LPN,19960513,3.4919,3.4919,3.4596,3.4596,26289
LRH,19960513,7.1,7.3328,6.9836,7.3328,10095
MAKRO,19960513,128,131,128,130,130200
MALEE,19960513,13.2826,13.2826,13.2826,13.2826,10472
MANRIN,19960513,12.25,12.25,12,12,11000
MATI,19960513,17.2,17.2,17.2,17.2,3000
MAX,19960513,20.4,20.6,19.8,20,559000
MBK,19960513,33,33,31.75,32.5,128360
MDX,19960513,41.75,41.75,40.75,41.75,147400
METCO,19960513,85,85.5,82,82,12300
MFC,19960513,44.6,44.6,44.6,44.6,1000
MINT,19960513,0.8409,0.8409,0.8319,0.8409,115600
MK,19960513,5.5427,5.5909,5.4463,5.5909,35271
MODERN,19960513,19,19,18.75,19,56500
MSC,19960513,5,5,4.825,4.875,3548000
NC,19960513,20.0954,20.0954,19.8503,19.8503,4599
NEP,19960513,0.97,0.99,0.96,0.96,709000
NKI,19960513,50.1462,50.1462,50.1462,50.1462,5324
NMG,19960513,71,74,71,73.5,252500
NPK,19960513,17.75,17.75,17.75,17.75,2000
NPP,19960513,111,111,110,111,9200
NSI,19960513,115,115,109,114,2300
NTV,19960513,29,30,29,30,35500
NWR,19960513,307.81,309.733,305.886,307.81,7952
PAF,19960513,2.6521,2.7184,2.6521,2.7184,75788
PATO,19960513,4.85,4.9,4.85,4.9,21000
PDI,19960513,13.2433,13.9283,13.2433,13.2433,168558
PE,19960513,37.5,38,37,38,29900
PF,19960513,120,121,119,121,225910
PK,19960513,1.85,1.85,1.825,1.825,26000
POLAR,19960513,3.2378,3.2378,3.2378,3.2378,1070
POST,19960513,8.3728,8.4583,8.3728,8.4583,266863
PR,19960513,23,23,22.75,22.75,2300
PRANDA,19960513,4.325,4.4,4.325,4.4,7000
PRECHA,19960513,33.4,33.4,33,33.4,196000
PSL,19960513,6.5,6.6,6.5,6.6,446000
PTTEP,19960513,35.4,35.6,35.4,35.6,553000
