<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19960715,13.6,13.8,13.6,13.8,24000
ADVANC,19960715,36.4,36.8,36.4,36.8,4106000
AFC,19960715,9.9,9.9,9.8,9.8,10000
AHC,19960715,39.25,40.5,39.25,40.5,1500
AJ,19960715,1.225,1.25,1.225,1.25,24000
AMARIN,19960715,3.05,3.175,3,3.1,320000
AP,19960715,3.0433,3.1188,3.0433,3.1188,11927
APURE,19960715,8.5333,8.8889,8.5333,8.8889,8212
ASIA,19960715,17.75,18.25,17.5,18,3300
ASIMAR,19960715,5.58,5.58,5.58,5.58,1397
ASP,19960715,5.7,5.75,5.6,5.65,740000
BANPU,19960715,232.13,232.13,226.88,226.88,18600
BAT-3K,19960715,86,86,84,84,9600
BAY,19960715,99.36,100.224,97.632,97.632,145833
BBL,19960715,228,230,224,226,1089760
BCP,19960715,32,32,31.25,31.75,225600
BDMS,19960715,3.4151,3.4151,3.1671,3.1671,193931
BFIT,19960715,77.5,77.5,76.5,77.5,10200
BH,19960715,4.5,4.6,4.5,4.6,165250
BIGC,19960715,33.0784,33.4746,32.8804,33.2765,336741
BJC,19960715,10.4,10.6,10.3,10.4,29800
BKI,19960715,195.552,195.552,182.219,182.219,5625
BLAND,19960715,2.85,2.85,2.725,2.825,753000
BTNC,19960715,27,29.25,27,28.75,4800
BTS,19960715,36.7307,37.2016,36.0244,36.9662,310359
BUI,19960715,29.0278,29.6007,29.0278,29.6007,1178
CEN,19960715,2.85,3.1,2.7,3.1,405000
CHARAN,19960715,69,69,69,69,400
CK,19960715,17.1,17.2,17,17.1,322000
CNS,19960715,44.75,44.75,43.25,43.5,106900
CNT,19960715,11,11,10.75,11,106654
CPF,19960715,5.3822,5.3822,5.3822,5.3822,1033975
CPH,19960715,120,120,118,118,27000
CPI,19960715,2.3246,2.3827,2.3246,2.3827,27101
CPL,19960715,12.75,13,12.75,13,1600
CPN,19960715,6.3096,6.3096,6.0882,6.2543,650434
CSC,19960715,74,74,74,74,4200
CTW,19960715,15.5761,15.5761,14.953,15.1867,143617
CWT,19960715,12.625,12.625,11.875,12.375,54400
DCC,19960715,3.15,3.15,2.9,3.05,105000
DELTA,19960715,11.2,11.2,10.8,10.9,406000
DRACO,19960715,2.825,2.825,2.75,2.75,10700
DTC,19960715,36.75,36.75,36.75,36.75,5000
DTCI,19960715,19.25,19.25,18.5,18.75,16400
EE,19960715,1.4,1.4,1.35,1.375,84000
EGCO,19960715,82.5,83.5,82,83.5,268660
EMC,19960715,84,85,84,85,1640
EPCO,19960715,11.625,12.1875,11.4375,11.625,488400
ERW,19960715,3.6355,3.7849,3.6355,3.7849,78812
ESTAR,19960715,2,2,1.975,2,444000
EVER,19960715,18.2202,18.6297,18.0155,18.6297,32596
F&D,19960715,27.75,28.5,27.5,28.5,6000
FE,19960715,140,140,140,140,1000
GEL,19960715,9.0182,9.0182,8.6735,8.6735,12186
GFPT,19960715,0.4281,0.4408,0.4089,0.4408,3092860
GJS,19960715,10.25,10.25,9.9,10.25,1005200
GLAND,19960715,234,240,228,230,99200
GOLD,19960715,16.5,16.5,16,16.25,52700
GRAMMY,19960715,33.8,33.8,32.8,32.8,62000
GYT,19960715,404,404,404,404,100
HANA,19960715,8.4585,8.4585,8.3508,8.4047,246863
HTC,19960715,6.3,6.3,6.3,6.3,35000
IEC,19960715,1.35,1.35,1.32,1.35,2140000
IFEC,19960715,2.3,2.3,2.3,2.3,41500
INTUCH,19960715,27.0331,27.4763,26.3683,27.4763,2335470
IRC,19960715,7.1,7.1,7.1,7.1,25000
IRPC,19960715,11.3234,11.3234,10.4523,10.5612,2407272
ITD,19960715,21.6,22.4,21.6,22.2,971000
JAS,19960715,8.65,8.65,8.2,8.45,788000
JUTHA,19960715,16.5,16.5,16,16,7000
KAMART,19960715,5.4222,5.5493,5.3799,5.5493,74360
KBANK,19960715,121.677,121.677,119.032,119.694,1515658
KC,19960715,56.7188,57.75,56.2031,57.75,68654
KCE,19960715,9.283,9.283,8.9175,8.9175,727822
KGI,19960715,32.7494,32.7494,31.8226,31.8226,251167
KKP,19960715,69,69,66.5,68.5,125600
KTB,19960715,116,116,113,114,739060
KWC,19960715,135,135,135,135,100
KWG,19960715,143.916,148.619,143.916,148.619,2126
KYE,19960715,98,100,98,100,40600
LANNA,19960715,22.2,22.4,22,22.4,50000
LH,19960715,18.5407,19.0286,18.5407,18.9066,1569135
LOXLEY,19960715,34.4,34.4,34.2,34.4,8000
LPN,19960715,2.5866,2.5866,2.4896,2.5866,315468
LRH,19960715,7.1,7.1,6.9836,6.9836,646514
LST,19960715,2.2865,2.2865,2.1871,2.27,135300
LTX,19960715,17.25,17.25,17.25,17.25,24600
MAKRO,19960715,133,138,133,138,160900
MANRIN,19960715,16,16,16,16,4600
