<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19980303,5.8,5.8,5.4,5.5,134900
ACC,19980303,29.4,29.6,29,29.6,267000
ADVANC,19980303,33.4,36.8,33.4,36.8,582000
AFC,19980303,5.7,6,5.1,5.1,67500
AJ,19980303,0.26,0.26,0.24,0.24,475000
AMARIN,19980303,1.675,1.725,1.575,1.625,260000
APURE,19980303,3.9111,3.9111,2.9333,2.9333,279000
ASIA,19980303,10,10,10,10,4000
ASIAN,19980303,2.0375,2.0375,2.0375,2.0375,40000
ASIMAR,19980303,1.7885,1.7885,1.7885,1.7885,3494
ASP,19980303,3.2,3.35,3.2,3.3,1305000
AYUD,19980303,192,192,188,190,8200
BANPU,19980303,87.87,91.15,87.87,91.15,157400
BAT-3K,19980303,37,45,37,44,93200
BAY,19980303,22.248,23.112,21.816,22.68,2875752
BBL,19980303,104,108,102,107,3168002
BCP,19980303,10.25,10.5,9.8,9.9,760900
BDMS,19980303,1.4882,1.4882,1.45,1.45,31448
BEC,19980303,25,25,24.6,25,1599000
BFIT,19980303,13.25,13.5,12.625,12.625,67800
BH,19980303,1.8,1.8,1.8,1.8,110000
BIG,19980303,33.25,35.25,32.75,34.75,203200
BIGC,19980303,11,11,10,10.5,96700
BJC,19980303,5.05,5.1,4.925,5,68900
BLAND,19980303,0.36,0.37,0.31,0.32,7181160
BTNC,19980303,4.9,4.9,4.9,4.9,7000
BTS,19980303,4.144,4.2382,3.8614,3.9556,3458541
CHARAN,19980303,71,71,50,50,2100
CHOTI,19980303,230,230,218,230,33600
CIMBT,19980303,2.7241,3.0268,2.7241,3.0268,18500
CK,19980303,5.05,5.05,4.95,5.05,308000
CM,19980303,1.6061,1.6233,1.6061,1.6233,196061
CNS,19980303,28.5,29.25,26.25,26.5,1620800
CNT,19980303,2.7,2.9,2.7,2.7,44300
CPF,19980303,3.7303,3.7303,3.2773,3.2773,168888
CPH,19980303,7.8,7.8,5.6,5.7,1540500
CPL,19980303,8,8.2,8,8.2,5800
CPN,19980303,0.9409,0.9409,0.9132,0.9409,968425
CSR,19980303,16.25,20,16,20,2500
DCC,19980303,0.5,0.65,0.5,0.65,439000
DELTA,19980303,70,70,65.2,65.2,131000
DRACO,19980303,2.7,2.7,2.3,2.45,184100
DTC,19980303,49,49,49,49,2800
DTCI,19980303,5,5,5,5,3000
EASTW,19980303,6.1,6.2,6.1,6.2,165000
EE,19980303,1.3,1.3,0.72,0.72,15000
EGCO,19980303,83,85,82,85,538522
EMC,19980303,4.1,4.1,3.9,4,2200
EPCO,19980303,2.25,2.25,1.95,1.95,308000
ERW,19980303,0.7667,0.7667,0.7667,0.7667,600
ESTAR,19980303,0.4,0.4,0.35,0.375,521200
EVER,19980303,1.0646,1.0646,0.8189,0.8189,903003
FMT,19980303,13.5,13.5,13,13.5,6600
GEL,19980303,0.7352,0.8961,0.7352,0.8961,8704
GFPT,19980303,0.6325,0.6325,0.5431,0.5494,16190600
GJS,19980303,8.4,8.7,8.2,8.2,562100
GLAND,19980303,12,12.25,10.5,11,1140700
GRAMMY,19980303,26,26.4,26,26,561000
HANA,19980303,16.6,16.6,15.6,15.9,351000
ICC,19980303,57,58,50,50,44100
IEC,19980303,0.096,0.097,0.09,0.093,22930000
IFEC,19980303,0.5,0.5,0.5,0.5,10000
INTUCH,19980303,13.9597,14.5137,13.6273,14.0705,6303740
IRC,19980303,1.45,1.45,1.45,1.45,40000
ITD,19980303,5,5,4.375,4.5,535000
JAS,19980303,3,3.025,2.925,2.975,1864000
JUTHA,19980303,5,5,4.8,4.8,24000
KBANK,19980303,60.8387,65.4677,60.5081,62.1613,4549073
KC,19980303,0.95,0.95,0.7,0.7,660800
KCE,19980303,19.8818,21.9284,19.8818,21.9284,3041261
KDH,19980303,7,7,7,7,1000
KGI,19980303,4.1709,4.2973,3.4547,3.539,19171920
KTB,19980303,16.25,16.5,15.5,15.5,10425582
KWG,19980303,2.2575,2.2575,2.2575,2.2575,100
KYE,19980303,70,74,68,71,203300
LANNA,19980303,18.6,19.1,18.6,19,800000
LEE,19980303,0.1433,0.1433,0.14,0.1433,465000
LH,19980303,2.35,2.375,2.075,2.2,8565960
LOXLEY,19980303,2,2,1.85,1.85,458000
LST,19980303,1.5906,1.5906,1.2427,1.3752,140100
MAKRO,19980303,81,82,80,81.5,254900
MALEE,19980303,35.25,35.25,34.5,34.5,90700
MAX,19980303,11.5,12,11.5,11.8,86000
MBK,19980303,22.25,23,22.25,23,68100
MDX,19980303,3.6,3.7,3.3,3.3,355000
METCO,19980303,124,124,111,113,163551
MINT,19980303,0.9946,0.9946,0.9495,0.972,558000
MK,19980303,0.51,0.52,0.46,0.5,1054000
MODERN,19980303,5.1,5.5,5.1,5.2,112400
NEP,19980303,0.26,0.27,0.23,0.24,2143000
NMG,19980303,17.75,21.5,17.75,19.75,1695000
NOBLE,19980303,1.3908,1.3908,1.1712,1.1712,99726
NPP,19980303,11,11,10,10,3400
NSI,19980303,115,115,115,115,100
NTV,19980303,24,24,23.5,23.5,4000
NWR,19980303,12.6971,12.6971,11.5429,11.5429,7329
PAF,19980303,1.9095,1.936,1.8565,1.8565,162135
PDI,19980303,9.1,9.1,8.7,8.8,292380
PE,19980303,3.1,3.1,2.7,2.9,94300
PF,19980303,2,2,1.4,1.5,1224200
PK,19980303,0.76,0.81,0.76,0.81,85000
PL,19980303,0.7,0.82,0.7,0.74,13685000
POLAR,19980303,2.6842,2.6842,2.6842,2.6842,6390
POST,19980303,4.5,4.9,4.5,4.9,80000
PR,19980303,53,57,50,50,110200
PRECHA,19980303,3.4,3.4,2.52,2.52,5500
PRG,19980303,27.25,27.5,26.5,27.5,20100
PSL,19980303,0.6375,0.9875,0.6375,0.95,400000
PTTEP,19980303,50.8,53.6,50.8,52.4,739000
QH,19980303,1.68,1.7,1.6,1.64,4898500
RCI,19980303,0.3,0.3,0.3,0.3,250000
RCL,19980303,4,4,3.975,3.975,515000
ROBINS,19980303,4.1,4.1,3.5,3.6,2685900
ROCK,19980303,13,13,13,13,100
ROH,19980303,19,19,19,19,3000
ROJNA,19980303,7.9,7.9,7.9,7.9,1000
SAMART,19980303,1.925,1.925,1.85,1.85,63000
SAMCO,19980303,1.2,1.45,1.2,1.325,1837000
SAMTEL,19980303,2.125,2.15,2.05,2.15,147000
SAUCE,19980303,50.5,51,50.5,51,15300
SAWANG,19980303,31,33.75,30.25,33.5,136300
SCB,19980303,71.5,73.5,69,71,1269855
SCC,19980303,48.6,50,47,50,716500
SCCC,19980303,122,125,120,125,121609
SCP,19980303,6.7,6.7,5.6,5.6,430000
SE-ED,19980303,1.8215,1.9635,1.6559,1.7979,236000
SINGER,19980303,3.5,3.5,3.4,3.4,211000
SIRI,19980303,5.2853,6.7953,5.2853,6.7953,2648
SITHAI,19980303,13.5,13.5,13,13,133300
SKR,19980303,2,2,1.9,1.9,13000
SPALI,19980303,0.44,0.44,0.4,0.4,1595000
SPG,19980303,43,43,43,43,1000
SPORT,19980303,5.75,5.95,5.6,5.95,18000
SSC,19980303,38.6,38.6,38.6,38.6,260000
SSF,19980303,0.4877,0.4877,0.4877,0.4877,78885
SSI,19980303,0.34,0.35,0.3,0.31,52800000
SSSC,19980303,3.7337,3.7337,3.7337,3.7337,4499
STA,19980303,9.0623,9.0623,8.9649,9.0623,778905
STANLY,19980303,20.625,20.625,20.5,20.5,7800
STPI,19980303,0.85,0.99,0.66,0.66,103000
SUC,19980303,31,31,29,30,159200
SUSCO,19980303,0.46,0.46,0.38,0.4,8078500
SVH,19980303,3.9,4.1,3.9,4.1,2700
TASCO,19980303,75,80.5,75,80.5,42976
TBSP,19980303,13,13.25,13,13.25,1900
TC,19980303,43.5,44.25,41.75,42.25,698800
TCAP,19980303,21.5,21.75,19.75,19.75,9448525
TCB,19980303,5.5,5.5,5,5.2,12000
TCC,19980303,2.6,2.6,2.6,2.6,4000
TCOAT,19980303,3.6,3.6,3.6,3.6,3000
TF,19980303,170,170,170,170,100
TFI,19980303,0.1826,0.2243,0.1826,0.2035,249191
TGCI,19980303,0.93,0.93,0.87,0.9,95000
