<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19860904,9.1413,9.4204,9.1413,9.1413,1676655
BBL,19860904,19.0849,19.7575,19.0849,19.4212,3214760
BFIT,19860904,5.8009,5.8908,5.8009,5.8009,186796
CTW,19860904,2.2802,2.2802,2.2802,2.2802,144686
ICC,19860904,32.982,32.982,32.982,32.982,9503
KBANK,19860904,12.5671,12.9843,12.5671,12.6714,2309439
SCB,19860904,20.9894,21.7132,20.9894,21.5684,841832
SCC,19860904,6.51,6.69,6.51,6.69,2320000
SCCC,19860904,45.9024,46.4383,45.9024,46.081,502002
SFP,19860904,32.9,33.7,32.9,32.9,362000
SINGER,19860904,2.6765,2.6765,2.6507,2.6765,106857
SPC,19860904,1.153,1.2137,1.153,1.2137,313060
SPI,19860904,9.8263,10.072,9.8263,10.072,6423
SSC,19860904,1.7785,1.7785,1.7785,1.7785,39130
TCAP,19860904,1.1589,1.1992,1.1428,1.1428,4970092
TGCI,19860904,1.0133,1.0133,1.0133,1.0133,18712150
TISCO,19860904,4.5926,4.6495,4.5926,4.6495,100107
TMB,19860904,10.9779,11.3735,10.9779,11.2746,153651
TPC,19860904,1.4744,1.4744,1.4744,1.4744,18436
SET,19860904,159.8,159.8,159.8,159.8,1992000
ICBCT,19860904,13.4824,13.4824,13.4824,13.4824,1060
