<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFC,19901030,54.1791,54.1791,52.8993,52.8993,33637
ALUCON,19901030,169.694,169.694,169.694,169.694,2351
ASIA,19901030,58.9674,58.9674,56.6087,56.6087,763
ASP,19901030,7.109,7.452,6.815,6.864,17357000
AYUD,19901030,237,237,233,233,5900
BANPU,19901030,30.04,30.04,29.88,29.88,14500
BAY,19901030,26.2455,26.2455,25.8032,25.8032,211589
BBL,19901030,29.8038,29.8038,29.617,29.617,372460
BFIT,19901030,66.5529,66.5529,63.4051,63.4051,52034
BH,19901030,15.4076,15.4076,14.936,14.936,10175
BTNC,19901030,46,46,45,45,1500
BUI,19901030,93.5889,93.5889,91.1474,91.1474,490
CENTEL,19901030,2.7242,2.8432,2.5088,2.5329,1214800
CNS,19901030,48.4084,48.4084,45.2388,46.1032,341492
CPF,19901030,2.851,2.851,2.7977,2.8243,247703
CSC,19901030,70.4316,74.2535,69.8856,74.2535,23024
CSR,19901030,70,70,70,70,100
CTW,19901030,33.037,33.037,32.6836,32.6836,26601
ERW,19901030,6.8509,6.8509,6.6657,6.7892,753399
GYT,19901030,145,145,145,145,200
HTC,19901030,8.3697,8.3697,8.1135,8.1989,182658
IFEC,19901030,4.6065,4.6065,4.469,4.6065,145440
INTUCH,19901030,3.8878,3.8878,3.8148,3.833,1961326
JCT,19901030,41.9823,42.5496,39.713,39.713,54641
JUTHA,19901030,49.8131,49.8131,48.0954,48.0954,82899
KBANK,19901030,22.2662,22.2662,21.849,21.849,785509
KCE,19901030,6.2147,6.2147,6.2147,6.2147,33668
KDH,19901030,41,41,40,40,73900
KKP,19901030,18.3736,19.2088,17.7473,18.0604,1036441
KTB,19901030,12.6643,12.6643,12.3743,12.4709,862686
LEE,19901030,1.0376,1.0376,1.0376,1.0376,32370
LH,19901030,2.8756,2.8756,2.7916,2.8476,2158208
LTX,19901030,38,38,37.5,37.5,7000
MATI,19901030,14.2658,14.2658,14.1788,14.2658,82770
MK,19901030,8.4686,8.4686,7.9655,7.9655,1321436
NC,19901030,49.0228,49.0228,47.5144,47.5144,10606
NEP,19901030,2.4889,2.4889,2.2765,2.2917,35121800
NKI,19901030,83.1296,83.1296,79.368,79.368,17545
NMG,19901030,70.5166,72.1823,68.8508,72.1823,5941
NPK,19901030,49,49,48,48,8700
OCC,19901030,72,74,71,74,10900
OHTL,19901030,204,204,200,202,3450
PAF,19901030,13.2605,13.7909,12.9953,12.9953,54032
PDI,19901030,92.576,92.576,90.8928,90.8928,264971
PG,19901030,2.9278,2.9278,2.8417,2.8417,32504
POLAR,19901030,6.4528,6.4528,6.3967,6.3967,21820
POST,19901030,8.1165,8.1165,7.9456,7.9456,489250
PR,19901030,19.8885,19.8885,19.0458,19.0458,20468
PRANDA,19901030,33.343,33.343,31.5132,31.7166,28520
RCI,19901030,5.34,5.34,5.249,5.249,52000
RCL,19901030,3.6293,3.6293,3.5641,3.5641,345090
ROH,19901030,26.5,26.5,25.5,25.75,67600
SCB,19901030,50.3197,50.3197,48.9999,49.3299,659159
SCCC,19901030,217.903,223.261,207.186,210.758,167069
SFP,19901030,132,135,132,132,1400
SHANG,19901030,30,30,28.5,29.5,67100
SINGER,19901030,9.3676,9.9853,9.2647,9.9853,601314
SKR,19901030,18.1944,18.1944,16.6782,16.8467,206568
SPC,19901030,8.46,8.46,7.92,8.1,116660
SSC,19901030,25.3333,25.3333,25.3333,25.3333,15650
SSF,19901030,7.2561,7.2561,6.9823,6.9823,343298
SST,19901030,8.99,8.99,8.6249,8.6249,891320
SUC,19901030,26.5354,26.5354,25.8133,25.8133,232670
SUSCO,19901030,5.2376,5.2376,5.0147,5.1262,401115
SVH,19901030,44.0639,44.0639,43.735,43.735,6081
SVI,19901030,2.6372,2.6372,2.5173,2.5173,354540
TC,19901030,77.1143,77.1143,75.8903,75.8903,19770
TCAP,19901030,32.6433,32.6433,31.8706,31.8706,605727
TCB,19901030,9.2563,9.2563,8.7491,9.0027,1315430
TCMC,19901030,71.6788,71.6788,69.6012,69.6012,22332
TF,19901030,85.3905,85.3905,81.3243,81.3243,19034
TFI,19901030,1.2392,1.2392,1.1949,1.1949,4198082
TGCI,19901030,14,14,13.4,13.4,1540000
THL,19901030,3.6067,3.6067,3.4438,3.4904,4114875
TIPCO,19901030,7.651,7.7558,7.3365,7.3365,566750
TISCO,19901030,49.2636,49.2636,47.5042,48.2079,146071
TMB,19901030,18.4283,18.4283,18.2876,18.2876,109464
TNL,19901030,11,11,11,11,2000
TPC,19901030,10.934,10.934,10.729,10.729,175593
TPCORP,19901030,4.5382,4.5382,4.5382,4.5382,1366
TR,19901030,21.7537,21.7537,21.3005,21.4138,30000
TSTE,19901030,8.2436,8.2436,7.7118,7.7118,184260
TTI,19901030,34,35,32.5,33,23900
TTL,19901030,63,65,63,65,3700
TWP,19901030,132.035,132.035,124.953,124.953,1186
UMI,19901030,10.0818,10.0818,10.0818,10.0818,44563
UPF,19901030,30.1,30.1,30.1,30.1,3980
UT,19901030,24.2,24.2,24.2,24.2,52000
UV,19901030,2.4588,2.4847,2.4071,2.4847,46363
WG,19901030,30.5,30.5,29.25,29.5,46000
SET,19901030,690.02,690.02,673.82,673.85,49627124
AFC-F,19901030,63,63,63,63,10000
BAY-F,19901030,42,42,42,42,350000
DTC-F,19901030,61,61,61,61,20000
IFEC-F,19901030,6.6,6.6,6.6,6.6,500000
KBANK-F,19901030,37.0902,37.0902,37.0902,37.0902,66324
POST-F,19901030,22.5,22.5,22.5,22.5,100000
SCC-F,19901030,62.5,62.5,62.3,62.5,100000
SUC-F,19901030,45,45,45,45,30000
BRC,19901030,46.6,46.6,43,43,27000
ICBCT,19901030,136.8,136.8,124.8,128.4,1083666
MGR,19901030,84.8438,84.8438,82.5813,83.7125,2475
PA,19901030,11.5462,11.5462,11.3943,11.3943,3946
PPC,19901030,97.5576,97.5576,94.4358,94.4358,14221
SCIB,19901030,19.17,19.17,18.1611,18.3629,4062640
SGF,19901030,5.4774,5.4774,5.3845,5.4309,308606
SICCO,19901030,34.815,34.815,33.7305,33.7305,29504
TWFP,19901030,52,52,51,51,3400
UFM,19901030,36.5,36.5,36.1,36.3,28000
UST,19901030,15.8834,15.8834,15.5053,15.5053,48654
