<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20060104,4.04,4.16,4.04,4.14,360500
ACAP,20060104,6.6,6.7,6.6,6.7,5000
ACC,20060104,2.38,2.4,2.22,2.26,10199800
ADAM,20060104,0.9474,0.9474,0.9474,0.9474,928820
ADVANC,20060104,108,110,108,110,7529010
AEC,20060104,7.5,7.65,7.45,7.55,3554801
AEONTS,20060104,33.5,34,33.5,33.75,51700
AF,20060104,6.7,7.3,6.7,6.7,1900
AH,20060104,24.9,25.25,24.9,25,1886800
AHC,20060104,70,70.5,70,70.5,1700
AI,20060104,11,11.5,10.9,11.2,4150500
AIT,20060104,8.4,8.6,8.4,8.5333,349650
AJ,20060104,3.16,3.16,3.12,3.14,70900
AMANAH,20060104,0.91,0.94,0.9,0.92,9359300
AMARIN,20060104,9.9,10,9.9,10,10932
AMATA,20060104,15.5,15.8,15.4,15.5,12753800
AMC,20060104,4.9259,4.9259,4.9259,4.9259,21736
AOT,20060104,51.5,52,51,52,3950904
AP,20060104,3.48,3.82,3.48,3.74,23233700
APURE,20060104,3.4311,3.4489,2.9511,3.0933,59510924
AQ,20060104,3.5008,3.6131,3.4821,3.5383,15884319
ASIAN,20060104,5.05,5.05,5,5,150800
ASIMAR,20060104,1.45,1.46,1.45,1.46,1878900
ASK,20060104,7.2524,7.3018,7.1538,7.3018,104385
ASP,20060104,5.15,5.3,5.1,5.25,174040368
AYUD,20060104,16.2,16.2,16,16.2,44400
BAFS,20060104,7.4974,7.539,7.4974,7.4974,217878
BANPU,20060104,135,137,134,137,3153300
BAT-3K,20060104,60,61,60,61,2100
BAY,20060104,15.4,16.2,15.4,15.9,34430852
BBL,20060104,111,115,110,114,28558616
BCH,20060104,1.5314,1.5429,1.52,1.5314,2272600
BCP,20060104,13.6,13.7,13.5,13.6,1411704
BDMS,20060104,24.8,25.25,24.2,24.9,2474850
BEC,20060104,14.2,15.5,14.2,15,1685000
BFIT,20060104,13.6,14.2,13.5,14.1,12712359
BH,20060104,30.5,31.75,30.5,31,1729302
BIG,20060104,7.1,9,7.1,9,400
BIGC,20060104,31.5,31.5,31,31,151600
BJC,20060104,5.1,5.1,5,5,10700
BKI,20060104,174.667,174.667,174.667,174.667,303906
BKKCP,20060104,8.85,8.85,8.85,8.85,13000
BLAND,20060104,0.61,0.63,0.6,0.62,94301824
BLISS,20060104,2.8096,2.9094,2.8096,2.9094,6997400
BOL,20060104,0.19,0.19,0.18,0.182,333500
BROOK,20060104,0.53,0.54,0.51,0.51,811800
BSBM,20060104,1.11,1.16,1.1,1.13,7780900
BTC,20060104,1.64,1.67,1.64,1.67,7249400
BTNC,20060104,15,15,15,15,1400
BUI,20060104,17.5694,17.5694,17.5694,17.5694,163
CCET,20060104,3.84,3.94,3.82,3.9,5307600
CCP,20060104,2.24,2.24,2.2,2.24,1816600
CEN,20060104,3.7,3.74,3.54,3.56,84759504
CENTEL,20060104,4.454,4.6,4.4175,4.4905,1094300
CFRESH,20060104,2.54,2.58,2.54,2.58,240900
CHOTI,20060104,93,93,92,92,3100
CHUO,20060104,10.9,11,10.8,10.8,24300
CI,20060104,3.38,3.48,3.38,3.42,450200
CIG,20060104,1.82,1.83,1.8,1.8,426500
CIMBT,20060104,2.9835,3.0916,2.9835,3.07,37239840
CK,20060104,12.5,12.8,12.5,12.8,10585300
CM,20060104,2.1806,2.1806,2.1806,2.1806,1100
CMO,20060104,1.86,1.86,1.84,1.85,15500
CMR,20060104,14.19,14.19,14.19,14.19,2790
CNS,20060104,47,50.5,47,49.75,1105300
CNT,20060104,3.24,3.36,3.22,3.32,3264331
CPALL,20060104,5.9,5.95,5.85,5.85,10029100
CPF,20060104,6.15,6.2,6.1,6.15,56250000
CPH,20060104,10.5,10.8,10.5,10.7,35100
CPI,20060104,3.6999,3.7193,3.6999,3.6999,52861
CPN,20060104,14.7,15,14.7,14.8,1003600
CPNRF,20060104,10.7,10.8,10.7,10.8,336500
CPR,20060104,2.34,2.36,2.3,2.3,429300
CSL,20060104,3.34,3.4,3.32,3.36,5734900
