<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19960710,7.3727,7.7414,7.3727,7.6185,86019
ACC,19960710,13.3,13.6,13.3,13.6,9000
ADVANC,19960710,38,38.6,38,38.4,2475000
AFC,19960710,9.8,9.8,9.8,9.8,200
AHC,19960710,43,43.5,39,41.5,4100
AJ,19960710,1.25,1.275,1.25,1.275,198000
AMARIN,19960710,3.25,3.325,3.15,3.15,945000
AP,19960710,3.0433,3.1188,3.0182,3.1188,11927
APURE,19960710,8.7111,8.7111,8.7111,8.7111,3375
ASIA,19960710,18.5,18.75,18.5,18.75,1000
ASIMAR,19960710,5.58,5.7231,5.58,5.7231,11881
ASP,19960710,5.95,6,5.95,6,852000
BANPU,19960710,233.44,234.75,233.44,234.75,27800
BAT-3K,19960710,90.5,92.5,90,90,86000
BAY,19960710,105.408,105.408,102.816,103.68,273726
BBL,19960710,240,240,236,238,783653
BCP,19960710,32.75,32.75,32,32.25,178900
BDMS,19960710,2.8237,3.0145,2.8237,3.0145,3480276
BFIT,19960710,79,79,77.5,78,36100
BH,19960710,4.6,4.6,4.6,4.6,25000
BIG,19960710,22,22,22,22,2600
BIGC,19960710,33.0784,33.6727,32.6823,33.0784,1225170
BJC,19960710,10.4,10.9,10.4,10.8,300700
BLAND,19960710,2.875,2.875,2.8,2.8,541000
BTS,19960710,36.9662,37.2016,36.0244,36.4953,126564
BUI,19960710,29.6007,29.6007,29.0278,29.0278,3927
CEN,19960710,3,3.1,3,3.1,2000
CENTEL,19960710,0.8032,0.8032,0.8032,0.8032,375300
CHARAN,19960710,71,71.5,70,71.5,1000
CK,19960710,17.3,17.4,17.1,17.2,144000
CNS,19960710,47,47.25,46.25,46.25,106700
CNT,19960710,12,12.25,11.75,11.75,84770
CPF,19960710,5.4888,5.4888,5.4888,5.4888,18765
CPH,19960710,123,124,123,123,24000
CPL,19960710,12,12.5,12,12.5,6400
CPN,19960710,6.5864,6.6971,6.4757,6.6971,3353352
CSC,19960710,75,76,75,75,20820
CTW,19960710,16.0434,16.0434,15.5761,15.7318,155366
CWT,19960710,12.75,13,12.5,13,38200
DCC,19960710,3.15,3.2,3.15,3.2,16000
DELTA,19960710,11.5,11.6,11.5,11.6,110000
DRACO,19960710,3.025,3.05,3.025,3.05,3100
DTC,19960710,37,37,36.75,36.75,14000
DTCI,19960710,19.25,19.25,18.5,19.25,25000
EE,19960710,1.425,1.425,1.375,1.425,46000
EGCO,19960710,87,87.5,85.5,85.5,341010
EMC,19960710,89,90,88,89.5,1130
EPCO,19960710,12.1875,12.5625,11.625,12,1033600
ERW,19960710,3.8845,3.9343,3.8845,3.9343,67643
ESTAR,19960710,1.975,1.975,1.975,1.975,49200
EVER,19960710,18.2202,18.6297,18.2202,18.6297,479
F&D,19960710,29.75,31.5,29.75,31.5,400
FE,19960710,140,140,140,140,1300
GEL,19960710,9.0182,9.65,9.0182,9.65,85305
GFPT,19960710,0.4408,0.4472,0.4408,0.4472,95470
GJS,19960710,10.75,10.75,10.25,10.5,404800
GLAND,19960710,234,244,234,236,44800
GOLD,19960710,17.25,17.25,17,17.25,143800
GRAMMY,19960710,35.4,35.6,35.4,35.4,61000
GYT,19960710,412,412,412,412,2000
HANA,19960710,9.3205,9.4283,9.3205,9.3744,204172
ICC,19960710,204,206,204,206,700
IEC,19960710,1.4,1.41,1.39,1.39,3700000
IFEC,19960710,2.3,2.475,2.3,2.475,6980
INTUCH,19960710,27.9194,28.8058,27.8086,28.8058,2198727
IRC,19960710,6.5,6.8,6.5,6.6,103000
IRPC,19960710,11.9766,12.0855,11.8677,11.9766,593781
ITD,19960710,22.4,22.6,22.4,22.4,179000
JAS,19960710,8.95,9,8.8,8.9,410000
JUTHA,19960710,16.75,17,16.75,17,5100
KBANK,19960710,124.984,125.645,124.323,124.984,564260
KC,19960710,57.2344,58.2656,57.2344,57.75,13575
KCE,19960710,9.4292,9.5023,9.283,9.283,488406
KDH,19960710,21.75,22,21,21.75,7400
KGI,19960710,34.6032,34.6032,34.2942,34.2942,196467
KKP,19960710,72.5,72.5,71.5,72,19300
KTB,19960710,117,120,117,118,469560
KYE,19960710,98,100,98,100,700
LANNA,19960710,23,23.2,22.4,22.6,477000
LEE,19960710,1.5083,1.5083,1.5,1.5,15000
LH,19960710,19.7604,19.7604,19.3945,19.5165,1039023
LOXLEY,19960710,35.2,35.4,34.6,34.6,377000
LPN,19960710,2.522,2.522,2.425,2.522,267530
LRH,19960710,7.1,7.1,7.1,7.1,20190
LST,19960710,2.3031,2.3694,2.2865,2.3694,305000
MAKRO,19960710,133,133,128,131,236900
MALEE,19960710,11.75,12.5,11.75,12.5,45900
MANRIN,19960710,15.25,15.75,15.25,15.75,2600
MATI,19960710,14.3,14.3,14,14,58000
MAX,19960710,22,22.4,21.8,22.2,2053000
MBK,19960710,30.5,31,29.25,30.25,474260
MDX,19960710,39,39,38.25,38.75,66900
METCO,19960710,68.5,68.5,67,67,10500
MFC,19960710,27,27.2,27,27,40000
MINT,19960710,1.0398,1.085,1.0398,1.085,81400
MK,19960710,5.0607,5.1089,5.0607,5.1089,34234
MODERN,19960710,19,19.5,19,19.5,10000
MSC,19960710,4.025,4.025,4,4.025,25000
NC,19960710,20.3405,21.0757,20.3405,20.8306,36029
NEP,19960710,0.98,0.98,0.98,0.98,170000
NKI,19960710,50.7097,50.7097,50.7097,50.7097,1774
NMG,19960710,82,83.5,82,83,93600
NPK,19960710,16.25,16.25,16.25,16.25,66
NTV,19960710,28.5,29,28,28.75,17400
NWR,19960710,275.105,280.876,273.181,277.029,74643
OGC,19960710,19,20,19,20,2200
OHTL,19960710,116,116,116,116,100
PATO,19960710,4.8,4.9,4.8,4.85,359000
PDI,19960710,12,12.5,12,12.5,336320
PF,19960710,109,110,107,110,37700
PK,19960710,2.375,2.4,2.325,2.325,97000
POST,19960710,9.3,9.3,9.3,9.3,5000
PRANDA,19960710,3.975,4,3.9,4,67000
PRECHA,19960710,34.8,35.4,34.8,35,106000
PRG,19960710,22.75,22.75,22.75,22.75,500
PSL,19960710,4.425,4.65,4.425,4.5,772000
PTTEP,19960710,36,36,35.8,36,782000
QH,19960710,14.3726,14.4849,14.148,14.3726,1536259
RAM,19960710,39,39,39,39,500
RCL,19960710,14.4927,14.4927,14.4927,14.4927,74930
RML,19960710,2.174,2.174,2.1214,2.174,717953
ROBINS,19960710,62.5,62.5,61,62,42900
ROCK,19960710,29.5,32.25,29.5,32.25,600
ROH,19960710,15.25,15.25,15,15,5000
ROJNA,19960710,17.8,17.8,17.8,17.8,2000
S&J,19960710,42.75,42.75,42,42,6000
SAMART,19960710,19.3,19.4,19.2,19.3,437500
SAMCO,19960710,5.6,5.7,5.5,5.55,1778000
SAWANG,19960710,18,18.5,17.75,18.5,33200
SCB,19960710,260.721,260.721,258.885,260.721,168294
SCC,19960710,116.8,116.8,114.4,115,351000
SCCC,19960710,290,290,290,290,23000
SCP,19960710,11.75,12,11.75,12,9000
SE-ED,19960710,2.7205,2.8151,2.6968,2.7205,4901980
SFP,19960710,99.5,101,99.5,101,6160
SHANG,19960710,30.5,31,30,31,22100
SIAM,19960710,59,59.5,59,59.5,4000
SINGER,19960710,20.2,20.8,20.2,20.4,32000
SKR,19960710,17.25,17.25,16.5,17.25,24700
SMK,19960710,86.7586,89.3103,86.7586,89.3103,10397
SMPC,19960710,11,11.25,11,11.25,13000
SNP,19960710,8.875,8.875,8.75,8.75,28000
SPALI,19960710,6.3,6.35,6.15,6.2,773000
SPC,19960710,6.15,6.15,6.1,6.1,68000
SPI,19960710,71.5,71.5,70.5,70.5,2400
SPORT,19960710,11.2,11.5,11,11.4,7193000
SSC,19960710,61.6,62,61.6,61.6,135000
SSF,19960710,0.8043,0.8129,0.8043,0.8129,18990
SSI,19960710,1.5,1.525,1.5,1.525,2360010
SSSC,19960710,51.3388,51.6722,51.0055,51.0055,16348
STA,19960710,3.3862,3.3862,3.3618,3.3862,106725
STANLY,19960710,72.5,73,72.5,73,44600
STEC,19960710,11.5,11.5,11.3,11.4,459000
STPI,19960710,4.6,4.625,4.525,4.525,109000
SUC,19960710,35,35,34.75,35,103800
SUSCO,19960710,1.06,1.08,1.04,1.08,442465
SVH,19960710,22.5,22.75,22.5,22.75,6400
SVOA,19960710,3.45,3.525,3.45,3.5,203000
SYNTEC,19960710,11.4936,11.4936,11.1743,11.1743,37899
TASCO,19960710,158,160,157,158,219300
TBSP,19960710,35.5,35.75,35,35,3300
TC,19960710,12.5,12.75,12.5,12.75,600
TCAP,19960710,92.25,93.2262,91.7619,92.25,507278
TCB,19960710,11.1,11.1,11.1,11.1,1000
TCC,19960710,15.75,16.25,15.75,16,17800
TCCC,19960710,22,22.25,21.5,22.25,6934
TCJ,19960710,156,157,155,157,84300
TCMC,19960710,12.2062,13.245,12.2062,13.245,7315
TCOAT,19960710,17.5,18,17,18,3300
TF,19960710,183,183,183,183,82
TFI,19960710,1.0303,1.0564,1.0173,1.0433,598060
TGCI,19960710,5.75,5.8,5.75,5.8,35000
TGPRO,19960710,25.9939,26.5172,25.9939,26.1683,96586
TH,19960710,2.4,2.4,2.35,2.35,15000
THAI,19960710,54.5,55,54.5,55,84300
THCOM,19960710,21.5,22.25,21.5,21.875,626556
THIP,19960710,131,133,131,132,4400
THL,19960710,1.3263,1.3263,1.3263,1.3263,2148
THRE,19960710,9.6,9.6,9.6,9.6,10000
TIPCO,19960710,3.525,3.6,3.525,3.6,97000
TISCO,19960710,187,191,187,190,166200
TLUXE,19960710,2.6551,2.7209,2.6331,2.7209,26000
TMB,19960710,73.3047,73.712,72.4902,72.8975,368275
TMD,19960710,17,17.25,17,17,1500
TNL,19960710,4.85,4.875,4.825,4.825,147000
TNPC,19960710,4.8996,4.9706,4.8996,4.9706,5633
TPC,19960710,13,13,12.9,12.9,104170
TPCORP,19960710,4,4,4,4,53000
TPIPL,19960710,85.8319,85.8319,84.3261,84.3261,120711
TPP,19960710,11.25,11.25,11.25,11.25,2800
TRITN,19960710,7.563,7.896,7.563,7.7533,77352
TRU,19960710,9.2,9.28,9.2,9.28,365000
TRUBB,19960710,1.3125,1.3125,1.3125,1.3125,9328
TRUE,19960710,53,53,52,52.5,481126
TSI,19960710,58,58.5,57.5,58.5,1300
TTA,19960710,5.8595,6.0473,5.8595,5.9346,855946
TTL,19960710,53,54,53,54,600
TU,19960710,3.2,3.3,3.15,3.225,545000
TVI,19960710,62,63.5,61.5,63.5,14900
TVO,19960710,2.28,2.28,2.28,2.28,10000
U,19960710,980.287,1034.32,980.287,1011.16,4020
UMI,19960710,1.6089,1.6518,1.6089,1.6518,24472
UP,19960710,18,18,18,18,100
UPOIC,19960710,2.8,2.8,2.8,2.8,74000
UV,19960710,2.575,2.6,2.575,2.6,5000
VARO,19960710,16.3556,17.4914,16.3556,17.4914,4402
VIBHA,19960710,1.125,1.125,1.1,1.125,184000
VNG,19960710,3.4,3.5,3.4,3.5,523000
VNT,19960710,13.5,13.75,13,13.5,214527
WAVE,19960710,64.5359,67.1173,64.5359,66.3798,260862
WG,19960710,38.5,38.5,34,37.5,800
WIIK,19960710,2.775,2.8,2.75,2.8,364000
YCI,19960710,26.5,26.5,26.5,26.5,1500
ZMICO,19960710,3.65,3.7,3.575,3.7,326000
$AGRI,19960710,55.53,55.53,55.53,55.53,317152
$BANK,19960710,1351.95,1351.95,1351.95,1351.95,3854167
$COMM,19960710,4954.47,4954.47,4954.47,4954.47,1668320
$ENERG,19960710,7186.8,7186.8,7186.8,7186.8,1070513
$ETRON,19960710,606.89,606.89,606.89,606.89,3077060
$FIN,19960710,10965.4,10965.4,10965.4,10965.4,7221696
$FOOD,19960710,2427.29,2427.29,2427.29,2427.29,1038688
$HELTH,19960710,252.56,252.56,252.56,252.56,414200
$INSUR,19960710,3957.29,3957.29,3957.29,3957.29,85897
$MINE,19960710,15.03,15.03,15.03,15.03,336520
$PKG,19960710,1726.63,1726.63,1726.63,1726.63,388322
$PROF,19960710,263.73,263.73,263.73,263.73,1300
$PROP,19960710,852.16,852.16,852.16,852.16,6588291
$TRANS,19960710,121.92,121.92,121.92,121.92,975600
SET,19960710,1238.45,1245.47,1235.49,1239.99,50731548
ADVANC-F,19960710,38,38.6,38,38.193,30000
BAY-F,19960710,131,131,130,130.64,90500
BBL-F,19960710,362,362,356,358.48,325900
EGCO-F,19960710,92.5,93,92,92.46,12040
IEC-F,19960710,1.42,1.42,1.42,1.42,400000
KBANK-F,19960710,177.309,179.722,177.309,178.648,388165
KTB-F,19960710,123,125,123,123.93,489100
LH-F,19960710,38.6,39.6,38.6,39.214,265000
MATI-F,19960710,16.5,16.5,16.5,16.5,100000
MDX-F,19960710,41.5,41.5,41.5,41.5,1000
PSL-F,19960710,89.5,92,89.5,90.95,174900
PTTEP-F,19960710,179,180,179,179.87,192800
QH-F,19960710,12.8,12.8,12.8,12.8,5000
ROBINS-F,19960710,67,67,67,67,8000
SCB-F,19960710,370,370,366,367.92,89400
SCC-F,19960710,131.2,131.2,128.8,129.662,606000
TCAP-F,19960710,110,114,110,112.17,6000
TMB-F,19960710,101,101,100,100.33,353300
APX,19960710,36.5,37.2821,36.5,37.2821,5273
BECL,19960710,41.75,42.75,41.5,41.75,777500
BRC,19960710,9.1,9.1,9.1,9.1,11600
CGS,19960710,3.7929,3.8365,3.7493,3.7711,315391
CPICO,19960710,47,47.5,47,47.5,6000
DTM,19960710,13.7185,13.9065,12.9668,13.5306,836740
HEMRAJ,19960710,4.3761,4.4369,4.3457,4.4369,381709
ICBCT,19960710,193.2,194.4,192,192,14916
PA,19960710,8.8,8.9,8.8,8.8,43300
PHATRA,19960710,168,168,166,166,125900
PICNI,19960710,0.2172,0.2213,0.2132,0.2213,307862
PPC,19960710,27.1465,27.1465,25.5177,26.6035,7597
PYT,19960710,28.25,28.25,28,28.25,64700
SAFARI,19960710,73.4559,74.6471,73.0588,73.8529,418325
SCIB,19960710,49.5686,49.5686,48.514,49.0413,247196
SGF,19960710,8.2996,8.2996,7.9189,7.995,2991088
SICCO,19960710,36.5329,37.6074,36.5329,36.8911,62680
SPSU,19960710,35.5,35.5,34.75,35.5,61800
TCP,19960710,19.8693,20.3922,19.8693,20.1307,601959
