<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20040901,2.07,2.24,2.05,2.24,27195000
ACC,20040901,10.2,10.2,10,10.1,119100
ADAM,20040901,3.0284,3.096,3.0114,3.0284,4307304
ADVANC,20040901,95.5,96,94.5,95,2853100
AEC,20040901,8.7,9.2,8.7,8.8,1688900
AEONTS,20040901,34.75,35,33.75,33.75,147300
AF,20040901,14.7,14.9,14.5,14.5,256601
AFC,20040901,9.55,11,9.55,10,1200
AH,20040901,31.25,31.5,31,31.5,441700
AHC,20040901,51.5,51.5,51,51,5000
AIT,20040901,16.8333,16.8333,15.9333,15.9333,4139400
AJ,20040901,4.6,4.68,4.6,4.68,213600
AMANAH,20040901,1.17,1.18,1.16,1.17,525800
AMARIN,20040901,10.3,10.3,10.3,10.3,51247
AMATA,20040901,10.4,10.6,10.2,10.3,1701400
AMC,20040901,3.3206,3.3483,3.2099,3.2099,25981910
AOT,20040901,50.5,50.5,49.75,49.75,2780300
AP,20040901,3.98,4,3.84,3.84,7812600
APURE,20040901,1.0844,1.1467,1.0667,1.1467,128475
AQ,20040901,5.5695,6.0375,5.5227,5.7099,32211622
ASIAN,20040901,5.4,5.4,5.3,5.3,352800
ASIMAR,20040901,1.31,1.42,1.31,1.36,199100
ASP,20040901,7.9,8.05,7.75,7.9,73984000
AYUD,20040901,17,17,16.9,17,80000
BAFS,20040901,8.9136,8.9136,8.8303,8.8303,163977
BANPU,20040901,142,146,141,145,3201300
BAT-3K,20040901,53.5,54,53.5,54,800
BAY,20040901,10.8,10.8,10.6,10.6,6737400
BBL,20040901,93.5,94,92.5,94,2889590
BCP,20040901,14.4,14.8,14.3,14.6,1420500
BDMS,20040901,13,13,12.9,12.9,189700
BEC,20040901,18.3,18.5,18.2,18.5,1975400
BFIT,20040901,14.375,14.5,14,14,831400
BH,20040901,13,13.1,13,13,936100
BIG,20040901,16.5,17.3,16.5,17.3,1000
BIGC,20040901,18.4,18.5,18.4,18.5,13500
BKI,20040901,150.667,152,150.667,152,12900
BKKCP,20040901,8.5,8.5,8.3,8.3,90000
BLAND,20040901,0.67,0.72,0.66,0.69,197572896
BROOK,20040901,1.04,1.06,1,1.03,3113750
BTC,20040901,3.9,4.04,3.9,3.9,854500
BUI,20040901,16.8056,16.8056,16.8056,16.8056,261
CCET,20040901,3.275,3.3,3.275,3.3,32000
CCP,20040901,6.25,6.65,6.2,6.55,8431500
CEN,20040901,2.9,3.05,2.45,2.925,37032040
CENTEL,20040901,2.2051,2.2489,2.2051,2.2197,62300
CFRESH,20040901,3.48,3.52,3.46,3.46,1131500
CHOTI,20040901,112,112,111,111,700
CI,20040901,5.8,6.1,5.75,5.8,156400
CIMBT,20040901,1.7296,1.7642,1.7209,1.7555,2863454
