<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,20011008,8,8,8,8,1300
ACC,20011008,18,18,17.7,17.8,22000
ADVANC,20011008,45,45.75,44.5,45.5,262402
AEC,20011008,7.0628,7.2147,6.9869,7.0628,9929231
AFC,20011008,5.1,5.3,5.1,5.3,20100
AHC,20011008,12.25,12.25,12.25,12.25,100
AJ,20011008,0.52,0.53,0.51,0.51,2325000
ALUCON,20011008,106,106,106,106,2000
AMATA,20011008,0.9,0.92,0.9,0.92,81000
AP,20011008,1.275,1.3,1.25,1.3,6917060
APURE,20011008,1.5111,1.6,1.5111,1.5111,303750
AQ,20011008,1.9306,2.0183,1.8428,1.9306,3188930
ASIMAR,20011008,0.6295,0.6438,0.6009,0.6152,201290
ASP,20011008,1.975,2.025,1.95,2,3291000
AYUD,20011008,88.5,88.5,88,88,1500
BANPU,20011008,23.25,23.5,23,23.5,259200
BAT-3K,20011008,21.75,22.5,21.75,22.5,1000
BAY,20011008,4.4,4.5,4.3,4.5,4105600
BBL,20011008,32.25,33.75,32.25,33.75,1411780
BCP,20011008,5.3,5.5,5.3,5.4,951800
BEC,20011008,23.8,24,23.8,24,493000
BFIT,20011008,4.75,4.8,4.75,4.8,267086
BIG,20011008,28,28.25,28,28.25,8100
BIGC,20011008,19.75,20.25,19.75,20.25,209700
BJC,20011008,2.3,2.325,2.3,2.3,60500
BKI,20011008,69.7765,69.7765,69.7765,69.7765,900
BLAND,20011008,0.19,0.19,0.18,0.19,17343000
BROOK,20011008,1.1,1.12,1.08,1.08,2474000
CCET,20011008,2.075,2.1,2.05,2.05,190000
CENTEL,20011008,1.2595,1.2778,1.2413,1.2595,2778800
CFRESH,20011008,5.9004,6.0337,5.9004,6.0337,32998
CHOTI,20011008,137,137,136,136,3700
CIMBT,20011008,6.3779,6.5941,6.3779,6.486,6862631
CK,20011008,1.5,1.55,1.5,1.55,1485000
CM,20011008,3.2936,3.339,3.2709,3.339,132075
CNS,20011008,22.25,22.25,21.75,22,264500
CPF,20011008,5.2,5.3,5.1,5.2,5452000
CPH,20011008,6.1,6.5,6.1,6.3,3497500
CPL,20011008,23.5,23.75,23.25,23.25,63000
CSC,20011008,8.9,9.2,8.9,9,417600
CTW,20011008,5,5.125,5,5,12000
CWT,20011008,2.45,2.45,2.35,2.45,10600
DELTA,20011008,16.6,16.8,16.5,16.5,1610810
DRACO,20011008,1.275,1.275,1.275,1.275,10000
EASTW,20011008,2.725,2.75,2.725,2.725,39000
EGCO,20011008,34.5,35.25,34.25,35.25,166600
ERW,20011008,1.1667,1.25,1.1667,1.2,40138200
ESTAR,20011008,0.325,0.35,0.325,0.325,17803296
GEL,20011008,0.6663,0.6893,0.6663,0.6893,543606
