<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TDEX,20080130,5.5,5.57,5.43,5.52,7474900
A,20080130,3.48,3.48,3.46,3.48,166000
ACAP,20080130,6.05,6.05,6,6.05,17200
ACC,20080130,2.68,2.8,2.6,2.64,4367000
ADAM,20080130,6.9,6.95,6.75,6.85,1078700
ADVANC,20080130,96,96,93,94,1858819
AEONTS,20080130,41,41,41,41,1400
AH,20080130,10,10,9.85,10,128600
AHC,20080130,54,54,54,54,1600
AI,20080130,5,5.1,4.98,5,194900
AIT,20080130,12.3,12.4,12.2,12.4,19300
AJ,20080130,2.42,2.42,2.4,2.4,10500
AKR,20080130,2.04,2.06,2.02,2.02,2422000
AMANAH,20080130,0.52,0.52,0.51,0.52,1147100
AMARIN,20080130,13.3,13.3,13.3,13.3,900
AMATA,20080130,14.3,14.3,14,14.1,2570600
AMC,20080130,2,2.06,1.98,2,227600
AOT,20080130,52.5,52.5,51.5,52.5,903300
AP,20080130,5.4,5.4,5.1,5.3,10701600
APURE,20080130,2.0978,2.2578,2.0444,2.2222,24420600
AQ,20080130,0.61,0.64,0.61,0.64,2976432
ASIMAR,20080130,0.94,0.97,0.94,0.95,2721400
ASK,20080130,4.04,4.86,4.04,4.86,54500
ASP,20080130,3.02,3.06,2.98,3.04,14953400
BAFS,20080130,10.4,10.4,10.3,10.4,283600
BANPU,20080130,440,452,432,444,3713879
BAT-3K,20080130,64,65,64,64.5,700
BAY,20080130,22.5,23.1,22.5,23.1,7332600
BBL,20080130,113,115,112,114,3819499
BCH,20080130,4.0857,4.1429,4.0857,4.1429,405700
BCP,20080130,12.9,13.1,12.8,12.9,139200
BDMS,20080130,28.5,28.75,28,28.5,538496
BEC,20080130,24.9,24.9,24.4,24.4,1988150
BFIT,20080130,5.9,5.9,5.85,5.9,58600
BGT,20080130,1.6,1.6,1.55,1.57,341600
BH,20080130,35.25,36,35,36,1682200
BIGC,20080130,44,44,43.75,43.75,22900
BJC,20080130,6.2,6.3,6.2,6.2,586000
BKI,20080130,185.333,185.333,185.333,185.333,2100
BKKCP,20080130,8.9,8.9,8.9,8.9,1000
BLAND,20080130,0.71,0.72,0.7,0.71,2699700
BLISS,20080130,5.72,6.12,5.64,6.04,4131700
BOL,20080130,1.1,1.1,1.1,1.1,20000
BROCK,20080130,0.99,1,0.98,0.98,2237700
BROOK,20080130,0.6,0.62,0.59,0.59,649100
BSBM,20080130,1.21,1.21,1.19,1.2,554300
BTC,20080130,0.67,0.69,0.67,0.69,495600
BTS,20080130,0.7252,0.7535,0.7252,0.7346,2630515
BWG,20080130,9.05,9.15,8.85,9,3961100
CCET,20080130,5.95,5.95,5.8,5.9,1089800
CCP,20080130,1.29,1.29,1.26,1.27,188200
CEN,20080130,1.46,1.55,1.45,1.52,28020000
CENTEL,20080130,5.45,5.55,5.45,5.5,248000
CFRESH,20080130,1.79,1.82,1.78,1.8,10500
CGD,20080130,0.5511,0.5956,0.5511,0.5778,10699989
CHARAN,20080130,66,67,66,67,2200
CI,20080130,3.34,3.34,3.32,3.32,500
CIG,20080130,2.3,2.33,2.3,2.32,474300
