<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19840307,9.6298,9.6298,9.6298,9.6298,7451
BBL,19840307,19.8415,19.8415,19.8415,19.8415,4730
BJC,19840307,1.0644,1.0644,1.0644,1.0644,94500
ICC,19840307,32.0471,32.0471,32.0471,32.0471,3765
KBANK,19840307,12.7236,12.7236,12.7236,12.7236,130608
SCB,19840307,15.9954,15.9954,15.9954,15.9954,6176
SCC,19840307,3.55,3.55,3.55,3.55,230000
SPI,19840307,10.3791,10.3791,10.3177,10.3177,4808
SSC,19840307,2.034,2.034,2.0034,2.0238,127180
TGCI,19840307,1.0842,1.0842,1.0842,1.0842,27650
SET,19840307,131.29,131.29,131.29,131.29,648680
