<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20040914,2.55,2.625,2.5,2.575,29354400
ACC,20040914,11.2,11.2,11,11.1,332800
ADAM,20040914,3.1637,3.1806,3.096,3.096,3239935
ADVANC,20040914,97.5,98,97,97.5,2693095
AEC,20040914,9.75,10.2,9.75,9.95,2073926
AEONTS,20040914,33.75,33.75,32.5,32.75,63800
AF,20040914,14,14.1,13.9,13.9,14901
AFC,20040914,9.4,9.4,9,9,2001
AH,20040914,32,32.25,31.75,32,1405500
AIT,20040914,16.6667,16.6667,16.0667,16.0667,2048551
AJ,20040914,4.72,4.72,4.68,4.68,149601
AMANAH,20040914,1.21,1.21,1.21,1.21,2110800
AMATA,20040914,11,11.2,10.8,10.8,5447000
AMC,20040914,3.7357,3.8741,3.7081,3.7357,54144220
AOT,20040914,49,49.5,48.75,48.75,1772500
AP,20040914,3.96,4.16,3.94,4.04,29077904
APURE,20040914,1.0578,1.0844,1.0489,1.0578,731588
AQ,20040914,5.8503,5.9907,5.5695,5.6631,13176586
ASIAN,20040914,5.5,5.5,5.45,5.45,166001
ASIMAR,20040914,1.43,1.45,1.43,1.43,69301
ASP,20040914,8.55,8.6,8.35,8.4,82763000
AYUD,20040914,17.2,17.2,17.2,17.2,36400
BAFS,20040914,9.1635,9.1635,9.0802,9.0802,396377
BANPU,20040914,145,146,144,144,1720800
BAT-3K,20040914,54.5,55.5,54.5,55.5,33300
BAY,20040914,10.9,11.2,10.8,11,28259252
BBL,20040914,94.5,96,94.5,95,3911996
BCP,20040914,15.1,15.2,14.9,14.9,915201
BDMS,20040914,13.2,13.6,13.1,13.6,4408939
BEC,20040914,18.3,18.4,18.1,18.2,1140000
BFIT,20040914,16.875,16.875,16.5,16.625,3452742
BH,20040914,14,14.7,14,14.5,14228896
BIG,20040914,16,16.2,15.5,16.2,7200
BIGC,20040914,18.7,18.7,18.6,18.7,7000
BKI,20040914,152,153.333,152,152,8400
BLAND,20040914,0.69,0.72,0.68,0.69,244719504
BROOK,20040914,1.09,1.09,1.06,1.06,72001
BTC,20040914,4.06,4.16,3.94,3.94,2191001
CCET,20040914,3.3,3.325,3.3,3.325,586000
CCP,20040914,6.85,6.95,6.65,6.7,3598901
CEN,20040914,5.3,5.4,5,5.15,21813710
CENTEL,20040914,2.3073,2.3073,2.2781,2.2927,222600
CFRESH,20040914,3.3,3.3,3.24,3.24,233100
CHOTI,20040914,113,117,113,115,2300
CI,20040914,6.2,6.4,6.2,6.2,150600
CIMBT,20040914,1.7296,1.7555,1.7123,1.7296,9976881
CK,20040914,13.4,14.1,13,14.1,36740900
CNS,20040914,75,75,73,74.5,1807900
CPALL,20040914,5.6,5.6,5.5,5.55,2100000
CPF,20040914,3.74,3.76,3.7,3.76,3722300
CPH,20040914,7.5,7.7,7.4,7.4,9001
CPI,20040914,5.5209,5.5209,5.5209,5.5209,144542
CPN,20040914,8.55,8.75,8.55,8.6,1264700
CSC,20040914,18.1,18.1,18,18,20501
CSL,20040914,7.95,8.1,7.8,7.8,3341200
CTW,20040914,7.15,7.5,7.1,7.5,32201
CWT,20040914,21.3,21.7,21.2,21.4,1108301
DCC,20040914,17.4,17.6,17.3,17.3,498801
DELTA,20040914,19.6,19.8,18.8,19.1,2052118
DRACO,20040914,2.13,2.13,2.13,2.13,10500
DTC,20040914,40.75,41,40.5,40.75,14101
EARTH,20040914,1.26,1.26,1.21,1.22,1738601
EASTW,20040914,4.225,4.25,4.225,4.25,548000
ECL,20040914,0.604,0.604,0.596,0.6,1052500
EGCO,20040914,68,68.5,67,67,1757300
EIC,20040914,2.28,2.3,2.28,2.3,100000
EMC,20040914,4.64,4.64,4.24,4.34,1731440
ERW,20040914,2.46,2.52,2.46,2.46,2464401
ESTAR,20040914,0.62,0.63,0.61,0.61,53941600
FANCY,20040914,5.55,5.6,5.55,5.55,101300
FER,20040914,3.74,3.74,3.44,3.54,22252184
FMT,20040914,41,42,41,41,3000
FNS,20040914,36.75,37,35,35.25,1102700
GEL,20040914,1.27,1.28,1.25,1.26,4128001
GENCO,20040914,1.18,1.21,0.97,1.03,86273800
GFPT,20040914,1.25,1.26,1.24,1.24,502010
GJS,20040914,2,2.02,1.95,1.97,81774200
GLAND,20040914,11.5,11.9,11.5,11.9,40400
GOLD,20040914,9.3,9.3,9.2,9.2,279801
GRAMMY,20040914,15.6,15.6,15.5,15.5,46500
GRAND,20040914,1.9333,1.9506,1.8988,1.9333,773726
GYT,20040914,464,464,464,464,1000
HANA,20040914,22.9,23,22.2,22.2,3180569
HFT,20040914,1.78,1.8,1.77,1.78,66900
HMPRO,20040914,1.2301,1.2418,1.2126,1.2126,3825619
HTC,20040914,3.84,3.84,3.84,3.84,2200
ICC,20040914,39.5,39.5,39.5,39.5,2000
IEC,20040914,0.093,0.094,0.09,0.09,56280008
ILINK,20040914,5.3867,5.4323,5.2497,5.2954,5868711
INET,20040914,5.7,5.75,5.55,5.7,1355801
INTUCH,20040914,37.75,38,36.5,36.5,10655950
IRC,20040914,11.1,11.5,11,11,1678600
IRCP,20040914,9.25,9.6,9.25,9.55,164301
IRPC,20040914,4.6808,4.705,4.2442,4.3897,270909312
IT,20040914,6.4,6.5,6.35,6.35,332901
ITD,20040914,9.7,9.7,9.3,9.5,44428800
JAS,20040914,0.76,0.78,0.74,0.74,201918096
JCT,20040914,18,20.5,17.5,20.5,48445
JUTHA,20040914,7.8,8.05,7.8,7.8,390800
KAMART,20040914,2.9992,3.1856,2.9822,3.1856,11168146
KBANK,20040914,47.5,48,47.25,47.5,8436306
KCE,20040914,7.375,7.4526,7.2197,7.2197,7353322
KDH,20040914,24.2,24.2,24.1,24.2,3600
KGI,20040914,3.74,3.76,3.62,3.66,44244120
KKC,20040914,10.5913,10.5913,10.5913,10.5913,1227
KKP,20040914,33,33,32,32.5,1600900
KTB,20040914,8.3,8.55,8.25,8.35,88319824
KTC,20040914,26,26.5,26,26.25,921700
KWG,20040914,4.02,4.12,4,4.06,90701
KYE,20040914,52,52.5,52,52.5,10000
LALIN,20040914,7.8,8.1,7.8,8,4121164
LANNA,20040914,10.3,10.5,10.2,10.4,13614002
LEE,20040914,3.32,3.36,3.32,3.36,197201
LH,20040914,9.55,9.75,9.5,9.7,23020608
LOXLEY,20040914,4.62,4.62,4.44,4.48,106469904
LPN,20040914,2.8,2.88,2.76,2.76,23842150
LRH,20040914,23.2787,23.2787,23.2787,23.2787,861
LST,20040914,2.36,2.36,2.32,2.34,141100
LTX,20040914,44,44.25,43.75,43.75,5100
LVT,20040914,4.3382,4.3382,4.1619,4.1971,4907860
MACO,20040914,9.4,9.4,9.2,9.2,290400
MAJOR,20040914,13.2,13.3,12.9,13.1,579100
MAKRO,20040914,45.5,45.5,45.5,45.5,900
MALEE,20040914,3.8,3.86,3.64,3.8,602600
MATCH,20040914,7.4,7.4,7.35,7.4,7600
MBK,20040914,49.75,50,49.75,49.75,55800
MBKET,20040914,39.75,40.5,39,39.5,8064100
METCO,20040914,306,306,302,304,3300
MFC,20040914,15.9,15.9,15.9,15.9,1000
MFEC,20040914,6.4,6.65,6.4,6.45,1479200
MIDA,20040914,14.245,14.63,14.1487,14.245,2130286
MINT,20040914,2.6765,2.6946,2.6584,2.6584,588700
MK,20040914,2.52,2.56,2.44,2.46,32317500
MODERN,20040914,33.25,33.75,33.25,33.25,25500
MPIC,20040914,1.2342,1.2422,1.2262,1.2342,1846600
MSC,20040914,2.08,2.08,2.02,2.02,39201
NC,20040914,6.1,6.1,5.95,5.95,20600
NCH,20040914,3.7062,3.8764,3.7062,3.8196,43863600
NEP,20040914,0.575,0.575,0.565,0.565,4999010
NKI,20040914,44,44.5,44,44.25,20000
NMG,20040914,13.9,14,13.9,14,35500
NOBLE,20040914,5.55,5.6,5.3,5.35,2982100
NPK,20040914,1.9,1.9,1.89,1.89,4501
NWR,20040914,3.4629,3.535,3.3426,3.4388,16211586
OGC,20040914,72,72,71,71,1600
OHTL,20040914,320,320,320,320,1000
OISHI,20040914,20.8,20.8,20.4,20.4,634900
PAF,20040914,4.94,4.96,4.9,4.9,303900
PB,20040914,31.4375,31.4375,31.4375,31.4375,4962
PDI,20040914,11.4,11.6,11.4,11.5,301926
PF,20040914,5.75,5.8,5.6,5.6,2930901
PK,20040914,2.84,2.86,2.72,2.74,392100
PL,20040914,4.975,4.975,4.925,4.95,109000
PLE,20040914,13.3594,13.3594,12.9141,12.9141,6705516
POST,20040914,5.2,5.9,5.2,5.9,3001
PRANDA,20040914,6.55,6.65,6.55,6.6,695600
PSL,20040914,19,19,18.375,18.5,3713400
PTT,20040914,158,159,157,158,5449461
PTTEP,20040914,56.4,56.8,55.6,56,9804500
Q-CON,20040914,15.1,15.6,15.1,15.3,1160500
QH,20040914,1.24,1.27,1.23,1.23,7738401
RATCH,20040914,39.5,39.75,39,39.25,3911213
RCI,20040914,3.125,3.125,3.05,3.05,1853000
RCL,20040914,20.7,20.7,20.1,20.4,6476100
RML,20040914,0.99,1.02,0.98,0.98,3889401
ROBINS,20040914,3.22,3.32,3.22,3.24,4580300
ROJNA,20040914,7,7.1,6.8,6.9,2252700
RPC,20040914,5.95,5.95,5.85,5.95,1117000
RS,20040914,2.28,2.48,2.24,2.46,534500
SAMART,20040914,7.55,7.8,7.5,7.6,32464502
SAMCO,20040914,2.16,2.16,2.16,2.16,100
SAMTEL,20040914,3,3.025,2.95,3.025,12352010
SAUCE,20040914,107,107,107,107,500
SAWANG,20040914,17.8,17.8,17.8,17.8,1100
SC,20040914,16.4,16.9,16.2,16.3,1262201
SCB,20040914,48,48.5,47.75,48,6891200
SCC,20040914,242,248,242,248,2838203
SCCC,20040914,224,226,224,226,357630
SCG,20040914,4,4.1,3.98,4.06,1861000
SCP,20040914,17.5,18,17.5,17.6,543801
SE-ED,20040914,6.4,6.45,6.4,6.45,115200
SF,20040914,4.7944,5.0167,4.7944,4.8262,146125
SHANG,20040914,27.25,28,27.25,28,500
SIAM,20040914,3.56,3.6,3.46,3.5,190401
SIM,20040914,1.24,1.25,1.21,1.22,2416900
SINGER,20040914,6.85,6.85,6.8,6.8,101100
SIRI,20040914,3.94,4.16,3.9,4,10696140
SITHAI,20040914,7.3,7.3,7.15,7.2,134700
SKR,20040914,9.05,9.8,9,9.35,3710400
SMK,20040914,35.5,35.5,35.25,35.25,12000
SMPC,20040914,6.05,6.3,6.05,6.3,300401
SNP,20040914,24.7,24.7,24.6,24.6,2200
SPACK,20040914,2.88,2.9,2.86,2.86,292000
SPALI,20040914,3.18,3.34,3.16,3.24,46680100
SPC,20040914,11.4,12.2,11.4,12.2,9751
SPORT,20040914,4.26,4.44,4.24,4.26,5157201
SSC,20040914,22.3,22.3,21.9,22,275900
SSF,20040914,2.98,2.98,2.92,2.94,46000
SSI,20040914,2.975,3,2.775,2.825,143288000
SSSC,20040914,26.5028,26.8362,26.0028,26.0028,590788
STA,20040914,3.9709,4.0196,3.9465,3.9465,6302050
STANLY,20040914,138,139,136,139,113400
STEC,20040914,10.1,10.1,9.7,10,6504400
STHAI,20040914,8.15,8.15,7.8,8,69001
STPI,20040914,2.36,2.38,2.24,2.24,2614500
SUC,20040914,19,19,18.8,19,113200
SUSCO,20040914,1.14,1.15,1.12,1.12,14356801
SVH,20040914,25.25,26,25,25.75,325301
SVI,20040914,1.34,1.38,1.3,1.3,17321010
SVOA,20040914,2.18,2.22,2.14,2.18,46043600
SYNTEC,20040914,2.12,2.16,1.99,2.04,46719408
TASCO,20040914,28.5,29.75,27.75,28,2296300
TC,20040914,17,17.2,17,17.2,2501
TCAP,20040914,14,14,13.8,13.8,3350501
TCB,20040914,16.2,16.3,15.9,15.9,244701
TCC,20040914,2.62,2.78,2.62,2.78,104802
TCMC,20040914,5.5577,5.5577,5.4538,5.4538,204847
TEAM,20040914,0.8521,0.8805,0.8521,0.8592,70417
TF,20040914,268,272,266,272,1201
TFD,20040914,0.82,0.85,0.81,0.83,9674400
TFI,20040914,0.7002,0.7093,0.682,0.7002,41037660
TGCI,20040914,3.92,3.94,3.88,3.9,104302
TH,20040914,1.22,1.3,1.22,1.22,190000
THAI,20040914,54,54.5,54,54.5,1726300
THANI,20040914,1.12,1.14,1.11,1.11,866101
THCOM,20040914,15.1,15.1,14.6,14.7,13841900
THIP,20040914,16.5,16.7,16.5,16.7,2201
THL,20040914,2.5689,2.6434,2.5503,2.5503,27312674
THRE,20040914,4.22,4.24,4.22,4.24,3198700
TICON,20040914,6.75,6.85,6.55,6.55,3712601
TIP,20040914,17.6,17.6,17.5,17.5,22500
TIPCO,20040914,4.82,4.82,4.8,4.8,66001
TISCO,20040914,25.5,25.75,24.9,25.5,7386800
TK,20040914,7.6,7.8,7.6,7.65,1051300
TKS,20040914,3.58,3.58,3.44,3.48,123430
TMB,20040914,3.5777,3.6728,3.5396,3.6158,176964480
TMD,20040914,52.5,52.5,52,52.5,18400
TMW,20040914,24.7,28.5,24.6,28,3631300
