<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHINA,20110317,7.36,7.36,7.33,7.33,940200
ENGY,20110317,5.52,5.52,5.52,5.52,23100
TDEX,20110317,7.1,7.1,7.04,7.08,260900
2S,20110317,3.28,3.28,3.28,3.28,6600
A,20110317,3.66,3.68,3.64,3.66,154000
ACAP,20110317,6.45,6.55,6.45,6.55,12200
ACC,20110317,3.28,3.38,3.16,3.22,7655200
ADAM,20110317,0.97,0.98,0.96,0.98,88100
ADVANC,20110317,85,86.5,85,85.5,2429700
AEC,20110317,3.7,3.7,3.7,3.7,100
AEONTS,20110317,35,35,34.5,34.5,2700
AGE,20110317,16.1,17,16,16.9,9941600
AH,20110317,13.2,13.2,12.8,12.9,1029400
AHC,20110317,74,74,74,74,1200
AI,20110317,4.2,4.3,4.16,4.22,10604300
AIT,20110317,46,46.5,45.75,46,146400
AJ,20110317,24,24.3,23.8,23.8,2064500
AKR,20110317,0.73,0.77,0.73,0.76,9579400
AMANAH,20110317,0.95,0.95,0.94,0.94,415700
AMARIN,20110317,12.9,12.9,12.8,12.9,65200
AMATA,20110317,14.1,14.3,14,14.1,3770700
AMC,20110317,1.94,1.94,1.94,1.94,5000
AP,20110317,6.35,6.4,6.2,6.2,9319400
APURE,20110317,0.77,0.78,0.76,0.78,321400
AQ,20110317,0.57,0.62,0.57,0.58,6660200
AQUA,20110317,1.35,1.4,1.34,1.4,16396800
ARIP,20110317,1.29,1.32,1.29,1.3,8935400
AS,20110317,10.2,10.2,10.1,10.1,163300
ASIA,20110317,32.75,32.75,32.75,32.75,100
ASIAN,20110317,3.32,3.32,3.32,3.32,2700
ASIMAR,20110317,0.7,0.71,0.7,0.71,73600
ASK,20110317,9.2,9.2,9.15,9.15,121600
ASP,20110317,2.8,2.82,2.8,2.8,2686800
AYUD,20110317,18.2,18.7,18.2,18.7,2200
BAFS,20110317,10.3,10.4,10.3,10.4,120900
BANPU,20110317,736,740,732,738,2280650
BAT-3K,20110317,67,67,66.5,66.5,17400
BAY,20110317,23.8,24,23.4,23.5,24567000
BBL,20110317,156.5,157,155,156,5779400
BCH,20110317,6.85,6.85,6.75,6.75,3194700
BCP,20110317,18.3,18.7,18.2,18.5,5160300
BDMS,20110317,50.25,50.5,49.75,49.75,716500
BEC,20110317,34,34,33.25,33.5,1060300
BFIT,20110317,6.45,6.5,6.15,6.15,167000
BGT,20110317,1.62,1.62,1.61,1.62,248700
BH,20110317,35,35,34.5,35,85600
BIGC,20110317,76,76,74.5,74.5,324500
BJC,20110317,17.3,18,17.2,17.7,18716800
BKI,20110317,246,247,245,245,8900
BKKCP,20110317,9.2,9.2,9.2,9.2,8800
BLA,20110317,34.25,34.5,33.75,34.25,1299200
BLAND,20110317,0.61,0.62,0.61,0.61,3535700
BLISS,20110317,0.04,0.04,0.04,0.04,67900
BOL,20110317,1.3,1.31,1.3,1.31,36000
BROCK,20110317,0.71,0.73,0.7,0.72,1068500
BROOK,20110317,1.34,1.35,1.33,1.33,4560000
BSBM,20110317,1.5,1.52,1.49,1.51,1129800
BSM,20110317,0.68,0.7,0.67,0.7,169800
BTC,20110317,0.32,0.32,0.31,0.31,266200
BTNC,20110317,16,16,16,16,200
BTS,20110317,0.74,0.75,0.73,0.74,116090100
BWG,20110317,1.57,1.57,1.55,1.56,299000
CCET,20110317,3.1,3.12,3.08,3.12,862500
CCP,20110317,3.48,3.56,3.26,3.26,25979900
CEN,20110317,3.46,3.48,3.44,3.46,504100
CENTEL,20110317,5,5.05,4.96,4.98,1849900
CFRESH,20110317,4.72,4.74,4.72,4.72,145400
CGD,20110317,0.6,0.6,0.6,0.6,79300
CHOTI,20110317,238,238,233,236,3800
CHUO,20110317,8.5,8.5,8.5,8.5,12400
CI,20110317,3.8,3.88,3.76,3.76,301300
CIG,20110317,0.88,0.88,0.86,0.86,1129600
CIMBT,20110317,3.12,3.2,3.08,3.08,1456200
CITY,20110317,1.84,1.85,1.82,1.83,840300
CK,20110317,8.1,8.15,8.05,8.05,2806700
CM,20110317,4.28,4.28,4.22,4.24,421400
CMO,20110317,2.04,2.06,2,2,4796800
CMR,20110317,48.25,48.5,48,48.25,9500
CNS,20110317,27.25,27.5,27.25,27.5,17800
CNT,20110317,6,6.1,5.95,5.95,3222000
COL,20110317,10.2,10.2,10,10.1,101700
CPALL,20110317,38,38.25,37.75,38,7817300
CPF,20110317,24.7,25.25,24.7,25,41379700
CPI,20110317,4.08,4.1,4.02,4.02,76100
CPL,20110317,24.8,25,24.8,24.8,4000
